pit_bottom_elev_m,rim_mean_elev_m,rim_max_elev_m,depth_from_rim_mean_m,depth_from_rim_max_m,rim_radius_m,effective_radius_m,diameter_m,aspect_ratio,rim_symmetry_std_m,volume_approx_m3,lrm5_depth_m,lrm11_depth_m,slope_inner_deg,original_index,tile,notes,max_zscore,mean_zscore,mahalanobis,iso_anomaly_score,anomaly_rank,PC1_depth_volume,PC2_size_vs_slope,PC3_rim_asymmetry,z_depth_from_rim_mean_m,z_depth_from_rim_max_m,z_rim_radius_m,z_effective_radius_m,z_diameter_m,z_aspect_ratio,z_rim_symmetry_std_m,z_volume_approx_m3,z_lrm5_depth_m,z_lrm11_depth_m,z_slope_inner_deg,anomaly_reason,anomaly_reason_zscore
400.7482,401.1485,401.5452,0.4002,0.7969,3.5000,5.0990,7.0000,0.0572,0.3590,5.1343,-0.2483,-0.2423,10.8798,340,dem_9t_1m,,1.4965,0.8723,2.4650,0.4513,418,-2.4073,-1.9791,0.6141,-0.8767,-1.0109,-1.4965,-1.2034,-1.4965,-0.1944,-0.4416,-1.1929,-0.5743,0.7191,0.3888,rim_radius_m,-1.4965
487.1591,487.6700,487.8967,0.5110,0.7377,4.0000,5.0990,8.0000,0.0639,0.2039,8.5611,-0.1500,-0.4022,9.1350,133,dem_9t_1m,,1.2033,0.6712,2.4548,0.4216,419,-2.0990,-1.6252,-0.0998,-0.5583,-1.0995,-1.1392,-1.2034,-1.1392,0.0141,-0.8453,-0.9954,0.1904,0.1657,0.0329,effective_radius_m,-1.2034
469.8436,470.9925,472.1477,1.1490,2.3041,7.0000,5.7439,14.0000,0.0821,0.7454,58.9560,-0.1916,-0.6495,9.3540,16,dem_9t_1m,,1.9101,0.8334,2.4529,0.4388,420,2.9928,0.9412,-0.1633,1.2752,1.2449,1.0048,0.6827,1.0048,0.5807,0.5643,1.9101,-0.1332,-0.6902,0.0776,volume_approx_m3,1.9101
492.4156,492.9611,494.1707,0.5454,1.7551,5.5000,5.6569,11.0000,0.0496,0.7295,17.2783,-0.0914,-0.3813,4.8607,617,dem_mk5_1m,,0.8388,0.4196,2.4522,0.4162,421,-0.6229,1.0463,0.2443,-0.4594,0.4232,-0.0672,0.4283,-0.0672,-0.4310,0.5229,-0.4928,0.6462,0.2380,-0.8388,slope_inner_deg,-0.8388
528.3115,528.9487,530.5153,0.6371,2.2038,7.0000,5.8310,14.0000,0.0455,1.0402,32.6937,-0.1396,-0.3408,3.4484,551,dem_mk5_1m,,1.3318,0.7545,2.4481,0.4240,422,0.8525,2.4717,0.5154,-0.1959,1.0948,1.0048,0.9375,1.0048,-0.5587,1.3317,0.3960,0.2713,0.3782,-1.1269,rim_symmetry_std_m,1.3317
423.3154,423.9770,424.4304,0.6615,1.1150,4.5000,5.3852,9.0000,0.0735,0.5020,14.0282,-0.2304,-0.5370,10.8269,35,dem_9t_1m,,0.7818,0.4334,2.4464,0.4063,423,-0.6284,-1.3793,0.1097,-0.1258,-0.5348,-0.7818,-0.3664,-0.7818,0.3130,-0.0693,-0.6802,-0.4350,-0.3009,0.3780,rim_radius_m,-0.7818
352.8680,353.6449,354.0812,0.7769,1.2133,7.0000,5.8310,14.0000,0.0555,0.3065,39.8657,-0.0886,-0.4680,5.8718,217,dem_9t_1m,,1.0048,0.5944,2.4400,0.4121,424,0.5103,1.5379,-1.3730,0.2059,-0.3877,1.0048,0.9375,1.0048,-0.2474,-0.5782,0.8095,0.6680,-0.0621,-0.6326,rim_radius_m,1.0048
474.2161,474.9271,475.2538,0.7110,1.0378,7.0000,6.0000,14.0000,0.0508,0.2118,36.4817,-0.0899,-0.3645,4.8016,126,dem_9t_1m,,1.4319,0.7042,2.4395,0.4319,425,0.0768,1.8325,-1.7692,0.0165,-0.6503,1.0048,1.4317,1.0048,-0.3937,-0.8248,0.6144,0.6579,0.2961,-0.8509,effective_radius_m,1.4317
439.8372,440.8423,441.6472,1.0051,1.8100,7.0000,5.8310,14.0000,0.0718,0.7192,51.5742,-0.1685,-0.5530,6.8396,121,dem_9t_1m,,1.4845,0.6720,2.4373,0.4251,426,2.0502,1.3655,-0.5619,0.8617,0.5054,1.0048,0.9375,1.0048,0.2601,0.4961,1.4845,0.0465,-0.3563,-0.4352,volume_approx_m3,1.4845
441.9180,442.3431,442.8245,0.4251,0.9065,4.5000,5.0990,9.0000,0.0472,0.5670,9.0154,-0.1482,-0.2833,7.4213,1,dem_9t_1m,,1.2033,0.6446,2.4327,0.4198,427,-2.1025,-0.6251,0.6491,-0.8051,-0.8469,-0.7818,-1.2034,-0.7818,-0.5057,0.0999,-0.9692,0.2044,0.5772,-0.3166,effective_radius_m,-1.2034
504.5706,504.8476,506.1352,0.2769,1.5646,7.0000,5.3852,14.0000,0.0198,0.8878,14.2109,-0.0492,-0.1024,3.3938,612,dem_mk5_1m,,1.3593,0.9113,2.4309,0.4386,428,-1.3798,2.5489,1.0053,-1.2310,0.1381,1.0048,-0.3664,1.0048,-1.3587,0.9350,-0.6696,0.9745,1.2033,-1.1380,aspect_ratio,-1.3587
401.9500,402.6940,403.1417,0.7440,1.1917,4.0000,5.0990,8.0000,0.0930,0.4052,12.4662,-0.3859,-0.5785,15.7509,350,dem_9t_1m,,1.6446,0.8633,2.4282,0.4586,429,-0.1824,-3.1081,0.6338,0.1113,-0.4200,-1.1392,-1.2034,-1.1392,0.9200,-0.3213,-0.7702,-1.6447,-0.4445,1.3823,lrm5_depth_m,-1.6447
552.7519,553.4128,554.3544,0.6609,1.6025,7.0000,6.0000,14.0000,0.0472,0.8099,33.9151,-0.0705,-0.2769,3.3091,625,dem_mk5_1m,,1.4319,0.7301,2.4132,0.4300,430,0.3393,2.6241,-0.4286,-0.1275,0.1949,1.0048,1.4317,1.0048,-0.5057,0.7322,0.4664,0.8088,0.5993,-1.1553,effective_radius_m,1.4317
443.7341,444.4019,445.0642,0.6678,1.3301,6.5000,5.8310,13.0000,0.0514,0.2144,29.5469,-0.1821,-0.4633,7.9330,408,dem_9t_1m,,0.9374,0.3890,2.4082,0.4025,431,0.1732,0.8138,-1.1168,-0.1077,-0.2129,0.6475,0.9375,0.6475,-0.3750,-0.8180,0.2146,-0.0593,-0.0458,-0.2122,effective_radius_m,0.9375
454.4825,455.0358,455.6368,0.5533,1.1543,5.0000,5.3852,10.0000,0.0553,0.6400,14.4857,-0.1317,-0.3969,7.7263,288,dem_9t_1m,,0.6538,0.3723,2.4071,0.4043,432,-1.1206,-0.1216,0.3185,-0.4367,-0.4760,-0.4245,-0.3664,-0.4245,-0.2536,0.2899,-0.6538,0.3327,0.1840,-0.2544,volume_approx_m3,-0.6538
441.5031,442.4449,443.3394,0.9419,1.8364,5.0000,5.3852,10.0000,0.0942,0.5422,24.6579,-0.3535,-0.7430,14.8657,453,dem_9t_1m,,1.3925,0.6462,2.4056,0.4352,433,1.4023,-2.0225,0.4304,0.6800,0.5449,-0.4245,-0.3664,-0.4245,0.9574,0.0353,-0.0673,-1.3926,-1.0138,1.2018,lrm5_depth_m,-1.3926
487.8926,488.6789,489.1579,0.7862,1.2653,7.0000,5.8310,14.0000,0.0562,0.2309,40.3433,-0.1770,-0.5226,8.7406,440,dem_9t_1m,,1.0048,0.5133,2.4054,0.4104,434,0.8673,0.9720,-1.2931,0.2326,-0.3098,1.0048,0.9375,1.0048,-0.2256,-0.7750,0.8370,-0.0196,-0.2510,-0.0475,rim_radius_m,1.0048
453.6608,454.4215,455.3243,0.7607,1.6635,7.0000,6.0828,14.0000,0.0543,0.7516,39.0342,-0.0547,-0.3816,2.4510,358,dem_9t_1m,,1.6739,0.7503,2.4019,0.4432,435,0.7628,2.6220,-0.8537,0.1593,0.2861,1.0048,1.6739,1.0048,-0.2847,0.5804,0.7615,0.9317,0.2370,-1.3303,effective_radius_m,1.6739
457.3200,457.7317,457.9276,0.4117,0.6076,4.5000,5.0990,9.0000,0.0457,0.1065,8.7300,-0.0856,-0.2756,4.5592,239,dem_9t_1m,,1.2942,0.8851,2.3926,0.4364,436,-2.7689,-0.5680,-0.5006,-0.8436,-1.2942,-0.7818,-1.2034,-0.7818,-0.5524,-1.0989,-0.9856,0.6913,0.6038,-0.9003,depth_from_rim_max_m,-1.2942
565.0075,565.1729,565.4411,0.1654,0.4336,4.0000,5.3852,8.0000,0.0207,0.1433,2.7714,-0.0428,-0.0958,2.1715,569,dem_mk5_1m,,1.5547,1.1866,2.3919,0.4752,437,-3.9726,0.2150,-0.6363,-1.5514,-1.5547,-1.1392,-0.3664,-1.1392,-1.3307,-1.0031,-1.3292,1.0243,1.2261,-1.3873,depth_from_rim_max_m,-1.5547
477.8684,478.6068,478.8748,0.7384,1.0063,5.5000,5.8310,11.0000,0.0671,0.1689,23.3900,-0.0384,-0.4578,2.3292,487,dem_9t_1m,,1.3551,0.4996,2.3884,0.4417,438,-0.7856,0.7607,-1.8124,0.0952,-0.6975,-0.0672,0.9375,-0.0672,0.1138,-0.9364,-0.1404,1.0585,-0.0268,-1.3551,slope_inner_deg,-1.3551
436.1602,436.8418,437.6883,0.6816,1.5282,4.5000,5.0990,9.0000,0.0757,0.5151,14.4541,-0.3392,-0.5410,12.5032,70,dem_9t_1m,,1.2812,0.5734,2.3845,0.4373,439,-0.2021,-2.0590,0.8504,-0.0680,0.0836,-0.7818,-1.2034,-0.7818,0.3815,-0.0352,-0.6556,-1.2814,-0.3147,0.7199,lrm5_depth_m,-1.2814
449.3831,449.9487,451.4330,0.5656,2.0499,7.0000,5.3852,14.0000,0.0404,0.8633,29.0231,-0.1610,-0.3324,8.1599,39,dem_9t_1m,,1.0048,0.5539,2.3833,0.4124,440,0.4375,1.5198,1.1256,-0.4014,0.8645,1.0048,-0.3664,1.0048,-0.7174,0.8712,0.1844,0.1048,0.4072,-0.1659,rim_radius_m,1.0048
436.1014,436.7167,437.2303,0.6153,1.1289,6.0000,5.6569,12.0000,0.0513,0.4683,23.1972,-0.1418,-0.4625,9.6676,256,dem_9t_1m,,0.5139,0.2643,2.3807,0.3986,441,-0.3094,0.4504,-0.3688,-0.2585,-0.5140,0.2901,0.4283,0.2901,-0.3781,-0.1570,-0.1515,0.2542,-0.0430,0.1416,depth_from_rim_max_m,-0.5140
498.4251,499.0365,500.1391,0.6114,1.7140,5.5000,5.3852,11.0000,0.0556,0.5909,19.3674,-0.1062,-0.4124,4.3176,587,dem_mk5_1m,,0.9496,0.3203,2.3730,0.4055,442,-0.6096,0.5589,0.1950,-0.2697,0.3617,-0.0672,-0.3664,-0.0672,-0.2442,0.1621,-0.3723,0.5311,0.1304,-0.9496,slope_inner_deg,-0.9496
526.2769,526.6557,528.1232,0.3788,1.8463,7.0000,5.3852,14.0000,0.0271,1.0695,19.4364,-0.1102,-0.1512,5.6839,550,dem_mk5_1m,,1.4081,0.8171,2.3711,0.4314,443,-0.5585,2.2529,1.5064,-0.9382,0.5597,1.0048,-0.3664,1.0048,-1.1315,1.4080,-0.3684,0.5000,1.0344,-0.6709,rim_symmetry_std_m,1.4080
444.7500,445.7001,446.0862,0.9501,1.3362,5.5000,5.8310,11.0000,0.0864,0.1248,30.0962,-0.1346,-0.6468,6.5248,25,dem_9t_1m,,1.0513,0.4982,2.3707,0.4289,444,0.5424,-0.1996,-1.7405,0.7036,-0.2037,-0.0672,0.9375,-0.0672,0.7146,-1.0512,0.2462,0.3102,-0.6809,-0.4994,rim_symmetry_std_m,-1.0512
447.5143,448.0727,448.6673,0.5583,1.1530,7.0000,6.0000,14.0000,0.0399,0.2972,28.6504,-0.0375,-0.2446,1.6470,18,dem_9t_1m,,1.4943,0.8283,2.3669,0.4437,445,-0.6491,2.5253,-1.5425,-0.4223,-0.4779,1.0048,1.4317,1.0048,-0.7330,-0.6024,0.1629,1.0655,0.7111,-1.4943,slope_inner_deg,-1.4943
577.1025,577.6702,578.7186,0.5677,1.6161,5.0000,5.3852,10.0000,0.0568,0.7798,14.8620,-0.1744,-0.4547,8.5849,601,dem_mk5_1m,,0.6539,0.3105,2.3651,0.4187,446,-0.5692,-0.1941,0.8310,-0.3953,0.2152,-0.4245,-0.3664,-0.4245,-0.2069,0.6538,-0.6321,0.0006,-0.0160,-0.0793,rim_symmetry_std_m,0.6538
466.9462,468.1486,469.0111,1.2024,2.0649,6.0000,5.8310,12.0000,0.1002,0.5919,45.3280,-0.1595,-0.7201,9.9694,139,dem_9t_1m,,1.4285,0.6837,2.3593,0.4443,447,2.4228,0.0040,-0.6371,1.4286,0.8869,0.2901,0.9375,0.2901,1.1442,0.1647,1.1244,0.1165,-0.9346,0.2031,depth_from_rim_mean_m,1.4286
575.5753,575.6361,575.9089,0.0608,0.3336,5.0000,5.3852,10.0000,0.0061,0.1768,1.5915,-0.0068,-0.0325,2.1477,631,dem_mk5_1m,,1.8521,1.1829,2.3588,0.5190,448,-4.0793,1.1291,-0.5534,-1.8520,-1.7043,-0.4245,-0.3664,-0.4245,-1.7852,-0.9159,-1.3972,1.3043,1.4452,-1.3922,depth_from_rim_mean_m,-1.8520
546.8081,547.6603,548.6819,0.8522,1.8738,6.0000,5.8310,12.0000,0.0710,0.7340,32.1262,-0.0997,-0.5199,2.7939,572,dem_mk5_1m,,1.2604,0.5234,2.3587,0.4374,449,0.7597,1.2925,-0.5245,0.4223,0.6009,0.2901,0.9375,0.2901,0.2352,0.5346,0.3633,0.5817,-0.2417,-1.2604,slope_inner_deg,-1.2604
475.1699,476.0124,477.1000,0.8426,1.9301,5.5000,5.3852,11.0000,0.0766,0.7834,26.6904,-0.1772,-0.6393,9.8119,623,dem_mk5_1m,,0.6852,0.3227,2.3578,0.4172,450,0.8752,-0.3442,0.6379,0.3947,0.6852,-0.0672,-0.3664,-0.0672,0.4095,0.6632,0.0499,-0.0212,-0.6549,0.1710,depth_from_rim_max_m,0.6852
468.3137,469.1159,470.2000,0.8022,1.8863,7.0000,5.8310,14.0000,0.0573,0.6463,41.1623,-0.2239,-0.5500,10.7357,124,dem_9t_1m,,1.0048,0.5743,2.3576,0.4133,451,1.6644,1.0505,-0.1176,0.2786,0.6196,1.0048,0.9375,1.0048,-0.1913,0.3063,0.8842,-0.3845,-0.3459,0.3594,rim_radius_m,1.0048
510.6598,511.2353,512.3885,0.5755,1.7287,6.0000,5.8310,12.0000,0.0480,0.6809,21.6959,-0.1505,-0.3962,7.6259,585,dem_mk5_1m,,0.9374,0.3672,2.3535,0.4103,452,-0.0400,1.1147,0.0642,-0.3729,0.3837,0.2901,0.9375,0.2901,-0.4808,0.3964,-0.2381,0.1865,0.1864,-0.2748,effective_radius_m,0.9375
482.1728,482.6496,483.0638,0.4768,0.8910,7.0000,5.8310,14.0000,0.0341,0.2196,24.4662,-0.0344,-0.2482,1.2327,83,dem_9t_1m,,1.5788,0.8762,2.3532,0.4476,453,-1.1813,2.3475,-1.5606,-0.6566,-0.8701,1.0048,0.9375,1.0048,-0.9135,-0.8044,-0.0784,1.0896,0.6987,-1.5788,slope_inner_deg,-1.5788
475.4438,476.0453,476.4662,0.6015,1.0223,6.5000,6.0828,13.0000,0.0463,0.3837,26.6115,-0.0518,-0.3077,3.0243,580,dem_mk5_1m,,1.6739,0.6871,2.3527,0.4387,454,-0.6043,2.0634,-1.5209,-0.2982,-0.6735,0.6475,1.6739,0.6475,-0.5338,-0.3773,0.0453,0.9543,0.4927,-1.2134,effective_radius_m,1.6739
545.2412,546.1115,547.5928,0.8703,2.3516,6.0000,5.5210,12.0000,0.0725,0.9375,32.8095,-0.1614,-0.5959,8.1106,564,dem_mk5_1m,,1.3161,0.4485,2.3518,0.4377,455,1.4301,0.5468,0.8089,0.4743,1.3160,0.2901,0.0308,0.2901,0.2819,1.0644,0.4027,0.1017,-0.5047,-0.1760,depth_from_rim_max_m,1.3160
474.6866,475.2259,475.7915,0.5393,1.1049,4.5000,5.6569,9.0000,0.0599,0.3950,11.4364,-0.1768,-0.4192,8.5761,117,dem_9t_1m,,0.8296,0.4101,2.3502,0.4129,456,-1.2304,-0.5701,-0.3639,-0.4769,-0.5499,-0.7818,0.4283,-0.7818,-0.1104,-0.3479,-0.8296,-0.0181,0.1068,-0.0810,volume_approx_m3,-0.8296
621.0085,621.5170,621.9485,0.5085,0.9401,4.5000,5.0495,9.0000,0.0565,0.2386,10.7841,-0.1306,-0.3596,5.2217,599,dem_mk5_1m,,1.3481,0.6847,2.3471,0.4152,457,-2.0555,-0.8578,-0.1400,-0.5655,-0.7966,-0.7818,-1.3482,-0.7818,-0.2162,-0.7550,-0.8672,0.3413,0.3131,-0.7652,effective_radius_m,-1.3482
456.0900,456.3963,456.8119,0.3063,0.7219,3.5000,5.0990,7.0000,0.0438,0.1525,3.9297,-0.1671,-0.2099,7.6193,395,dem_9t_1m,,1.4965,0.9532,2.3348,0.4487,458,-3.1376,-1.4532,0.1038,-1.1465,-1.1232,-1.4965,-1.2034,-1.4965,-0.6116,-0.9791,-1.2624,0.0574,0.8312,-0.2762,rim_radius_m,-1.4965
488.8585,489.4790,490.2576,0.6205,1.3992,6.0000,5.3852,12.0000,0.0517,0.3766,23.3940,-0.2501,-0.4715,12.3951,203,dem_9t_1m,,0.6979,0.3237,2.3343,0.4037,459,-0.0080,-0.3687,0.1858,-0.2436,-0.1094,0.2901,-0.3664,0.2901,-0.3656,-0.3958,-0.1402,-0.5883,-0.0742,0.6979,slope_inner_deg,0.6979
438.9600,439.5389,439.9812,0.5789,1.0212,4.0000,5.3852,8.0000,0.0724,0.2752,9.7004,-0.1319,-0.4179,7.4562,325,dem_9t_1m,,1.1392,0.5729,2.3323,0.4154,460,-1.6508,-1.1701,-0.3910,-0.3631,-0.6752,-1.1392,-0.3664,-1.1392,0.2788,-0.6597,-0.9297,0.3312,0.1113,-0.3095,rim_radius_m,-1.1392
487.8386,488.3624,488.8675,0.5237,1.0288,5.0000,5.3852,10.0000,0.0524,0.5300,13.7116,-0.0916,-0.3484,3.8203,582,dem_mk5_1m,,1.0510,0.4995,2.3278,0.4109,461,-1.6013,0.2641,-0.1669,-0.5218,-0.6638,-0.4245,-0.3664,-0.4245,-0.3439,0.0036,-0.6984,0.6447,0.3519,-1.0510,slope_inner_deg,-1.0510
432.2636,433.2549,434.3477,0.9913,2.0840,5.5000,5.3852,11.0000,0.0901,0.8376,31.4022,-0.2668,-0.7646,11.7356,28,dem_9t_1m,,1.0888,0.5968,2.3266,0.4428,462,1.8055,-0.9621,0.7201,0.8220,0.9155,-0.0672,-0.3664,-0.0672,0.8298,0.8043,0.3215,-0.7182,-1.0886,0.5634,lrm11_depth_m,-1.0886
508.3866,508.8889,509.4508,0.5023,1.0642,4.0000,5.3852,8.0000,0.0628,0.2044,8.4159,-0.1385,-0.3752,7.0829,664,dem_mk5_1m,,1.1392,0.6029,2.3152,0.4165,463,-1.9344,-1.0401,-0.3898,-0.5833,-0.6108,-1.1392,-0.3664,-1.1392,-0.0201,-0.8440,-1.0037,0.2798,0.2591,-0.3856,rim_radius_m,-1.1392
462.8300,463.3044,463.7943,0.4745,0.9643,5.5000,5.0990,11.0000,0.0431,0.4073,15.0297,-0.1217,-0.3513,5.9625,500,dem_9t_1m,,1.2033,0.5180,2.3062,0.4128,464,-1.6318,0.0329,0.1288,-0.6632,-0.7604,-0.0672,-1.2034,-0.0672,-0.6334,-0.3158,-0.6224,0.4105,0.3418,-0.6141,effective_radius_m,-1.2034
465.7449,466.5009,467.0133,0.7560,1.2684,7.0000,5.8310,14.0000,0.0540,0.2944,38.7930,-0.1841,-0.4934,9.4082,278,dem_9t_1m,,1.0048,0.4875,2.3039,0.4099,465,0.8075,0.9947,-1.0774,0.1458,-0.3052,1.0048,0.9375,1.0048,-0.2940,-0.6097,0.7476,-0.0749,-0.1500,0.0887,rim_radius_m,1.0048
457.0160,457.7429,458.0509,0.7269,1.0349,4.0000,5.3852,8.0000,0.0909,0.2483,12.1798,-0.2464,-0.5594,11.8890,478,dem_9t_1m,,1.1392,0.6604,2.3028,0.4284,466,-0.6865,-2.2079,-0.3577,0.0622,-0.6547,-1.1392,-0.3664,-1.1392,0.8547,-0.7297,-0.7867,-0.5595,-0.3784,0.5946,rim_radius_m,-1.1392
441.4547,442.0727,442.3466,0.6181,0.8919,4.5000,5.0990,9.0000,0.0687,0.1527,13.1067,-0.1381,-0.4351,7.5026,250,dem_9t_1m,,1.2033,0.5815,2.3015,0.4079,467,-1.6075,-1.2838,-0.3831,-0.2505,-0.8687,-0.7818,-1.2034,-0.7818,0.1636,-0.9786,-0.7333,0.2830,0.0518,-0.3000,effective_radius_m,-1.2034
457.3540,457.8540,458.1131,0.5000,0.7591,4.5000,5.0990,9.0000,0.0556,0.2142,10.6022,-0.1186,-0.3944,6.2580,5,dem_9t_1m,,1.2033,0.6861,2.2975,0.4119,468,-2.1110,-0.9185,-0.2923,-0.5899,-1.0675,-0.7818,-1.2034,-0.7818,-0.2442,-0.8185,-0.8777,0.4346,0.1927,-0.5538,effective_radius_m,-1.2034
383.2972,384.5238,385.4419,1.2266,2.1447,6.0000,5.8310,12.0000,0.1022,0.6253,46.2415,-0.1791,-0.8057,8.9866,231,dem_9t_1m,,1.4982,0.7207,2.2965,0.4557,469,2.6653,-0.0433,-0.6993,1.4982,1.0064,0.2901,0.9375,0.2901,1.2064,0.2516,1.1771,-0.0360,-1.2309,0.0027,depth_from_rim_mean_m,1.4982
523.6339,523.9096,524.2571,0.2757,0.6232,4.0000,5.0990,8.0000,0.0345,0.1897,4.6193,-0.0903,-0.2011,4.1141,655,dem_mk5_1m,,1.2709,1.0456,2.2954,0.4451,470,-3.3770,-0.5630,-0.1470,-1.2345,-1.2709,-1.1392,-1.2034,-1.1392,-0.9011,-0.8823,-1.2226,0.6548,0.8617,-0.9911,depth_from_rim_max_m,-1.2709
484.4218,484.8136,485.2010,0.3918,0.7792,4.0000,5.3852,8.0000,0.0490,0.2314,6.5644,-0.0954,-0.2975,6.6108,314,dem_9t_1m,,1.1392,0.7766,2.2952,0.4252,471,-2.5875,-0.6744,-0.3661,-0.9008,-1.0374,-1.1392,-0.3664,-1.1392,-0.4497,-0.7737,-1.1105,0.6151,0.5280,-0.4819,rim_radius_m,-1.1392
467.6211,468.8639,469.7771,1.2428,2.1560,6.0000,5.3852,12.0000,0.1036,0.7513,46.8535,-0.2901,-0.8892,13.1152,287,dem_9t_1m,,1.5448,0.8927,2.2892,0.4697,472,3.0325,-1.1402,0.3190,1.5447,1.0233,0.2901,-0.3664,0.2901,1.2500,0.5796,1.2124,-0.8994,-1.5198,0.8447,depth_from_rim_mean_m,1.5447
543.1418,544.1508,544.5482,1.0090,1.4064,4.5000,5.0990,9.0000,0.1121,0.2693,21.3973,-0.3998,-0.8180,14.9862,577,dem_mk5_1m,,1.7526,0.9488,2.2877,0.4482,473,1.0717,-3.3141,-0.0174,0.8729,-0.0987,-0.7818,-1.2034,-0.7818,1.5146,-0.6751,-0.2553,-1.7528,-1.2734,1.2263,lrm5_depth_m,-1.7528
480.2038,480.8374,481.6846,0.6335,1.4808,7.0000,5.8310,14.0000,0.0453,0.6362,32.5089,-0.1416,-0.2769,7.0741,530,dem_9t_1m,,1.0048,0.5127,2.2871,0.4075,474,0.2857,1.8460,-0.2557,-0.2062,0.0127,1.0048,0.9375,1.0048,-0.5649,0.2800,0.3853,0.2557,0.5993,-0.3874,rim_radius_m,1.0048
444.6960,445.5170,445.9911,0.8209,1.2951,5.5000,5.6569,11.0000,0.0746,0.5175,26.0050,-0.1767,-0.5976,7.7907,511,dem_9t_1m,,0.5106,0.2106,2.2858,0.4038,475,0.3334,-0.1567,-0.6102,0.3323,-0.2652,-0.0672,0.4283,-0.0672,0.3472,-0.0290,0.0104,-0.0173,-0.5106,-0.2412,lrm11_depth_m,-0.5106
470.4593,471.3738,471.9443,0.9145,1.4850,7.0000,6.0000,14.0000,0.0653,0.3765,46.9265,-0.0990,-0.5336,4.4498,513,dem_9t_1m,,1.4319,0.6847,2.2810,0.4327,476,1.2552,1.7198,-1.6141,0.6013,0.0190,1.0048,1.4317,1.0048,0.0577,-0.3960,1.2166,0.5871,-0.2891,-0.9226,effective_radius_m,1.4317
493.2540,493.7838,493.9479,0.5298,0.6939,6.5000,5.8310,13.0000,0.0408,0.0868,23.4426,-0.1310,-0.3380,5.3540,160,dem_9t_1m,,1.1650,0.6691,2.2804,0.4228,477,-0.9997,1.1746,-1.6544,-0.5042,-1.1651,0.6475,0.9375,0.6475,-0.7050,-1.1501,-0.1374,0.3382,0.3879,-0.7382,depth_from_rim_max_m,-1.1651
470.4784,471.2709,471.7113,0.7925,1.2329,4.0000,5.0990,8.0000,0.0991,0.3391,13.2792,-0.3693,-0.5986,15.3780,470,dem_9t_1m,,1.5155,0.8866,2.2748,0.4489,478,-0.0752,-3.1620,0.4448,0.2507,-0.3583,-1.1392,-1.2034,-1.1392,1.1099,-0.4934,-0.7233,-1.5155,-0.5141,1.3062,lrm5_depth_m,-1.5155
413.7651,414.7762,415.1432,1.0111,1.3781,4.5000,5.3852,9.0000,0.1123,0.3350,21.4413,-0.3589,-0.7846,14.7214,44,dem_9t_1m,,1.5223,0.8176,2.2727,0.4408,479,1.1014,-2.8135,-0.2840,0.8789,-0.1410,-0.7818,-0.3664,-0.7818,1.5209,-0.5040,-0.2528,-1.4346,-1.1578,1.1723,aspect_ratio,1.5209
459.3600,459.7568,459.9212,0.3969,0.5612,4.5000,5.0990,9.0000,0.0441,0.1158,8.4155,-0.0892,-0.2675,5.3682,251,dem_9t_1m,,1.3636,0.8844,2.2662,0.4363,480,-2.8060,-0.6135,-0.4285,-0.8862,-1.3637,-0.7818,-1.2034,-0.7818,-0.6022,-1.0747,-1.0038,0.6633,0.6319,-0.7353,depth_from_rim_max_m,-1.3637
460.1291,461.0687,461.6089,0.9396,1.4798,4.5000,5.3852,9.0000,0.1044,0.4863,19.9250,-0.2383,-0.6678,11.2806,46,dem_9t_1m,,1.2750,0.5510,2.2661,0.4211,481,0.5376,-1.8815,-0.0783,0.6734,0.0112,-0.7818,-0.3664,-0.7818,1.2749,-0.1102,-0.3402,-0.4965,-0.7536,0.4706,aspect_ratio,1.2749
461.4660,462.3941,462.9144,0.9282,1.4484,5.0000,5.0990,10.0000,0.0928,0.4738,24.2992,-0.3625,-0.7743,15.4124,14,dem_9t_1m,,1.4628,0.7065,2.2650,0.4345,482,1.0544,-2.5193,0.4794,0.6407,-0.0358,-0.4245,-1.2034,-0.4245,0.9138,-0.1427,-0.0880,-1.4626,-1.1222,1.3133,lrm5_depth_m,-1.4626
483.7916,484.5636,484.8102,0.7719,1.0186,5.0000,5.3852,10.0000,0.0772,0.1487,20.2094,-0.3325,-0.6397,12.5898,397,dem_9t_1m,,1.2289,0.5864,2.2586,0.4353,483,0.0256,-1.9128,-0.6129,0.1915,-0.6791,-0.4245,-0.3664,-0.4245,0.4282,-0.9890,-0.3238,-1.2293,-0.6563,0.7376,lrm5_depth_m,-1.2293
484.9550,485.9531,486.8556,0.9980,1.9006,7.0000,5.6569,14.0000,0.0713,0.7346,51.2125,-0.1700,-0.5422,8.6340,465,dem_9t_1m,,1.4637,0.5988,2.2573,0.4215,484,2.0547,1.0935,-0.1155,0.8412,0.6410,1.0048,0.4283,1.0048,0.2445,0.5362,1.4637,0.0348,-0.3189,-0.0692,volume_approx_m3,1.4637
482.7143,483.3641,484.0400,0.6498,1.3257,4.0000,5.0990,8.0000,0.0812,0.3134,10.8877,-0.2317,-0.4995,10.8538,12,dem_9t_1m,,1.2033,0.6214,2.2560,0.4192,485,-0.9874,-2.1067,0.3340,-0.1594,-0.2194,-1.1392,-1.2034,-1.1392,0.5527,-0.5603,-0.8612,-0.4451,-0.1711,0.3835,effective_radius_m,-1.2034
