area,block,tile,angle,at_ground_returns,pct_called_ground
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2238,27.5,20459,96.32924385356075
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2238,28.5,51914,97.1510575182032
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2236,0.5,17109,96.06055292536092
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2236,1.5,69116,96.1210139475664
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2236,3.5,34050,97.19236417033774
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2236,4.5,68211,97.37725586782192
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2236,6.5,34468,97.63258674712776
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2236,7.5,66832,97.737610725401
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2236,9.5,32038,97.53729945689491
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2236,10.5,62759,97.58919039500311
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2236,12.5,32585,97.83029001074114
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2236,13.5,65956,97.63327066529202
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2236,15.5,33644,97.41410058257044
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2236,16.5,75425,97.5419290686112
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2236,18.5,45149,97.23581917650446
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2236,19.5,110245,96.20390947435256
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2236,21.5,64028,92.52983069906917
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2236,22.5,136739,85.60030422922502
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2236,24.5,68582,81.83488378874924
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2236,25.5,136668,81.93798109286739
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2236,27.5,68469,99.04336268968436
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2236,28.5,111126,99.0542267336177
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2237,0.5,35530,97.08978328173374
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2237,1.5,141449,96.97983018614484
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2237,3.5,67104,96.8586075345732
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2237,4.5,118410,96.93606958871716
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2237,6.5,50890,97.11338180389076
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2237,7.5,83169,96.83054984429296
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2237,9.5,35485,96.3928420459349
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2237,10.5,71555,96.27838725455943
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2237,12.5,36019,96.88497737305312
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2237,13.5,71206,96.9932309075078
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2237,15.5,34431,96.7703522988005
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2237,16.5,65549,96.97630780027156
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2237,18.5,31948,97.18918242143482
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2237,19.5,70098,95.758794830095
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2237,21.5,34153,92.3286387725822
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2237,22.5,77046,84.04200088258962
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2237,24.5,40991,80.98850967285502
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2237,25.5,86404,82.18948196842739
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2237,27.5,35387,98.5503150874615
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2237,28.5,60456,97.77027921132724
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2239,0.5,34959,97.51709144998428
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2239,1.5,135549,97.49241971537968
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2239,3.5,68405,97.2604341787881
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2239,4.5,139771,97.31274727947856
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2239,6.5,70366,97.13355882102152
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2239,7.5,137702,97.30650244731378
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2239,9.5,67704,97.3517074323526
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2239,10.5,112584,97.31400554252824
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2239,12.5,45969,97.53094476712567
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2239,13.5,79140,97.59034622188528
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2239,15.5,36647,97.49774879253418
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2239,16.5,59998,97.34824494149804
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2239,18.5,22992,97.39474599860822
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2239,19.5,21573,95.32285727529782
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2239,25.5,1617,81.57081014223871
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2239,27.5,6380,99.01253918495296
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2239,28.5,26954,98.33419900571344
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2240,0.5,33590,96.32628758559096
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2240,1.5,124805,96.43363647289772
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2240,3.5,62546,96.66325584369903
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2240,4.5,132117,96.72033122156876
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2240,6.5,66718,96.79246979825534
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2240,7.5,107045,96.54724648512308
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2240,9.5,40068,96.6082659478886
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2240,10.5,70975,96.7354702359986
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2240,12.5,34654,96.77959254342932
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2240,13.5,68708,96.86353845258196
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2240,15.5,33805,96.96790415618992
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2240,16.5,64653,96.3899587026124
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2240,18.5,30151,90.8692912341216
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2240,19.5,63282,85.22486647071837
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2240,21.5,18642,84.1165111039588
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2240,22.5,28057,80.69287521830559
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2240,24.5,19655,77.71050623251081
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2240,25.5,51649,80.06350558578094
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2240,27.5,26040,96.8548387096774
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2240,28.5,47303,97.8859691774306
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2235,0.5,33695,97.03220062323788
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2235,1.5,135449,96.93168646501636
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2235,3.5,60282,97.5050595534322
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2235,4.5,99871,97.692022709295
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2235,6.5,39618,97.20076732798223
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2235,7.5,67273,96.976498743924
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2235,9.5,33953,96.87509203899508
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2235,10.5,67631,96.37887950791796
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2235,12.5,34450,97.5500725689405
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2235,13.5,69639,97.31041514094116
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2235,15.5,34581,97.63164743645352
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2235,16.5,68701,97.39887337884456
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2235,18.5,34848,97.49196510560148
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2235,19.5,70620,93.4409515717927
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2235,21.5,42161,84.17257655178958
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2235,22.5,89041,83.61765928055614
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2235,24.5,47826,80.66323756952285
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2235,25.5,73100,79.61149110807114
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2235,27.5,29778,99.13358855530927
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2235,28.5,50195,99.05568283693596
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2241,0.5,34879,95.95745290862698
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2241,1.5,130375,95.84046021093002
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2241,3.5,55917,96.10851798200903
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2241,4.5,88528,96.00578348093258
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2241,6.5,35592,96.31096875702406
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2241,7.5,70368,96.3776148249204
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2241,9.5,34425,96.20624546114742
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2241,10.5,67692,95.764639839272
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2241,12.5,33619,95.5709568993724
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2241,13.5,69613,95.64592820306552
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2241,15.5,34923,95.64756750565527
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2241,16.5,67987,95.52561519113948
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2241,18.5,37700,95.87798408488064
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2241,19.5,91247,93.49238879086435
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2241,21.5,52844,82.70569979562485
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2241,22.5,113610,81.07296892879148
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2241,24.5,55031,81.91019607130526
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2241,25.5,90633,79.59793894056249
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2241,27.5,42070,97.93439505585928
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2241,28.5,56718,98.09584258965408
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2242,0.5,789,97.46514575411916
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2242,1.5,14097,96.78655032985742
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2242,3.5,13923,96.1502549737844
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2242,4.5,41464,96.27628786417132
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2242,6.5,28215,96.2112351586036
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2242,7.5,65474,96.28096649051533
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2242,9.5,33029,96.3638015077659
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2242,10.5,67612,96.29207832929066
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2242,12.5,34523,96.53853952437504
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2242,13.5,81854,96.15901483128498
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2242,15.5,46950,96.29605963791266
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2242,16.5,111074,96.13680969443794
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2242,18.5,59605,95.74196795570842
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2242,19.5,119749,95.02375802720692
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2242,21.5,57098,84.89439209779677
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2242,22.5,118312,80.7458245993644
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2242,24.5,58098,80.05439085682812
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2242,25.5,114493,79.63805647506834
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2242,27.5,56918,96.09613830422713
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1427n2242,28.5,88057,96.5533688406373
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2236,0.5,16301,96.03705294153733
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2236,1.5,63694,95.84105253242063
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2236,3.5,33245,96.49571364114904
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2236,4.5,65141,96.52446232019771
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2236,6.5,31718,97.13727221136264
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2236,7.5,63084,97.4098028026124
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2236,9.5,32267,96.99693184987758
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2236,10.5,65627,97.353223520807
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2236,12.5,32314,97.17150461100452
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2236,13.5,66806,97.3819716791905
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2236,15.5,35856,97.3198348951361
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2236,16.5,87372,96.70260495353202
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2236,18.5,49700,96.2072434607646
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2236,19.5,116168,88.15594656015426
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2236,21.5,63334,85.33173335017527
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2236,22.5,127650,82.94477085781433
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2236,24.5,63437,81.12142755804972
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2236,25.5,124280,79.96218216929513
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2236,27.5,61287,98.10237081273353
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2236,28.5,91121,98.41309906607697
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2238,3.5,2175,98.11494252873564
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2238,4.5,22395,98.0665327081938
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2238,6.5,20331,98.26865377994196
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2238,7.5,56595,98.18888594398798
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2238,9.5,35918,97.99264992482878
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2238,10.5,89962,98.12587536960052
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2238,12.5,53328,98.1060606060606
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2238,13.5,122556,98.08658898789126
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2238,15.5,67103,97.96283325633726
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2238,16.5,133526,97.5195842008298
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2238,18.5,65827,89.35391252829386
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2238,19.5,129511,82.90801553535994
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2238,21.5,65480,82.77183872938302
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2238,22.5,130007,82.14788434468913
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2238,24.5,64313,79.78791224169296
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2238,25.5,126297,81.0367625517629
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2238,27.5,63231,98.77117236798406
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2238,28.5,107536,99.15098199672668
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2237,3.5,3226,95.66026038437694
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2237,4.5,22856,96.67045852292615
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2237,6.5,19409,96.8674326343449
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2237,7.5,56835,96.9578604732999
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2237,9.5,36830,97.08661417322834
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2237,10.5,86277,96.77782027655113
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2237,12.5,50688,96.52383207070709
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2237,13.5,118816,96.89940748720711
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2237,15.5,66013,97.13389786860164
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2237,16.5,131976,97.0509789658726
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2237,18.5,65454,96.46010938980048
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2237,19.5,129707,86.40705590291967
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2237,21.5,63856,81.7119769481333
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2237,22.5,125851,80.50631302095334
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2237,24.5,62918,79.53367875647669
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2237,25.5,126527,79.25423032238179
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2237,27.5,63970,98.28513365640144
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2237,28.5,104691,98.47646884641468
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2240,0.5,31743,96.20703777210724
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2240,1.5,126688,96.34850972467794
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2240,3.5,63367,96.35930373853898
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2240,4.5,108141,95.91366826642994
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2240,6.5,44230,95.84671037757178
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2240,7.5,71519,96.94766425705058
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2240,9.5,30841,97.25365584773516
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2240,10.5,58871,97.29578230368094
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2240,12.5,29287,97.48693959777376
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2240,13.5,54975,97.2587539790814
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2240,15.5,25242,97.22288249742492
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2240,16.5,57603,97.13382983525165
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2240,18.5,29237,91.26791394465916
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2240,19.5,61112,81.94462625998167
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2240,21.5,42091,81.98189636739446
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2240,22.5,88261,80.70608762647149
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2240,24.5,39646,79.11769157039802
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2240,25.5,68568,80.68195076420488
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2240,27.5,32170,97.44482437053156
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2240,28.5,48937,96.2216727629401
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2241,0.5,28149,96.67838999609224
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2241,1.5,104849,96.11727341224044
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2241,3.5,49194,96.22311664024068
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2241,4.5,91823,95.58934036134735
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2241,6.5,46948,95.67393712192212
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2241,7.5,96217,95.9279545194716
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2241,9.5,50618,96.29183294480224
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2241,10.5,86509,95.929903247061
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2241,12.5,35983,95.59514215045996
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2241,13.5,64568,96.2179407756164
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2241,15.5,29740,96.60053799596504
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2241,16.5,56335,96.07703914085384
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2241,18.5,24371,93.46354273521808
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2241,19.5,27658,85.07484272181647
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2241,21.5,2557,81.54086820492765
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2241,24.5,1186,81.87183811129847
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2241,25.5,19126,81.52253476942381
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2241,27.5,13792,94.75783062645012
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2241,28.5,40151,96.6451645039974
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2239,0.5,16933,97.02356345597354
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2239,1.5,67095,97.3306505700872
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2239,3.5,31358,97.54448625550098
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2239,4.5,60292,97.37278577589066
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2239,6.5,30449,97.17888929028868
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2239,7.5,57667,97.31388835902682
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2239,9.5,29035,97.22748407094886
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2239,10.5,57983,97.36819412586448
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2239,12.5,28490,97.4166374166374
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2239,13.5,59364,97.43278754800887
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2239,15.5,30517,97.55218402857425
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2239,16.5,73177,97.70829632261504
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2239,18.5,42786,96.9312391903894
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2239,19.5,109456,92.6509282268674
"PA Northcentral 2019 B19  (McKean, QL1)",McKean 2019-04,e1428n2239,21.5,66312,86.24834117505127
