length_m,class,faint_score,margin_sigma,n_transects,P_road,split,opos_zcontrast,lrm25_zcontrast,tpi15_zcontrast,slope_zcontrast,relief10_zcontrast,oneg_zcontrast,incision_depth_m
58.464016374072486,faint,-0.62,-1.115,5,0.8114117383956909,train,-0.62041676,-0.8195426,-1.4797422,-0.25345346,-0.9470898,0.05743166,0.5219044
47.90268896320569,faint,-0.881,-0.855,4,0.71339350938797,train,-0.8805175,-0.92293906,-1.5762795,-0.77852726,0.7714315,0.5222191,0.45572218
332.060049825164,bold,-2.869,1.134,33,0.823275089263916,train,-2.869042,-2.1714203,-1.6563606,0.61248976,0.37808725,-1.1646439,0.6057508
66.05773136219804,bold,-3.279,1.543,6,0.7178567051887512,unused,-3.2788126,-2.8838,-3.852015,0.083860025,2.0113225,0.33681142,0.9247388
96.79187696235655,bold,-1.922,0.186,9,0.9101836085319519,train,-1.9216381,-2.014893,-1.30875,0.7223874,-0.026972806,-0.80135334,0.8731227
696.0510057059698,bold,-3.424,1.688,68,0.9104193449020386,val,-3.4238448,-2.092735,-1.6070617,0.22244436,0.17363548,-1.1035228,0.8784983
232.45476814629544,bold,-4.789,3.054,23,0.9476714730262756,train,-4.7892036,-3.6469228,-3.6021388,1.1959257,1.0162865,-0.0689807,1.4499557
201.53621511495754,bold,-6.421,4.685,20,0.9105281829833984,train,-6.420522,-4.739636,-4.5590267,1.7025187,1.277462,-1.1682808,1.1512766
178.02733539952712,bold,-3.719,1.983,17,0.8365582823753357,val,-3.7185204,-2.1687117,-2.6133032,-0.09203424,0.32274142,-1.0604285,0.898315
127.06382022348004,bold,-1.749,0.014,12,0.7991136908531189,train,-1.7492404,-1.7632656,-0.65228885,0.21050003,0.66866624,-1.1701822,0.77294683
51.41377288676138,faint,-0.233,-1.502,5,0.8143970370292664,train,-0.23331304,-0.36244074,-1.2529681,-1.1606975,-0.9444022,0.7868125,0.86433816
255.3460277334601,bold,-2.935,1.199,25,0.925208330154419,train,-2.934641,-2.6279025,-1.9591042,0.61726034,-0.115755394,-1.2352936,1.2067742
115.53153525132915,faint,-0.417,-1.319,11,0.8844236135482788,val,-0.41682276,-1.288738,-0.8569697,-0.3961955,-0.12227024,0.47564137,0.75647056
41.328614758764544,faint,-1.3,-0.435,4,0.8073621988296509,train,-1.2998931,-1.3152878,-2.376442,-0.97795665,-0.009796493,0.40220535,0.8626397
70.48159358359133,faint,-1.626,-0.109,7,0.8963497877120972,train,-1.6261606,-2.4637048,-0.6019642,-0.31855834,-0.09308886,0.27198458,0.8410077
39.389684718678836,faint,-1.05,-0.686,3,0.7886399626731873,train,-1.049815,-1.7375661,-1.0320936,-0.37192777,0.6125783,-1.2220052,0.6198441
498.8997910312755,faint,-0.384,-1.351,49,0.9060887694358826,unused,-0.38441202,-0.109077804,-0.006183339,-1.7223152,-1.0897293,-0.5078589,0.42573553
57.86013331489879,faint,-0.929,-0.806,5,0.8627724051475525,unused,-0.9294841,-0.8289043,-1.4269189,-1.441965,-0.4259205,0.057478063,0.6874501
185.18669186069314,bold,-2.966,1.231,18,0.7779814004898071,unused,-2.9660401,-1.3334424,-1.5699182,-0.40088257,-0.57056856,-0.5590683,0.8229076
632.3009825348904,bold,-1.894,0.159,63,0.8380005955696106,test,-1.8943437,-0.68527514,-0.7757477,-1.1770447,0.4334096,-0.6605102,0.9366982
419.34443991282967,bold,-2.394,0.658,41,0.8740022778511047,test,-2.3938015,-0.6711905,-0.8898927,0.91120374,2.1281452,-1.7981908,1.0808622
202.999035830167,bold,-2.123,0.388,20,0.8681406378746033,test,-2.1233552,-0.89856553,-0.7321056,-0.26694512,0.82956177,-1.278522,0.97323763
56.35009218384391,bold,-3.707,1.972,5,0.7770203351974487,unused,-3.7073228,-2.7259276,-2.316358,0.118995346,0.26774913,0.9258639,0.95703983
164.36974549776957,bold,-2.908,1.173,16,0.900299072265625,test,-2.9083757,-0.5381962,-0.41366,-0.07987699,-0.14172158,-1.0011342,0.68693995
91.33667587436689,bold,-2.112,0.377,9,0.685577929019928,test,-2.112345,-2.20305,-1.4423096,0.3890267,-1.1134654,-0.8744034,0.72402227
146.8334395020836,faint,-1.534,-0.202,14,0.7437354922294617,test,-1.53375,-1.4587979,-0.68875706,-1.0278054,-0.71890986,-1.0127252,0.8048513
191.77096043549275,faint,-0.499,-1.237,19,0.8206997513771057,test,-0.49863806,0.16616702,1.3444499,-0.44620425,-0.24858746,-2.8446126,0.60679674
402.25082963505366,faint,-1.229,-0.506,40,0.7560333013534546,test,-1.2294619,-1.3296078,-0.83052826,-1.7342097,-1.0491375,-0.22317241,1.0682628
44.88678600147654,faint,-0.647,-1.088,4,0.41697436571121216,test,-0.6470858,-1.1429241,-0.90582055,-1.9769475,-2.1261473,-0.23223436,0.9833742
34.2315938754395,bold,-2.921,1.186,3,0.5787224173545837,test,-2.9210887,-3.6414397,-4.3220105,-1.0815187,0.38213012,0.9313842,0.87373465
42.827542938405315,faint,-0.899,-0.837,4,0.6317213177680969,test,-0.89854276,-0.9058023,0.085587546,-1.4961874,-0.9469527,-0.2437376,0.73428077
36.80212834617604,bold,-2.155,0.419,3,0.18570466339588165,test,-2.1547596,-0.7497697,-0.79373395,-0.7982119,0.75810224,-0.36916295,1.2788191
825.060603467056,bold,-2.156,0.421,82,0.788262665271759,test,-2.1560373,-0.681516,-1.1071379,-1.785078,-0.780497,-0.6429821,1.2490568
227.1523802228206,faint,-0.814,-0.921,22,0.7465500831604004,unused,-0.8141192,-1.1018169,-1.2788062,-0.8600961,-0.32912287,-0.095147796,0.7900293
206.5211369247643,faint,-0.334,-1.402,20,0.8423619270324707,unused,-0.33377573,-0.20029294,-0.18524815,-0.2835039,-0.055503096,-0.0692798,0.3646869
141.60805959898175,faint,-1.11,-0.625,14,0.7727118134498596,unused,-1.1102414,0.24489564,0.11317894,0.24832308,1.0830868,-2.1620092,0.55293167
228.37894314681927,faint,-0.698,-1.037,22,0.9146413207054138,test,-0.6981976,0.0023267567,0.12847558,0.49363384,1.493484,-1.0405128,0.88255095
294.6270636903635,bold,-3.778,2.043,29,0.8929489850997925,unused,-3.7784443,-0.76645833,-1.4599525,-0.7655631,0.6278549,-1.7652727,1.5283062
183.85129628260526,faint,-1.484,-0.251,18,0.8714450001716614,train,-1.4842288,-0.98557734,-1.5899129,-1.4825082,-1.337769,-0.13109049,1.0609269
322.1345011412057,bold,-3.452,1.717,32,0.8996800780296326,unused,-3.4524803,-0.74002,-1.1714387,-1.4535975,0.009403452,-1.733393,1.459442
221.79821138372915,faint,-0.233,-1.502,22,0.8976296186447144,train,-0.23300606,-0.7025056,-0.3519112,-1.0615406,-0.3839646,-0.19541648,0.5498991
132.78425267425348,faint,-0.846,-0.889,13,0.9451385736465454,train,-0.846163,-1.4245065,-1.4425229,-0.31858075,-0.15144393,0.1727806,0.73512226
146.33507791038508,bold,-3.669,1.933,14,0.9131431579589844,train,-3.6685305,-2.5259714,-2.38173,0.33756518,0.6343139,0.6883186,0.8176485
47.673280721391464,bold,-2.298,0.563,4,0.8134756684303284,train,-2.2984245,-0.7300905,-1.9883026,-1.0778513,-0.30707163,-0.24362999,0.5592121
38.01893054126089,bold,-2.688,0.953,3,0.8320296406745911,train,-2.6883655,-2.6704633,-2.5957847,-1.560065,-1.4927511,0.807309,1.4680669
59.01165314416316,bold,-2.931,1.195,5,0.9187994599342346,train,-2.9306722,-1.2574577,-0.65531784,0.17321855,-0.07013796,-1.6959997,0.63598233
160.8862765613424,faint,-0.542,-1.194,16,0.6850817799568176,test,-0.5416827,-0.70363843,-0.62003917,-0.39039236,0.5890889,-0.94099975,1.4089847
79.76164988367374,faint,-1.01,-0.725,7,0.8580395579338074,test,-1.0104952,0.2231107,-0.26816088,0.3306967,0.36336944,-1.3409069,0.7362357
230.8333243192713,faint,-0.196,-1.54,23,0.723483681678772,unused,-0.19572195,-0.06980987,0.12988621,-0.28830907,-0.37643602,-0.46749946,0.58203316
56.4708349084651,faint,-1.05,-0.686,5,0.7280277013778687,unused,-1.0496142,-0.77405363,-0.6810497,-1.1168939,-0.60877013,-1.1615528,0.99668026
275.78145205371015,bold,-2.173,0.437,27,0.8020142912864685,unused,-2.1726265,-1.5017408,-1.043912,-2.3614237,-0.5706864,-1.4893607,0.77016217
157.07681686326188,bold,-2.909,1.173,15,0.7953035831451416,unused,-2.9086585,-0.13272882,0.9325411,-0.5735845,0.5313237,-3.0134556,0.88253355
68.55526006227618,bold,-1.81,0.075,6,0.8147544264793396,unused,-1.8102041,-1.8232539,-1.560615,-0.49434525,0.5837314,0.07290266,1.0915785
312.17449086473414,bold,-2.595,0.859,31,0.8781563639640808,train,-2.594868,-3.7083902,-3.5138695,-0.95389277,0.58180815,-1.3508744,2.0761034
169.4902089341736,bold,-2.079,0.343,16,0.8490974307060242,unused,-2.0786667,-0.27032644,-0.8064403,1.0420313,2.7683055,-0.98458135,0.8672515
254.21887593741405,bold,-4.962,3.226,25,0.9141386151313782,unused,-4.9616055,-3.9038308,-2.6191032,-0.08559745,0.016002158,-2.9446812,1.213885
32.03794857226681,bold,-3.33,1.595,3,0.8791044354438782,train,-3.3300016,-0.42279494,-0.6946462,-3.7613335,-0.45618868,-1.9951307,0.9962634
130.56317796686585,bold,-4.211,2.476,13,0.880027711391449,unused,-4.211243,-2.0883543,-3.0368037,-1.4916918,-0.3378375,-1.1865859,1.2272645
122.90838151598852,bold,-3.604,1.869,12,0.915782630443573,train,-3.604494,-1.0557269,-1.5064431,-1.7237552,-1.2285111,-0.5608094,0.70678616
157.08453579618228,bold,-5.056,3.321,15,0.8304552435874939,train,-5.056036,-1.834664,-1.5607471,-0.7054979,-0.42483357,-0.7299056,0.5971124
76.85262668524251,bold,-2.02,0.284,7,0.8779953122138977,train,-2.0196512,-0.9150558,-1.7167658,-2.06231,-1.4020721,0.05126349,0.4325498
86.84561524740515,bold,-2.343,0.608,8,0.888086199760437,train,-2.3430266,-1.7166393,-1.1571834,-0.5817096,-0.565429,-0.18805161,0.6337607
132.99409969528904,faint,-0.455,-1.28,13,0.9020189046859741,train,-0.4554959,-0.8102744,-1.1318074,-1.9660525,-2.712468,0.56197155,0.63777393
195.27540591552653,faint,0.049,-1.785,19,0.8518354892730713,unused,0.04943841,0.024592549,0.23708397,0.08885723,0.30120203,-0.8269707,0.5982883
89.25384937374484,faint,-0.83,-0.905,8,0.8854858875274658,train,-0.8303684,-0.26534024,-0.22387514,-0.5833435,-0.3974243,-0.6158477,0.58178544
158.00665866132488,faint,-1.274,-0.462,15,0.8973085880279541,train,-1.2735169,-0.24859719,0.083041474,0.7247662,1.7477844,-1.6977137,0.9722764
278.3804082706862,faint,-0.25,-1.485,27,0.7371587157249451,train,-0.2504896,-0.015563005,0.34965068,-0.6278711,0.0201433,-0.8086545,0.7267966
214.35180083993015,faint,-1.701,-0.034,21,0.8211910128593445,test,-1.7011068,-1.7701865,-1.4274937,-1.3510939,0.24100092,-1.1922046,1.2753575
175.56365195654126,faint,0.39,-2.125,17,0.8519451022148132,test,0.38992012,-0.07377993,0.017821584,-1.1851608,-0.98468083,0.4453685,0.7155299
38.21856713657823,faint,-0.896,-0.839,3,0.5787172913551331,test,-0.8959748,1.0815881,0.51619196,-1.1291933,0.9765063,-2.809588,0.29720807
219.64279997518526,faint,-1.264,-0.472,21,0.9743527173995972,train,-1.2637343,-1.2710524,-0.55468637,-0.44645512,0.18272685,-1.4540192,0.8672135
47.98685734282686,faint,0.332,-2.068,4,0.9602591395378113,train,0.33240134,-0.016714144,-0.18664157,-0.62026584,0.90687394,-1.2370304,1.3367643
50.172042499649734,bold,-3.118,1.382,5,0.9453366994857788,train,-3.117886,0.22785714,-0.34971067,0.69620264,-0.46607402,-0.59857035,0.5855322
262.8800769014754,faint,-0.979,-0.757,26,0.957548975944519,train,-0.97850806,-0.47981238,-0.895368,-0.82043636,-0.06887292,-0.04632444,0.7527066
154.03019172110797,bold,-1.899,0.163,15,0.8489960432052612,train,-1.8987479,0.13199544,-0.32962826,-1.6679155,1.2507807,-2.1149695,0.536474
154.5826398560257,bold,-3.115,1.38,15,0.9325398206710815,train,-3.1150136,-1.0710468,-1.6371691,0.89879876,0.9890715,-1.5974473,0.57924527
67.24713423293221,faint,-1.686,-0.049,6,0.9176655411720276,train,-1.686188,-0.9043693,-0.3885487,0.33890578,-0.10152644,-0.99665475,0.43423268
38.753565576754156,bold,-2.176,0.44,3,0.9158799648284912,train,-2.1758282,-1.0550102,-2.2272408,-1.0400342,0.014328452,0.9561414,0.9555254
47.89177648046409,faint,-0.489,-1.247,4,0.8688350915908813,train,-0.48880786,0.32640797,0.23687762,0.16663064,-0.84274757,-0.31363893,0.21323892
82.77390958341387,faint,-1.461,-0.274,8,0.9347438216209412,train,-1.4611949,-0.13707581,-1.6394019,-1.09217,0.06848417,0.48043054,0.72489154
275.1521005453313,bold,-3.427,1.692,27,0.9194833040237427,unused,-3.4270515,-2.5638409,-3.5509136,-0.24611372,-0.2454591,-0.53966945,0.8587179
77.5556752692801,bold,-4.002,2.267,7,0.7641007304191589,val,-4.002147,-3.2070575,-2.5859432,0.49161318,0.6588616,-0.83106977,0.70871145
68.4223399639913,bold,-2.97,1.235,6,0.7069216966629028,unused,-2.9702919,-2.408558,-2.8580527,0.5038257,2.2767735,0.46802855,0.86575705
47.56667663127378,bold,-1.859,0.124,4,0.8301644921302795,train,-1.8591331,-1.2618948,-1.6907417,-0.69633305,0.14554307,0.11394374,0.7565385
110.32427095680049,bold,-2.422,0.687,11,0.9262319207191467,train,-2.4221325,-1.55997,-1.8124565,0.3564714,2.9273243,-0.25934395,0.6478405
54.63457440987514,bold,-1.797,0.062,5,0.8879287242889404,train,-1.7971244,-0.7437897,-1.7392602,-1.5913814,-0.29125795,-0.02850277,0.63343716
52.62850949576034,bold,-2.999,1.263,5,0.9156060218811035,train,-2.9986455,-2.2403996,-1.8615335,-0.87512,1.0849394,-0.527713,1.1350703
406.3560161704429,faint,-1.646,-0.089,40,0.9087836742401123,train,-1.6464568,-1.422353,-1.543543,-0.22887242,0.14668338,-0.44284862,0.5986352
191.20370266319324,bold,-3.085,1.35,19,0.9070549011230469,train,-3.0850573,-2.9873745,-2.0112147,-0.5424323,-1.7609147,-0.37000275,0.6521342
91.44124652267216,bold,-3.724,1.988,9,0.8583759069442749,val,-3.723645,-1.5927709,-1.3461868,-0.5081545,0.8539419,-1.2999932,0.5954508
66.58482290590051,bold,-4.207,2.472,6,0.6568294167518616,val,-4.2070065,-1.1249478,-2.371671,-0.764704,-0.101079434,-2.3650513,0.5990513
552.7937314650342,bold,-3.51,1.775,54,0.8705592751502991,val,-3.5101569,-2.7405305,-3.0022416,0.8719833,0.04686694,-1.2060813,0.69563854
223.7240820066519,bold,-3.102,1.366,22,0.8655767440795898,train,-3.1018138,-2.7676418,-2.386218,-0.38937867,0.34330416,-0.30180538,1.0087588
134.9864099660377,faint,-1.519,-0.216,13,0.856386125087738,train,-1.5193377,-1.5345091,-1.1690326,1.0629842,0.12331599,0.026768304,0.80511373
43.186874097375274,bold,-3.405,1.67,4,0.8204275965690613,test,-3.4050713,-2.08214,-1.5795131,0.061551265,0.6420382,-0.39302197,0.65073895
249.30964536539622,bold,-4.975,3.239,24,0.8959221243858337,train,-4.9748173,-3.2304516,-3.033557,0.68506616,0.40647706,-0.7892777,0.58439016
504.8533430401469,bold,-3.329,1.594,50,0.8790315985679626,train,-3.3289785,-2.3462682,-1.6067941,0.36849767,0.15783039,-1.1490471,0.6832479
173.3175654954339,bold,-3.211,1.475,17,0.8431228399276733,train,-3.2107627,-2.3349717,-2.2197678,-0.10743224,-0.23736043,0.5695179,0.72834635
29.44807686056906,bold,-3.257,1.521,2,0.7593584060668945,train,-3.256769,-3.7121348,-4.1938953,-0.39365792,-0.20385292,2.0010483,0.2576276
180.24330900722404,bold,-3.08,1.344,18,0.8933852314949036,test,-3.0796204,-1.4449079,-0.9939306,-0.65842694,0.13425119,-1.745214,0.97323745
273.8318584054201,bold,-5.86,4.125,27,0.9000087976455688,train,-5.860304,-2.9629602,-2.3278632,0.8880913,0.69824696,-0.8524486,0.64967805
96.94961614512408,bold,-4.024,2.288,9,0.8210008144378662,train,-4.023764,-3.6174645,-2.0607996,0.24272045,1.2956647,-1.0363058,1.051952
421.9755060387595,bold,-4.718,2.982,42,0.9010016322135925,test,-4.7178535,-2.8683245,-2.3689184,0.8738309,-0.021184286,-0.24726093,0.7030647
401.2448664150275,bold,-4.579,2.843,40,0.8643169403076172,test,-4.5785637,-2.4527287,-2.8314528,-0.49722135,0.30520698,-1.3235555,0.85362065
118.25804895942677,bold,-2.429,0.693,11,0.7840031385421753,test,-2.4286435,-1.2535036,-0.01057157,-1.1938602,-0.58932734,-1.1615572,0.57832587
141.958464551081,bold,-2.994,1.258,14,0.6985985040664673,test,-2.993669,-2.3664231,-2.375976,-0.5938662,-2.2995424,-1.2253542,0.8850221
45.938858693312696,bold,-3.192,1.457,4,0.8702755570411682,test,-3.1923606,-3.4542623,-5.04882,1.3041697,3.5227823,-1.1077285,0.9280696
134.45136069889355,bold,-2.641,0.906,13,0.8355872631072998,test,-2.6411717,-3.3061373,-3.6785407,-0.004806442,-0.2453315,-0.41792187,0.95972276
208.9333588068672,bold,-4.412,2.676,20,0.8110417127609253,test,-4.4116325,-2.3426743,-2.7163482,1.1767855,0.57252055,-1.1833262,0.7785846
174.78237962922628,bold,-2.698,0.963,17,0.8918685913085938,train,-2.6982667,-2.3103588,-1.9249462,0.2985995,1.2040064,-0.85964304,0.5087911
172.2139280153814,bold,-2.709,0.974,17,0.8860712051391602,train,-2.7090888,-0.0021333392,-1.0668666,-1.6516069,2.04677,-2.722695,0.74215317
258.23891992276964,bold,-2.894,1.159,25,0.9194586873054504,train,-2.8939261,-1.4425844,-1.0737026,-0.9133787,-0.09234717,-1.6828238,0.5563146
121.14383290634647,bold,-3.053,1.318,12,0.8891592025756836,train,-3.0533419,-1.9982495,-1.8206258,0.6751612,0.6625094,-0.5607173,0.64827424
71.92521757237421,bold,-2.212,0.476,7,0.9343929886817932,train,-2.2115273,-1.9244027,-1.426214,0.13158385,0.6565658,-0.25032327,0.7410346
32.53001868671943,faint,-1.654,-0.082,3,0.8933283090591431,train,-1.6538827,-1.4541111,-2.1597238,-1.4797086,-1.30282,0.74777615,0.9850298
125.171799968093,bold,-3.77,2.034,12,0.9559400677680969,train,-3.769721,-2.018748,-1.4499674,0.4977863,1.2897179,-1.0335832,0.9799639
156.27222171597717,bold,-2.872,1.136,15,0.9690420627593994,train,-2.8718147,-0.8443588,-1.2301328,-0.59023184,-0.13707627,-1.5030065,0.6717633
60.12868910609847,bold,-5.246,3.51,6,0.8803312182426453,train,-5.245501,-3.3824131,-2.7062345,1.0722709,2.439619,-2.7993786,0.7716353
443.179047813126,bold,-3.723,1.987,44,0.7864200472831726,train,-3.722878,-1.9991479,-1.7907729,-0.22219145,1.890841,-2.0342996,0.8964056
122.51640247775497,bold,-2.688,0.953,12,0.8354310989379883,train,-2.6881685,-1.6859968,-1.0355814,-0.7789029,-0.23545682,-1.1594644,0.76323605
106.4228211541512,bold,-2.432,0.696,10,0.8824232816696167,train,-2.431705,-1.5139992,-0.7761762,-0.5661664,0.11303057,-1.8186303,0.5726967
73.41656347220035,faint,-0.987,-0.749,7,0.8620612025260925,train,-0.98677254,-0.5757141,-1.0384761,0.14686082,0.18127222,-0.31747934,0.45906705
73.49305487814885,bold,-7.215,5.479,7,0.9062004685401917,train,-7.2147245,-3.1172366,-2.8075852,-0.2812266,-0.9882197,-0.17727889,0.8361796
86.87827674394873,bold,-9.24,7.505,8,0.8882119059562683,train,-9.240023,-4.741529,-3.6419873,1.1196051,0.42705983,-1.0568408,1.1321752
330.1836543102822,bold,-4.412,2.677,33,0.9400288462638855,train,-4.412136,-1.0695243,-1.708584,-1.0800197,0.41480455,-1.4084665,0.73148334
93.3287631142748,bold,-4.556,2.821,9,0.9094656109809875,train,-4.5562816,-2.1863012,-0.30028617,-0.92036974,0.8532482,-0.99740314,0.60130525
70.16766030442415,bold,-4.514,2.779,7,0.9142873883247375,train,-4.5139923,-2.5909061,-2.362986,-2.175108,-0.1491604,-1.1637686,0.83456784
154.11406901709177,faint,-0.829,-0.906,15,0.9379590153694153,train,-0.8290907,-0.524634,-0.8021735,-1.1483122,-0.66361296,-0.37899268,0.6326245
327.2996877089455,faint,-1.588,-0.148,32,0.8717375993728638,train,-1.5876117,-0.7984805,-0.55714417,-1.1345015,0.37626517,-1.8282161,0.885269
117.62741937158299,bold,-4.208,2.473,11,0.8592802882194519,test,-4.208379,-2.676958,-3.80536,-1.2061363,4.469119,-0.28954756,1.6887927
109.9333478213368,bold,-1.856,0.121,10,0.738610565662384,test,-1.8562075,-2.1833048,-1.615281,-0.23925288,0.262927,-0.7700994,0.79168284
719.5743984554448,faint,-0.806,-0.929,71,0.9314978718757629,train,-0.8063719,0.19099739,0.08250897,-1.0200154,-0.2648957,-1.284331,0.85192347
177.2984340605484,bold,-1.911,0.175,17,0.8943482041358948,train,-1.9107256,-0.26631287,-1.6414804,-0.4416973,0.8948002,-2.3215504,0.6080582
196.20984282478324,faint,-0.523,-1.212,19,0.9485289454460144,train,-0.5231485,0.12511633,-0.008690647,-1.457461,-0.88536143,-0.6900038,0.6674496
133.08024910857264,faint,-1.512,-0.224,13,0.8906971216201782,train,-1.5115108,-0.44621274,-0.5431059,-0.4758332,-0.10689988,-1.3288937,0.568382
95.06092086833077,bold,-2.132,0.397,9,0.946292519569397,train,-2.1320133,-1.6603391,-1.7819963,0.49499607,1.2692708,0.47626084,0.7185712
96.40807818117253,faint,-1.358,-0.378,9,0.9363464713096619,train,-1.3576776,-0.8061282,-0.8011914,-1.6959915,1.0314969,-0.41659608,1.3851929
318.9903275728579,bold,-2.343,0.608,31,0.9600911140441895,train,-2.343256,-0.31434304,1.0171764,-0.9621434,0.7196255,-2.4823346,0.83443356
152.7070360653356,faint,-1.419,-0.317,15,0.9084526300430298,train,-1.418782,-0.3680999,-0.34155473,-0.6837622,0.18017346,-1.1575552,0.80035806
276.423460351645,faint,-1.226,-0.51,27,0.9445135593414307,test,-1.2255015,-0.57925653,-0.31331185,-1.4127817,-0.122282036,-1.6544833,0.8183006
695.9417296783504,faint,-0.671,-1.064,69,0.9211962223052979,test,-0.6712522,0.51341337,0.45887926,-1.1830883,-0.5010411,-1.5230265,0.72074246
144.9232588352891,faint,-0.42,-1.316,14,0.844639003276825,test,-0.41958553,-0.8541095,-1.2640243,-0.8752856,0.10136033,0.4624529,1.1669102
80.0061588327991,faint,-0.446,-1.289,8,0.24219253659248352,test,-0.446222,-0.06444346,-0.24940668,-1.0260582,-1.006542,-0.92386436,0.41471732
118.97315109232763,faint,-1.03,-0.705,11,0.8187892436981201,test,-1.0299996,0.33753967,-0.08610217,-0.8280987,-0.11965993,-1.4904779,0.7493807
344.2359076622128,faint,-1.427,-0.308,34,0.9354898929595947,train,-1.4274466,0.79480916,2.0045457,-1.3681517,-0.2904433,-4.224296,0.45384133
176.94760254109292,faint,0.673,-2.409,17,0.8420850038528442,train,0.67347986,-0.33006084,-0.9901678,-0.5282756,-0.41231632,1.1832125,0.2632439
239.0859364394241,faint,-0.267,-1.468,23,0.9050158858299255,unused,-0.26728705,-0.16053653,-0.12831876,-0.40144166,-0.33540988,-0.35128662,0.42670727
96.42745437198653,bold,-1.753,0.018,9,0.9156569242477417,train,-1.7530721,-2.0641522,-1.8749049,-0.28830752,-0.74962366,0.28997484,0.80204797
144.63826424758435,bold,-1.912,0.177,14,0.8615737557411194,train,-1.9124379,0.2790858,-0.14415109,-1.1388822,1.5028954,-1.2193086,1.1024919
263.7652983727621,faint,-0.874,-0.862,26,0.8790243864059448,train,-0.8737399,-0.83616173,-0.112969585,-1.838378,0.053855747,-2.0010545,0.7554135
211.64235267999254,faint,-0.554,-1.182,21,0.9302085638046265,train,-0.55359566,0.7692523,0.63988394,-1.3163987,-0.46049654,-2.091442,0.4221273
93.64223185000918,bold,-2.279,0.544,9,0.9187175035476685,test,-2.2791657,0.06782185,-0.3892271,0.35211676,0.62538,-1.5404019,0.75451624
36.659326375524124,bold,-1.926,0.191,3,0.8580697178840637,train,-1.926427,-1.1969928,-2.9580464,-0.5455642,0.18067725,0.5885289,1.0278251
93.4093624442188,faint,-0.648,-1.087,9,0.8650888800621033,train,-0.64828247,0.11303416,0.080858216,0.68463415,0.48866728,-0.9291016,0.52544266
65.9203792041588,bold,-1.765,0.029,6,0.8420850038528442,test,-1.7648782,-0.6630421,-1.2298104,-0.7073827,-0.29662925,-0.60007787,1.6957234
95.50003361628185,faint,-0.493,-1.243,9,0.7816656827926636,test,-0.49265015,-0.009834069,0.078364976,-1.1363444,-0.6290415,0.12016808,0.5629599
82.74147131640683,faint,-0.082,-1.653,8,0.45071643590927124,test,-0.08198834,-0.29429594,-0.09837466,-0.82005095,-1.3458796,-0.2872039,0.8920336
158.7849219073083,faint,-0.117,-1.619,15,0.7965893149375916,test,-0.116862535,-0.045057215,-0.13847591,0.0505635,-0.03852404,-0.10001495,0.26986957
251.8601790585016,faint,1.176,-2.911,25,0.9025978446006775,val,1.1759394,0.9272119,0.93610674,-0.7757184,-0.71834487,-0.7496425,0.18181872
166.9831851733892,faint,-0.724,-1.012,16,0.78502357006073,test,-0.72359705,0.6451763,-0.27200598,-0.963058,0.06223288,-1.1048003,0.8466048
78.65750445883639,faint,-0.665,-1.07,7,0.8213798999786377,test,-0.66515476,0.639997,0.041155368,-0.7943975,-0.34371707,-0.3071607,0.4251951
135.5467171291038,faint,-1.257,-0.478,13,0.7744893431663513,test,-1.25695,-0.10530587,-0.29744068,0.06699692,1.2426829,-0.8144745,0.68394166
178.05986575377082,faint,-1.308,-0.427,17,0.9041035175323486,test,-1.3083614,-0.8573112,-0.94068533,-1.3707188,-1.4186541,-0.1785208,0.74534446
83.1584869367264,faint,-1.399,-0.336,8,0.8890658617019653,test,-1.3991141,-0.60597193,-1.9619832,-0.95622486,-0.46097118,-0.110849135,0.9584506
99.69903841058748,faint,-0.719,-1.016,9,0.9532514214515686,test,-0.71933854,0.29981038,-0.17705269,-1.4130936,-0.14762229,-0.57028395,0.92035234
174.0500766381312,faint,-0.155,-1.58,17,0.7672895193099976,test,-0.15546799,-0.15992971,-0.8780816,-0.9755969,-0.93761235,-0.23781472,0.91007316
208.73524099008043,faint,-0.199,-1.536,20,0.5799641013145447,test,-0.1994569,-0.16494794,-0.6307557,-1.2188323,-0.59546185,-0.1402421,0.8479316
746.1169267028718,faint,-0.211,-1.524,74,0.9417903423309326,test,-0.211293,0.6440784,0.3231676,-1.4235055,-0.40667224,-0.572453,0.7095988
25.080731423219355,faint,-1.385,-0.35,2,0.8589571714401245,train,-1.3850555,0.50833976,-0.45918494,-1.252999,0.8812104,-0.44995648,0.9315349
69.88880908769343,faint,-1.071,-0.665,6,0.8768052458763123,train,-1.0706799,-2.581047,-1.9931719,-0.0039646477,0.29044032,0.38637847,0.9746878
87.29572887093889,bold,-3.491,1.755,8,0.8854673504829407,train,-3.4907994,-1.5432801,-1.2277656,-0.108828105,0.72011906,-1.0714782,1.361521
99.65184210313748,faint,-0.816,-0.919,9,0.8964129686355591,train,-0.8161372,-0.6321547,-0.09437897,-0.22217527,0.64301825,0.19608915,0.61456996
285.0545337326744,faint,0.624,-2.359,28,0.9479663968086243,train,0.6237585,0.059390616,0.20518403,-0.9266784,-1.1713262,0.20469765,0.48745066
135.68917699350106,faint,-0.9,-0.835,13,0.8659322261810303,train,-0.89996386,-1.2924042,-1.4296396,-0.48098817,-0.67974305,-0.18938418,0.78933877
