parent_road,length_m,class,faint_score,margin_sigma,n_transects,exlabel,P_road,split,opos_zcontrast,lrm25_zcontrast,tpi15_zcontrast,slope_zcontrast,relief10_zcontrast,oneg_zcontrast,incision_depth_m
696,45.62104015,bold,-2.669,1.084,9,unlabelled,0.824163973,train,-2.669391,-1.2300674,-2.4545395,-0.3667191,0.84462154,0.63707924,0.3819227
696,45.85849656,bold,-4.719,3.134,9,unlabelled,0.962782145,train,-4.7190065,-3.59942,-2.2919588,1.6770566,1.063147,-0.9714578,0.4478236
697,46.7419233,bold,-4.935,3.35,9,unlabelled,0.854655385,train,-4.935055,-3.1094897,-3.9429202,0.020491332,4.1645064,0.66918534,0.51142544
697,46.66351847,bold,-2.95,1.365,9,unlabelled,0.918940187,train,-2.9498615,-1.7180557,-1.5378473,1.2147323,3.2577484,-0.8469102,0.4475702
698,59.41584693,faint,0.035,-1.62,11,unlabelled,0.847424686,train,0.034992144,-0.29004863,-0.40121576,-0.32788542,-1.2287478,0.709486,0.22073701
699,62.69609057,bold,-5.363,3.778,12,unlabelled,0.831129074,train,-5.3627934,-4.7250967,-6.966839,0.7133366,2.0302215,0.068515204,0.73418987
700,70.06000198,bold,-2.583,0.998,14,unlabelled,0.843369663,train,-2.5831845,-2.4369822,-2.257791,0.7386385,1.5153589,-0.00808597,0.6418854
701,39.17567014,faint,0.434,-2.019,7,unlabelled,0.715555608,train,0.43383384,-0.68946457,-1.0222719,-0.53468746,-1.9141701,0.6786553,0.3532185
702,73.14740791,bold,-2.516,0.931,14,unlabelled,0.884496689,train,-2.5163994,-2.0912654,-3.5617614,-0.5877982,0.05283632,-0.26787734,0.89836466
703,51.03923409,bold,-3.152,1.567,10,unlabelled,0.854178905,unused,-3.1523032,-3.1828153,-2.74298,0.42137927,-0.2875788,-0.89694715,0.7100898
703,51.0756439,faint,-1.207,-0.378,10,unlabelled,0.717435539,unused,-1.2069786,-1.9140017,-2.9388378,-0.5286639,-0.38379157,0.2625252,0.54662144
704,71.33060655,bold,-6.519,4.934,14,unlabelled,0.88874352,train,-6.5191326,-3.714146,-2.46483,0.92667925,0.573182,-2.1351314,0.65418327
705,57.9157322,faint,-0.031,-1.554,11,unlabelled,0.811159909,train,-0.031213876,-0.17523779,-1.102354,-0.81076604,-1.0251355,-0.019777995,0.53172076
706,47.40242761,faint,-0.997,-0.588,9,unlabelled,0.708562553,train,-0.9969162,-0.82764363,-0.83327883,-0.55133116,0.5774902,0.0889813,0.5506308
707,47.31273556,bold,-3.128,1.543,9,unlabelled,0.858709455,train,-3.1280937,-2.6428576,-2.2739499,0.2924296,0.026975732,-0.25232932,0.52153057
707,47.27713685,bold,-3.811,2.225,9,unlabelled,0.844597518,train,-3.8105547,-3.0176384,-1.7797306,0.86524254,-0.035323475,-0.4275347,0.71340674
707,47.41456744,faint,-1.557,-0.028,9,unlabelled,0.80816865,unused,-1.5566676,-2.5388205,-1.6267432,0.33134407,0.4906801,-1.9697968,0.55374527
707,47.42310569,faint,-0.892,-0.693,9,unlabelled,0.788473368,unused,-0.89247906,-1.7083493,-0.80938894,0.05640313,0.6071474,-0.9247231,0.46842813
707,47.40989017,bold,-4.054,2.469,9,unlabelled,0.819160998,unused,-4.053675,-2.9263666,-2.483606,0.5604552,0.20456488,-0.96311814,0.63779294
707,47.39256673,bold,-6.641,5.056,9,unlabelled,0.895610631,unused,-6.6410284,-6.199934,-3.1010888,3.4544864,4.517558,-2.6559083,1.0733323
707,47.24223518,bold,-2.414,0.829,9,unlabelled,0.729948163,unused,-2.4138646,-2.192029,-1.6284783,0.96865135,2.3377655,-2.0477057,0.8109617
708,65.91351509,bold,-3.514,1.929,13,unlabelled,0.712963164,unused,-3.5141869,-3.7016995,-2.8684464,0.83969307,2.0224755,0.34176636,0.83415234
709,48.36464447,bold,-3.545,1.96,9,unlabelled,0.944791675,train,-3.5452898,-2.8700883,-1.365741,1.0969661,0.41193965,-1.6359887,0.93546325
709,48.24221023,bold,-1.716,0.131,9,unlabelled,0.855928302,train,-1.7159793,-1.5379755,-1.1009955,-0.27238452,-0.22181046,0.6115722,0.6724926
710,48.8351991,bold,-4.504,2.919,9,unlabelled,0.920584679,train,-4.5042343,-3.627981,-1.997768,1.104452,1.0031009,-1.24117,0.87363863
710,48.89268016,bold,-2.969,1.384,9,unlabelled,0.885779142,train,-2.968885,-1.7880286,-2.2652314,-0.52971005,-1.0683936,-0.68403745,1.013504
710,49.04257563,bold,-3.925,2.34,9,unlabelled,0.926075339,train,-3.9246676,-2.1872168,-1.1941235,-0.053784337,-0.37577757,-2.0548055,0.743281
710,48.09868017,bold,-2.977,1.392,9,unlabelled,0.888511539,train,-2.976755,-2.0820842,-1.426311,-0.037313525,-0.018043593,-1.5050315,0.5905585
710,48.90586332,bold,-4.519,2.934,9,unlabelled,0.922459245,train,-4.5194607,-3.8688922,-2.4756534,0.5538608,0.085952155,-2.9983459,0.8930763
710,48.98193691,bold,-5.316,3.731,9,unlabelled,0.882864475,train,-5.31649,-3.0897877,-2.8377934,-0.0952289,1.7471664,-0.89104104,1.256059
710,48.90382403,bold,-4.636,3.05,9,unlabelled,0.91484195,train,-4.6355934,-0.11599197,-1.0548717,-0.72931,0.35786444,-2.0719872,0.84325004
710,48.99054819,bold,-2.284,0.699,9,unlabelled,0.904870927,train,-2.2840831,-1.4107249,-1.8663744,0.91727644,0.40124032,-2.9208503,0.64309704
710,48.97768467,bold,-3.798,2.213,9,unlabelled,0.9506675,train,-3.7981422,-0.95818704,-1.0561802,0.7820196,0.5486496,-1.9433444,0.49511138
710,48.89846005,faint,-0.899,-0.686,9,unlabelled,0.89962697,train,-0.89919984,-0.57415813,-0.68109655,0.2889208,0.09267799,-0.9967632,0.6913736
710,48.38441741,bold,-4.585,2.999,9,unlabelled,0.926707745,val,-4.584516,-3.1036203,-3.0242672,0.61752224,-0.122133866,0.53370094,1.1815908
710,49.06070361,bold,-3.353,1.768,9,unlabelled,0.9348647,val,-3.353054,-3.0525093,-2.001379,0.98204654,0.82493585,-0.12529579,1.1513281
710,49.02923531,bold,-4.682,3.097,9,unlabelled,0.941502094,train,-4.6817937,-2.8271208,-2.5524552,2.030474,1.5684571,-0.5977766,1.0217963
710,55.60989083,bold,-2.087,0.502,11,unlabelled,0.854779482,train,-2.086739,-1.9160343,-1.1735885,0.34656715,0.5763251,0.17958492,0.93733215
711,46.42176545,bold,-1.736,0.15,9,unlabelled,0.934870422,train,-1.7355609,-2.6189055,-1.6993914,-0.982314,-1.2733076,0.4566269,0.75249255
711,46.47496408,bold,-6.164,4.579,9,unlabelled,0.971526921,train,-6.1639075,-5.6930604,-3.417635,2.2400544,1.4094223,-0.39361978,1.3036852
711,46.47607861,bold,-3.503,1.917,9,unlabelled,0.959655821,train,-3.5026274,-3.2257936,-3.7273061,0.81661767,0.98140615,0.52494967,1.7673602
711,46.47346196,bold,-6.641,5.056,9,unlabelled,0.939427257,train,-6.6414914,-6.3732157,-4.318817,1.3535846,4.120794,0.27938238,1.7710277
711,46.39009415,bold,-2.837,1.252,9,unlabelled,0.920994937,train,-2.8371613,-2.3538518,-2.0663936,0.9804053,0.028245702,0.49459332,1.1122544
712,50.32720621,bold,-6.224,4.639,10,unlabelled,0.896826029,train,-6.2243824,-3.8128405,-3.032649,2.0071893,1.0449727,-1.6710601,1.2205386
712,50.34669972,bold,-9.853,8.268,10,unlabelled,0.946748555,train,-9.852777,-5.4688883,-3.7166429,2.845129,0.7897202,-1.7697037,1.1743518
712,49.93249474,bold,-7.047,5.462,9,unlabelled,0.928479791,train,-7.046713,-7.279559,-6.34002,2.6013281,2.5428073,-1.6292132,1.3710763
712,50.36661993,bold,-2.986,1.401,10,unlabelled,0.851515412,train,-2.985991,-2.635594,-3.411004,-0.049837194,1.3435662,-0.077605456,0.8766148
713,44.15958452,bold,-4.229,2.643,8,unlabelled,0.821570218,val,-4.228647,-4.885193,-6.2746744,-0.27616742,0.22927946,-0.566322,1.0931331
713,44.21351746,bold,-3.897,2.312,8,unlabelled,0.877372563,val,-3.8967638,-2.4080184,-2.0920377,0.5130338,0.34669966,-1.6432068,0.9698787
713,44.15901322,bold,-4.064,2.479,8,unlabelled,0.84475565,val,-4.063778,-1.8402077,-1.629217,-0.058314823,-0.32567886,-0.71660686,0.70702165
713,44.07951071,bold,-4.212,2.626,8,unlabelled,0.852139413,train,-4.2115736,-1.9868495,-3.0770018,-0.528001,0.3654896,-0.505171,1.1441915
714,42.09110276,bold,-3.145,1.56,8,unlabelled,0.815215468,train,-3.1449816,-2.474805,-1.3351055,0.014009554,0.68480843,-0.4873217,0.9048726
714,39.57273761,bold,-2.147,0.562,7,unlabelled,0.774178445,train,-2.1470408,-2.1884809,-0.7524961,0.43785542,0.348049,-1.8271129,0.73237073
714,42.27321898,faint,-0.496,-1.09,8,unlabelled,0.829293549,train,-0.4955167,-0.079785995,0.3248882,0.28059617,0.98368025,-1.4158688,0.42598367
715,51.38356594,faint,0.047,-1.632,10,unlabelled,0.814397037,train,0.047220763,-0.15580723,-1.2432624,-1.1817281,-0.9904427,0.7423544,0.91287124
716,51.06842413,bold,-2.688,1.103,10,unlabelled,0.946511984,train,-2.6884158,-2.4498873,-1.7340782,0.45952207,0.7681606,-1.7626538,1.0861406
716,51.06038416,bold,-1.638,0.053,10,unlabelled,0.964413464,train,-1.6377642,-1.4191034,-0.89491177,1.1368175,0.6485959,-1.3566887,0.9257808
716,51.06716945,bold,-3.236,1.651,10,unlabelled,0.943942666,train,-3.2358801,-2.6971025,-2.067124,0.6240182,-1.1709021,-0.49816602,1.3808997
716,51.0399701,bold,-2.585,1,10,unlabelled,0.873352706,train,-2.5853844,-2.890757,-2.510723,-0.99422365,-0.1979537,0.35830748,1.3055806
716,51.06300984,bold,-3.86,2.275,10,unlabelled,0.890485942,train,-3.86017,-3.085518,-2.2850218,1.9708301,-0.24975966,-1.5614974,1.2397203
717,57.68452885,faint,-1.113,-0.472,11,unlabelled,0.854358971,val,-1.1131986,-1.2958225,-0.94422746,0.01876935,-0.16433479,1.1178812,0.89779353
717,57.45699258,faint,-0.332,-1.253,11,unlabelled,0.91149503,train,-0.3317043,-1.1132058,-0.42489323,-0.60464084,-0.31733325,0.49407232,0.70324266
718,41.31510124,faint,-1.21,-0.375,8,unlabelled,0.807362199,train,-1.2103145,-1.0048447,-2.6790671,-1.0645988,-0.008668028,0.3433575,0.8019646
719,70.43920266,faint,-1.27,-0.315,14,unlabelled,0.893888414,train,-1.2704448,-2.3608065,-1.1926645,-0.2858111,-0.030433482,0.19176319,0.6598703
720,39.10346111,faint,-0.909,-0.676,7,unlabelled,0.782304347,train,-0.9087888,-1.4240667,-0.000104865,0.005150678,0.6125783,-1.4965452,0.6480534
721,49.85436363,faint,-0.718,-0.867,9,unlabelled,0.910150409,train,-0.71846545,-0.30565226,-0.10272686,-0.50294816,2.6775985,-0.6787401,0.5116298
721,49.8862129,faint,-1.236,-0.35,9,unlabelled,0.889562249,train,-1.2355195,-2.2693639,-3.0097892,-1.4042509,0.4394328,-0.6603374,0.7457886
721,49.88179487,faint,-0.623,-0.962,9,unlabelled,0.943830073,train,-0.6229392,0.4097573,0.8797262,-1.4385041,0.85104626,-0.9194506,0.28821436
721,49.88378757,faint,-0.272,-1.313,9,unlabelled,0.93090266,train,-0.27187744,-0.20601459,-0.10674835,-1.2826475,-0.47511834,-0.12233477,0.2925645
721,49.87890844,faint,0.096,-1.681,9,unlabelled,0.931760728,train,0.0959413,0.19666578,0.26326624,-1.9550629,-1.6077801,-0.54377204,0.3300572
721,49.88925894,faint,0.056,-1.642,9,unlabelled,0.872405648,train,0.056462307,0.41602844,1.0744629,-1.5755242,-0.8856034,-1.4737962,0.36796692
721,49.8859092,faint,0.937,-2.522,9,unlabelled,0.923244834,train,0.93688995,0.06782198,0.70558494,-2.1535902,-3.1222417,-0.16443092,0.462171
721,49.87247221,faint,-0.893,-0.692,9,unlabelled,0.937461793,unused,-0.8927593,-0.69176817,-2.0018704,-1.9589883,-1.8803852,1.3857427,1.0982015
721,49.87518516,bold,-2.513,0.928,9,unlabelled,0.934239566,unused,-2.5132687,-1.4035279,-1.7668704,-2.126273,-1.196284,-0.313397,1.1406925
721,49.84990323,bold,-1.907,0.322,9,unlabelled,0.78813529,unused,-1.9073222,-1.6169223,-1.8117225,-0.29580292,-0.33426785,-0.74827754,1.0681642
722,57.83000784,faint,-0.925,-0.66,11,unlabelled,0.862280071,unused,-0.92539495,-0.8424258,-0.66024816,-1.3563246,-0.50925726,0.041417133,0.6883588
723,46.2882216,bold,-3.942,2.357,9,unlabelled,0.652974248,unused,-3.9424841,-2.6585934,-2.1144173,-1.6259679,-1.5647621,-0.48131448,0.9121245
723,45.21050779,bold,-2.405,0.82,9,unlabelled,0.704950035,unused,-2.405187,-1.84409,-1.3265536,-1.1099794,-0.58178353,0.004645651,0.88384426
723,46.28258629,bold,-2.802,1.217,9,unlabelled,0.921024323,unused,-2.8019392,-1.8255197,-2.1114428,-0.510873,-0.03670438,-1.8691119,0.70976484
723,46.26649547,faint,-1.522,-0.063,9,unlabelled,0.881086707,unused,-1.5218993,-1.0125586,-0.86655736,0.90964127,1.1606954,-1.4540726,0.879649
724,48.6165354,faint,-1.129,-0.456,9,unlabelled,0.786367595,unused,-1.128829,-0.68069106,-1.4039563,-1.436536,0.40292186,-0.066874415,1.0172328
724,48.5532138,bold,-1.763,0.178,9,unlabelled,0.781059742,unused,-1.7626735,-2.5239642,-2.3919828,-1.7309787,0.77641916,-1.1003073,0.80329895
724,48.60665399,faint,-0.835,-0.751,9,unlabelled,0.643520057,unused,-0.8346276,-0.7262098,-1.1943082,-1.4761101,-0.029496964,-0.013513334,0.8916806
724,48.6102231,bold,-1.798,0.213,9,unlabelled,0.830946326,unused,-1.7979099,-0.7178082,0.000456972,-1.5924729,0.43139878,-1.2687056,0.66104126
724,48.62810076,faint,-1.013,-0.572,9,unlabelled,0.797535419,test,-1.0134264,-1.404677,-1.4389243,-1.4261998,-0.042435203,-0.085923485,0.87485766
724,48.61375984,bold,-1.834,0.249,9,unlabelled,0.726114869,test,-1.8344916,-1.044319,-0.27737892,-0.30616948,0.7648427,-1.0336585,1.1367409
724,48.63410811,bold,-2.144,0.559,9,unlabelled,0.879420519,test,-2.144362,-0.8031652,-0.8064957,-1.5934137,-0.046711583,-0.3277197,1.2378345
724,48.62971388,bold,-1.634,0.048,9,unlabelled,0.879061103,test,-1.6335123,0.44791862,0.004151032,-1.3453062,0.19687426,-0.5829103,0.9061949
724,48.51997179,bold,-2.018,0.432,9,unlabelled,0.818884075,test,-2.0175486,-0.4182731,-0.31283334,-0.65202975,0.095805824,-0.77599347,0.7454181
724,48.61665793,bold,-2.276,0.691,9,unlabelled,0.865041852,test,-2.2761745,-0.86563957,-0.89239156,-0.36514866,0.7615401,-1.024697,0.9197445
724,48.58017512,bold,-3.03,1.445,9,unlabelled,0.906054854,test,-3.029767,-0.7174736,-1.1482893,0.4107942,2.2529051,-0.90455896,0.98698545
724,48.61882537,bold,-3.279,1.693,9,unlabelled,0.955860496,test,-3.27861,-0.48368716,-0.6541196,0.6799579,2.6986415,-0.80691093,1.0053406
724,48.63673867,bold,-5.529,3.944,9,unlabelled,0.956354499,test,-5.5292387,-0.06456976,-0.9049785,1.0489856,2.1728864,-1.860414,0.8960533
725,48.76427544,bold,-1.686,0.101,9,unlabelled,0.938025355,test,-1.6857567,0.10148199,0.54459816,1.2366384,2.6433823,-3.6405473,0.86490846
725,48.85765418,bold,-3.848,2.262,9,unlabelled,0.966836751,test,-3.8475108,-1.4724745,-1.0640155,1.3199527,3.9153814,-3.617562,1.6477859
725,48.83335938,bold,-3.388,1.803,9,unlabelled,0.981538773,test,-3.388008,0.38273367,-0.620194,1.976694,3.732451,-2.0280128,1.1073568
725,48.83268467,bold,-2.135,0.55,9,unlabelled,0.912770629,test,-2.1347396,-0.37230825,-0.77992916,0.6283063,3.542272,-0.5060225,1.1634028
725,48.79816244,bold,-1.895,0.31,9,unlabelled,0.933604181,test,-1.8952146,-0.48881382,-1.5354247,1.0471998,2.1998134,-1.0270076,1.2252293
725,48.81871289,bold,-2.446,0.861,9,unlabelled,0.937690198,test,-2.4457252,0.42653224,1.4183644,0.3227458,0.90244794,-2.024074,0.52279663
725,41.22861297,bold,-1.651,0.066,8,unlabelled,0.67675966,test,-1.6511345,-0.6088165,0.00547187,-0.69134784,-0.3408793,-1.4649944,0.65291953
725,41.92954727,bold,-1.847,0.262,8,unlabelled,0.674622595,test,-1.8472121,-1.3300278,-1.6673547,-0.340491,-0.16191986,0.50859237,0.7100382
725,39.79038197,bold,-1.717,0.132,7,unlabelled,0.828430235,test,-1.7169679,-1.2869086,-0.86115056,-0.5259659,-0.37006497,0.27904624,0.66239953
726,50.56034882,faint,-1.561,-0.024,10,unlabelled,0.925362527,test,-1.5612309,0.44519013,1.7851553,-0.2585603,0.98674464,-2.971507,0.7171881
726,50.72710226,bold,-2.502,0.917,10,unlabelled,0.803215742,test,-2.5018353,-0.8846806,-1.402456,-0.12300424,0.81861687,-2.363772,1.4770994
726,50.68554658,faint,-1.036,-0.549,10,unlabelled,0.874811709,test,-1.0363414,-0.64701515,-0.5214738,-1.7592603,-0.22137278,-0.17883714,0.86559653
726,50.74106501,bold,-2.633,1.048,10,unlabelled,0.85335207,unused,-2.6327362,-1.612182,-3.015295,0.028804887,1.3979237,-0.8642139,0.85863173
727,56.35009218,bold,-3.046,1.46,11,unlabelled,0.777020335,unused,-3.0455203,-2.6868112,-2.9046578,-0.30295807,0.13889444,0.87490994,1.0307982
728,54.60430194,faint,0.255,-1.84,10,unlabelled,0.864011168,test,0.25476545,-0.18038364,0.29244304,-0.3899725,-0.48398474,-0.10697378,0.56140494
728,54.78090772,bold,-6.556,4.971,10,unlabelled,0.916566312,unused,-6.5564003,-0.66417605,-0.34779292,0.47837397,1.8936143,-2.8153687,0.8500322
728,54.77123738,bold,-3.282,1.697,10,unlabelled,0.889971435,unused,-3.2822595,-1.3223829,-1.5323524,-0.33055228,-0.22628683,-1.8171422,0.79788244
729,45.654236,bold,-3.951,2.366,9,unlabelled,0.834056199,test,-3.9513698,-2.7156096,-1.8723937,0.5605504,-1.4780724,-1.1388446,0.876201
729,45.48107722,bold,-3.42,1.835,9,unlabelled,0.511064231,test,-3.419922,-1.1393734,-0.97698545,-0.12073015,-0.8006614,-1.3898187,0.54616576
730,48.73713592,faint,-1.452,-0.134,9,unlabelled,0.741422474,test,-1.451603,-1.6101246,-1.3237597,-1.2605035,-0.81344527,0.35337818,0.7846061
730,48.92212511,faint,-1.533,-0.052,9,unlabelled,0.8397789,test,-1.5332998,-1.1583833,-0.61854076,-1.3342339,-0.7836516,-0.80831397,0.940518
730,48.92863025,bold,-2.391,0.806,9,unlabelled,0.65523684,test,-2.3912997,-1.1579092,-1.2617749,-0.91246724,-0.33273348,-2.074771,0.97020125
731,47.937953,faint,-1.365,-0.22,9,unlabelled,0.634465039,test,-1.3650436,0.99332845,1.2726933,-0.72497374,-0.42457125,-2.2991261,0.5785942
731,47.94072459,faint,-0.029,-1.557,9,unlabelled,0.853007317,test,-0.028570583,0.6943959,1.739296,-0.2703804,-0.19485487,-2.388197,0.39544392
731,47.87526529,faint,-0.593,-0.992,9,unlabelled,0.945115149,test,-0.5928205,0.17740716,1.1654763,-0.282361,-0.21888366,-3.1394303,0.58226347
731,47.87577509,bold,-2.061,0.476,9,unlabelled,0.877872407,test,-2.0607307,0.0350125,0.63656974,-0.1969447,-1.3942312,-2.906746,0.8329408
732,50.27985512,faint,-0.664,-0.921,10,unlabelled,0.481550783,test,-0.66416717,0.74644804,0.29183477,-2.1237612,1.5123816,-0.96383345,0.8925319
732,50.27035181,bold,-2.624,1.039,10,unlabelled,0.960047841,test,-2.6239347,-1.3387504,-0.8024169,-1.9252567,0.06566416,-1.0834949,0.81670904
732,50.19269898,bold,-2.665,1.079,10,unlabelled,0.88347131,test,-2.6645045,-3.3531494,-3.1121368,-1.1941969,-1.1456954,-0.015563361,1.3230832
732,50.27760553,faint,-0.62,-0.965,10,unlabelled,0.712189913,test,-0.6198406,-0.49740756,-0.24876185,-2.4479918,-0.8819469,-0.5467414,0.909336
732,50.26681948,faint,-0.688,-0.897,10,unlabelled,0.73847872,test,-0.6884179,-1.4755621,-1.1074455,-1.630998,-1.2430027,0.4623842,1.2272339
732,50.26949221,faint,0.512,-2.098,10,unlabelled,0.609981179,test,0.5123918,-0.25328672,-0.1222185,-1.5202875,-1.561573,-0.14497371,1.0723488
732,50.20814854,faint,-1.479,-0.107,10,unlabelled,0.774026513,test,-1.4785919,-1.8780768,-1.6833506,-1.8864943,-2.192762,-0.11053975,1.5076776
732,50.27502689,faint,-1.064,-0.521,10,unlabelled,0.758872271,test,-1.064076,-0.84380656,-0.7938045,-1.121742,0.6008684,-0.17567435,1.2751472
733,44.87997906,faint,-0.426,-1.159,8,unlabelled,0.416974366,test,-0.42616087,-0.8918846,-1.2105794,-2.3809457,-2.373147,-0.3846724,0.78812957
734,34.23127991,bold,-4.221,2.636,6,unlabelled,0.578722417,test,-4.220815,-3.206572,-5.12181,-0.360892,0.50599146,1.1166303,1.5689993
735,42.67250887,faint,-0.553,-1.033,8,unlabelled,0.635961175,test,-0.55261403,-0.20994198,0.21086758,-1.8966078,-0.49019426,-1.3377548,0.7070851
736,36.79300516,bold,-2.906,1.321,7,unlabelled,0.185704663,test,-2.9064765,-2.441263,-1.626969,-0.5173189,0.92520076,-0.36916295,1.2387323
737,48.53286831,bold,-1.767,0.181,9,unlabelled,0.798409104,test,-1.7665992,-1.5326858,-2.044303,-1.6179013,-1.2790796,0.5348849,1.4051473
737,48.5265773,faint,-1.134,-0.452,9,unlabelled,0.59702009,test,-1.1335472,0.024713505,-1.8515378,-2.4306679,-1.2802966,-0.048331253,1.4322004
737,48.53154727,faint,-0.172,-1.413,9,unlabelled,0.713889241,test,-0.17180865,0.969299,0.27571777,-1.8034847,-0.10829283,-0.34622332,0.4487744
737,48.52863265,faint,-1.383,-0.202,9,unlabelled,0.225057483,test,-1.3833946,1.3974853,0.52543,-1.9002024,-0.3803401,-0.67807275,0.6402144
737,48.48118703,bold,-2.793,1.208,9,unlabelled,0.430394322,test,-2.7931576,0.44685608,-0.87328345,-1.6770769,-0.29236287,-0.44526947,1.6257526
737,48.46961712,bold,-4.317,2.732,9,unlabelled,0.601298451,test,-4.317424,0.12232877,-1.3962953,-2.9156604,-0.8279289,-1.1390206,1.8797824
737,48.531051,bold,-2.884,1.299,9,unlabelled,0.922386765,test,-2.8840442,-1.6949741,-1.4658419,-2.2425115,-0.33274353,-0.8491221,1.807811
737,48.50894758,bold,-3.967,2.382,9,unlabelled,0.9297297,test,-3.9674397,-0.5041606,-1.2528054,-1.6807178,-0.7715748,-0.7323774,1.7465345
737,48.52616535,bold,-2.942,1.357,9,unlabelled,0.939702094,unused,-2.9422753,0.116945185,-0.7512721,-1.6732118,-1.1316519,-1.0312682,1.3588561
737,48.53281783,bold,-5.158,3.573,9,unlabelled,0.952979326,unused,-5.1583376,-1.0477178,-3.6572404,-2.0070355,-0.49342644,-1.7426808,2.0498319
737,48.51602253,bold,-4.899,3.314,9,unlabelled,0.961999893,unused,-4.8986835,-2.729329,-1.987215,-3.0370421,-1.9881468,-2.7376397,1.0718039
737,48.52050448,bold,-2.579,0.994,9,unlabelled,0.923416734,unused,-2.5791843,-1.1542579,-2.408276,-1.980664,-1.0822959,-1.7297328,1.3502171
737,48.4781289,faint,-1.255,-0.33,9,unlabelled,0.84979564,unused,-1.2547488,-1.2544314,-0.87797296,-1.497686,0.364126,0.005559462,0.7374687
737,48.53098281,faint,-1.018,-0.567,9,unlabelled,0.861006618,unused,-1.0178317,-1.3114357,-1.473566,-1.5990763,-1.945693,0.08585686,0.84859
737,48.49093098,faint,-0.655,-0.93,9,unlabelled,0.916244388,unused,-0.6549127,-0.5567284,0.15562662,-1.561005,0.062337983,-0.8558897,0.5755767
737,48.45751796,faint,-0.258,-1.327,9,unlabelled,0.870716214,unused,-0.25805888,-0.8382544,-0.5555445,-1.0042701,-1.1310688,-0.2159326,1.238826
737,48.30659935,bold,-2.223,0.638,9,unlabelled,0.800182402,unused,-2.2230144,-2.301997,-2.3701246,-0.9355947,0.10903098,0.18508002,1.1095812
738,45.39714663,bold,-5.888,4.302,9,unlabelled,0.898429751,unused,-5.8876143,-5.053755,-6.980182,-0.13459931,0.10479438,0.88440555,2.0792336
738,45.42192885,faint,-0.332,-1.254,9,unlabelled,0.885095239,unused,-0.33157635,-0.62497276,-0.64617455,-1.0749665,-0.10348255,-0.16337001,0.7545103
