OBJECTID,Well_ident,State,County,Well_name,Well_numbe,Type,Status,Latitude,Longitude,Prime_meri,Township,T_dir,Range,R_dir,Section,Qtr,Qtr_qtr,Qtr_qtr_qt,Source,Data file date,Well_info,Location_n,Other_note,x,y
98579,API:37121052040000,Pennsylvania,Venango,Beary, , ,Orphan,41.554447,-79.792303, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Plum Twp., ,-79.7923029998835,41.5544469998292
98580,API:37121052050000,Pennsylvania,Venango,Beary, , ,Orphan,41.554883,-79.7903, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Plum Twp., ,-79.7903000001448,41.5548830001504
98581,API:37121052060000,Pennsylvania,Venango,Beary, , ,Orphan,41.555642,-79.792608, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Plum Twp., ,-79.7926079995595,41.5556420000783
98582,API:37121052070000,Pennsylvania,Venango,Beary, , ,Orphan,41.554975,-79.792, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Plum Twp., ,-79.7920000002997,41.5549749998964
98583,API:37121052080000,Pennsylvania,Venango,Beary, , ,Orphan,41.555244,-79.791525, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Plum Twp., ,-79.7915249999787,41.5552439997109
98584,API:37121052090000,Pennsylvania,Venango,Beary, , ,Orphan,41.555022,-79.790886, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Plum Twp., ,-79.7908860001887,41.5550220002651
98585,API:37121052100000,Pennsylvania,Venango,Beary, , ,Orphan,41.554781,-79.793442, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Plum Twp., ,-79.7934420002481,41.5547809999433
98586,API:37121052110000,Pennsylvania,Venango,Beary, , ,Orphan,41.555058,-79.793303, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Plum Twp., ,-79.7933030001333,41.5550580001267
98587,API:37121052120000,Pennsylvania,Venango,Beary, , ,Orphan,41.554864,-79.793164, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Plum Twp., ,-79.7931640000185,41.5548640001735
98588,API:37121052130000,Pennsylvania,Venango,Beary, , ,Orphan,41.556031,-79.791806, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Plum Twp., ,-79.7918060003466,41.5560310000307
98589,API:37121052140000,Pennsylvania,Venango,Beary, , ,Orphan,41.555689,-79.79155, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Plum Twp., ,-79.7915500002323,41.555689000447
98590,API:37121052150000,Pennsylvania,Venango,Beary, , ,Orphan,41.555494,-79.790969, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Plum Twp., ,-79.790969000419,41.5554940004478
98591,API:37121052210000,Pennsylvania,Venango,Hanna, , ,Orphan,41.190078,-79.951, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Irwin Twp., ,-79.9510000004496,41.1900779997999
98592,API:37121052240000,Pennsylvania,Venango,Robert Atwell, , ,Orphan,41.174858,-79.904067, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Clinton Twp., ,-79.9040669998921,41.1748580002965
98593,API:37121053470000,Pennsylvania,Venango,T. R. Potts, , ,Orphan,41.553692,-79.528094, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp., ,-79.5280939998382,41.5536920000858
98594,API:37121053480000,Pennsylvania,Venango,T. R. Potts, , ,Orphan,41.554856,-79.529319, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Allegheny Twp., ,-79.5293189996721,41.5548559998046
98595,API:37121053490000,Pennsylvania,Venango,Williams, , ,Orphan,41.285072,-79.705961, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Rockland Twp., ,-79.7059610003998,41.285071999873
98596,API:37121053600000,Pennsylvania,Venango,Adams (fmly Schohn), , ,Orphan,41.207783,-79.936272, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Irwin Twp., ,-79.9362720002526,41.2077829996857
98597,API:37121053610000,Pennsylvania,Venango,Adams (fmly Schohn), , ,Orphan,41.207619,-79.934619, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Irwin Twp., ,-79.9346189995671,41.2076190002168
98598,API:37121053620000,Pennsylvania,Venango,Winger, , ,Orphan,41.482161,-79.60505, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp., ,-79.6050499999575,41.4821610001301
98599,API:37121053630000,Pennsylvania,Venango,Winger, , ,Orphan,41.482711,-79.604503, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp., ,-79.6045029999134,41.4827110003125
98600,API:37121053640000,Pennsylvania,Venango,Winger, , ,Orphan,41.483463,-79.604062, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp., ,-79.6040620002611,41.4834629999175
98601,API:37121053650000,Pennsylvania,Venango,Winger, , ,Orphan,41.484355,-79.603862, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp., ,-79.6038620000313,41.4843549996835
98602,API:37121053660000,Pennsylvania,Venango,Winger, , ,Orphan,41.484931,-79.603625, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp., ,-79.6036249998938,41.4849310001656
98603,API:37121053670000,Pennsylvania,Venango,Winger, , ,Orphan,41.485508,-79.604063, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: President Twp., ,-79.6040630003072,41.4855079997944
98604,API:37121054580000,Pennsylvania,Venango,MAKUCH 4 (HFJ-2), , ,Orphan,41.196297,-79.7153, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Scrubgrass Twp., ,-79.7153000002947,41.1962969997068
98605,API:37121054590000,Pennsylvania,Venango,MAKUCH 5 (HFJ-2), , ,Orphan,41.196022,-79.713865, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Scrubgrass Twp., ,-79.7138649997699,41.1960219996157
98606,API:37121054600000,Pennsylvania,Venango,MAKUCH 6 (HFJ-2), , ,Orphan,41.195446,-79.716173, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Scrubgrass Twp., ,-79.7161730000839,41.1954460000329
98607,API:37121054610000,Pennsylvania,Venango,RUSSELL 3 (HFJ-1), , ,Orphan,41.195405,-79.713247, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Scrubgrass Twp., ,-79.713247000049,41.1954049999408
98608,API:37121054620000,Pennsylvania,Venango,RUSSELL 4 (HFJ-1), , ,Orphan,41.195419,-79.712793, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Scrubgrass Twp., ,-79.712792999797,41.1954189996871
98609,API:37121054630000,Pennsylvania,Venango,RUSSELL 5 (HFJ-1), , ,Orphan,41.195419,-79.712175, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Scrubgrass Twp., ,-79.7121750000762,41.1954189996871
98610,API:37121054640000,Pennsylvania,Venango,RUSSELL 6 (HFJ-1), , ,Orphan,41.194925,-79.712629, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Scrubgrass Twp., ,-79.7126290003281,41.1949250002886
98611,API:37121054650000,Pennsylvania,Venango,RUSSELL 7 (HFJ-1), , ,Orphan,41.194925,-79.712048, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Scrubgrass Twp., ,-79.7120479996154,41.1949250002886
98612,API:37121054660000,Pennsylvania,Venango,RUSSELL 8 (HFJ-1), , ,Orphan,41.194623,-79.712502, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Scrubgrass Twp., ,-79.7125019998674,41.1946229998516
98613,API:37121054670000,Pennsylvania,Venango,HOFACKER 4, , ,Orphan,41.194376,-79.719353, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Scrubgrass Twp., ,-79.7193530001408,41.1943760001523
98614,API:37121054680000,Pennsylvania,Venango,HOFACKER 2, , ,Orphan,41.193758,-79.720806, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Scrubgrass Twp., ,-79.7208059996971,41.1937580004314
98615,API:37121054980000,Pennsylvania,Venango,OSTERMAN 1, , ,Orphan,41.421911,-79.723517, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Oil City, ,-79.7235169997097,41.421910999693
98616,API:37121054990000,Pennsylvania,Venango,OSTERMAN 2, , ,Orphan,41.421897,-79.72308, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Oil City, ,-79.7230800002418,41.4218969999466
98617,API:37121055000000,Pennsylvania,Venango,OSTERMAN 3, , ,Orphan,41.422323,-79.722696, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Oil City, ,-79.7226959996207,41.4223229998066
98618,API:37121055010000,Pennsylvania,Venango,OSTERMAN 4, , ,Orphan,41.421732,-79.722623, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Oil City, ,-79.7226229998515,41.4217320004315
98619,API:37121055310000,Pennsylvania,Venango,STEWART 1, , ,Orphan,41.599266,-79.704784, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.7047840000815,41.5992660000259
98620,API:37121055320000,Pennsylvania,Venango,STEWART 2, , ,Orphan,41.598594,-79.706229, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.7062290001682,41.5985939996135
98621,API:37121055330000,Pennsylvania,Venango,STEWART 3, , ,Orphan,41.597976,-79.70504, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.7050400001958,41.5979759998925
98622,API:37121055340000,Pennsylvania,Venango,ORSINO 1, , ,Orphan,41.397218,-79.58454, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Pinegrove Twp., ,-79.5845400002208,41.3972180004104
98623,API:37121055390000,Pennsylvania,Venango,PRESIDENT OIL COMPANY (POC) 1-WPC, , ,Orphan,41.404985,-79.567025, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Pinegrove Twp., ,-79.5670250001036,41.404984999758
98624,API:37121055400000,Pennsylvania,Venango,PRESIDENT OIL COMPANY (POC) 2-WPC, , ,Orphan,41.403846,-79.557382, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Pinegrove Twp., ,-79.5573819996795,41.4038460002927
98625,API:37121055420000,Pennsylvania,Venango,PRESIDENT OIL COMPANY (POC) 4-WPC, , ,Orphan,41.403393,-79.512834, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Pinegrove Twp., ,-79.5128340002888,41.403393000087
98626,API:37121055430000,Pennsylvania,Venango,MALTER 1, , ,Orphan,41.206082,-79.940267, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Irwin Twp., ,-79.9402670001219,41.2060820003841
98627,API:37121055440000,Pennsylvania,Venango,MALTER 2, , ,Orphan,41.205423,-79.942048, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Irwin Twp., ,-79.9420480004148,41.2054229996717
98628,API:37121055450000,Pennsylvania,Venango,MALTER 5, , ,Orphan,41.204572,-79.940921, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Irwin Twp., ,-79.9409209997044,41.2045719999979
98629,API:37121055470000,Pennsylvania,Venango,ADAMS 1, , ,Orphan,41.380752,-79.705793, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cranberry Twp., ,-79.705792999847,41.3807520001048
98630,API:37121055480000,Pennsylvania,Venango,SIMONS 1, , ,Orphan,41.357117,-79.814121, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Sandycreek Twp., ,-79.8141209996843,41.3571170001495
98631,API:37121055490000,Pennsylvania,Venango,SIMONS 2, , ,Orphan,41.356897,-79.814522, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Sandycreek Twp., ,-79.8145220001901,41.3568969998967
98632,API:37121056150000,Pennsylvania,Venango,Sandy Farm (Oil Creek State Park), , ,Orphan,41.543686,-79.654772, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.6547719996281,41.543686000009
98633,API:37121056160000,Pennsylvania,Venango,R.S. Christy, , ,Orphan,41.572194,-79.720889, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.7208889999274,41.5721939998533
98634,API:37121056170000,Pennsylvania,Venango,R.S. Christy, , ,Orphan,41.571611,-79.719944, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cherrytree Twp., ,-79.7199440004152,41.5716109999477
98635,API:37121056180000,Pennsylvania,Venango,BLAKES LEE 1, , ,Orphan,41.437101,-79.711661, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Oil City, ,-79.7116609997553,41.4371009996115
98636,API:37121056190000,Pennsylvania,Venango,BLAKES LEE 2, , ,Orphan,41.437513,-79.711278, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Oil City, ,-79.7112780000796,41.4375129997252
98637,API:37121056200000,Pennsylvania,Venango,BLAKES LEE 3, , ,Orphan,41.43754,-79.711715, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Oil City, ,-79.7117150004469,41.437540000071
98638,API:37121056210000,Pennsylvania,Venango,BLAKES LEE 4, , ,Orphan,41.437815,-79.710749, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Oil City, ,-79.7107489999663,41.4378150001622
98639,API:37121056220000,Pennsylvania,Venango,BLAKES LEE 5, , ,Orphan,41.437979,-79.711497, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Oil City, ,-79.7114970002863,41.4379789996312
98640,API:37121056230000,Pennsylvania,Venango,BLAKES LEE 6, , ,Orphan,41.438089,-79.711843, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Oil City, ,-79.7118430000544,41.4380890002072
98641,API:37121056240000,Pennsylvania,Venango,BLAKES LEE 7, , ,Orphan,41.438281,-79.711132, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Oil City, ,-79.711131999642,41.4382810000682
98642,API:37121056250000,Pennsylvania,Venango,BLAKES LEE 8, , ,Orphan,41.438446,-79.711551, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Oil City, ,-79.7115510000785,41.4384459995833
98643,API:37121056260000,Pennsylvania,Venango,BLAKES LEE 9, , ,Orphan,41.439407,-79.71146, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Oil City, ,-79.7114600003787,41.4394069998332
98644,API:37121056270000,Pennsylvania,Venango,BLAKES LEE 10, , ,Orphan,41.440395,-79.711278, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Oil City, ,-79.7112780000796,41.440395000429
98645,API:37121056280000,Pennsylvania,Venango,BLAKES LEE 11, , ,Orphan,41.44023,-79.710931, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Oil City, ,-79.7109310002654,41.4402300000145
98646,API:37121056290000,Pennsylvania,Venango,BLAKES LEE 12, , ,Orphan,41.44001,-79.710457, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Oil City, ,-79.7104569999905,41.4400099997617
98647,API:37121056300000,Pennsylvania,Venango,BLAKES LEE 13, , ,Orphan,41.440642,-79.710676, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Oil City, ,-79.7106760001972,41.4406420001283
98648,API:37121056310000,Pennsylvania,Venango,BLAKES LEE 14, , ,Orphan,41.441259,-79.710274, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Oil City, ,-79.7102739996453,41.441258999803
98649,API:37121056320000,Pennsylvania,Venango,Dunkle, , ,Orphan,41.198728,-79.877181, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Clintonville Borough, ,-79.8771810002029,41.198728000297
98650,API:37121056330000,Pennsylvania,Venango,Dunkle, , ,Orphan,41.197642,-79.877725, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Clintonville Borough, ,-79.8777250001086,41.1976419996786
98651,API:37121056340000,Pennsylvania,Venango,Dunkle, , ,Orphan,41.197081,-79.878269, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Clintonville Borough, ,-79.8782690000143,41.1970809998883
98652,API:37121056350000,Pennsylvania,Venango,Dunkle, , ,Orphan,41.195708,-79.877981, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Clintonville Borough, ,-79.8779810002229,41.1957080004239
98653,API:37121056360000,Pennsylvania,Venango,Dunkle, , ,Orphan,41.195144,-79.878453, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Clintonville Borough, ,-79.8784530004056,41.195143999596
98654,API:37121056370000,Pennsylvania,Venango,Dunkle, , ,Orphan,41.196258,-79.876636, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Clintonville Borough, ,-79.8766360002512,41.196257999707
98655,API:37121056400000,Pennsylvania,Venango,Delzell / Oil Creek State Park, , ,Orphan,41.509556,-79.678167, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp., ,-79.6781670002069,41.5095559999095
98656,API:37121056410000,Pennsylvania,Venango,Delzell / Oil Creek State Park, , ,Orphan,41.509322,-79.677636, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp., ,-79.6776360000014,41.5093219999104
98657,API:37121056420000,Pennsylvania,Venango,Delzell / Oil Creek State Park, , ,Orphan,41.509389,-79.677347, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Cornplanter Twp., ,-79.6773470001639,41.5093890003022
98658,API:37121056910000,Pennsylvania,Venango,Dunkle, , ,Orphan,41.198589,-79.876272, ,0, ,0, ,0, , , ,Pennsylvania Department of Environmental Protection,2022-05-09, ,Municipality: Clintonville Borough, ,-79.876271999653,41.1985890001823
