model,fold,block_id,thr,tau,n_gt,tp_gt,n_pred,tp_pred,split
pad,0,90,0.3,0.3,6,2,6,2,heldout
pad,0,94,0.3,0.3,3,0,11,0,heldout
pad,0,95,0.3,0.3,9,3,10,3,heldout
pad,0,105,0.3,0.3,8,6,12,6,heldout
pad,0,115,0.3,0.3,3,1,9,1,heldout
pad,0,118,0.3,0.3,6,3,5,3,heldout
pad,0,126,0.3,0.3,2,2,8,2,heldout
pad,0,127,0.3,0.3,3,2,7,2,heldout
pad,0,130,0.3,0.3,4,2,7,3,heldout
pad,0,131,0.3,0.3,4,2,12,1,heldout
pad,0,132,0.3,0.3,6,3,7,3,heldout
pad,0,135,0.3,0.3,6,3,11,3,heldout
pad,0,136,0.3,0.3,6,3,6,3,heldout
pad,0,138,0.3,0.3,8,8,14,8,heldout
pad,0,6,0.3,0.5,1,0,8,0,heldout
pad,0,12,0.3,0.5,6,2,10,2,heldout
pad,0,22,0.3,0.5,2,0,3,0,heldout
pad,0,24,0.3,0.5,5,2,6,2,heldout
pad,0,48,0.3,0.5,9,5,13,5,heldout
pad,0,73,0.3,0.5,10,0,8,0,heldout
pad,0,83,0.3,0.5,6,0,13,0,heldout
pad,0,84,0.3,0.5,7,2,12,2,heldout
pad,0,87,0.3,0.5,5,0,8,0,heldout
pad,0,89,0.3,0.5,5,1,7,1,heldout
pad,0,90,0.3,0.5,6,0,6,0,heldout
pad,0,94,0.3,0.5,3,0,11,0,heldout
pad,0,95,0.3,0.5,9,1,10,1,heldout
pad,0,105,0.3,0.5,8,3,12,3,heldout
pad,0,115,0.3,0.5,3,1,9,1,heldout
pad,0,118,0.3,0.5,6,1,5,1,heldout
pad,0,126,0.3,0.5,2,1,8,1,heldout
pad,0,127,0.3,0.5,3,2,7,2,heldout
pad,0,130,0.3,0.5,4,0,7,0,heldout
pad,0,131,0.3,0.5,4,1,12,1,heldout
pad,0,132,0.3,0.5,6,2,7,2,heldout
pad,0,135,0.3,0.5,6,2,11,2,heldout
pad,0,136,0.3,0.5,6,1,6,1,heldout
pad,0,138,0.3,0.5,8,3,14,3,heldout
pad,0,-1,0.325,0.3,96,71,186,71,val
pad,0,-1,0.325,0.5,96,40,186,40,val
pad,0,6,0.325,0.3,1,0,6,0,heldout
pad,0,12,0.325,0.3,6,4,10,4,heldout
pad,0,22,0.325,0.3,2,1,4,1,heldout
pad,0,24,0.325,0.3,5,2,8,2,heldout
pad,0,48,0.325,0.3,9,9,12,9,heldout
pad,0,73,0.325,0.3,10,5,8,5,heldout
pad,0,83,0.325,0.3,6,5,14,5,heldout
pad,0,84,0.325,0.3,7,5,12,5,heldout
pad,0,87,0.325,0.3,5,5,8,5,heldout
pad,0,89,0.325,0.3,5,5,7,5,heldout
pad,0,90,0.325,0.3,6,2,6,2,heldout
pad,0,94,0.325,0.3,3,0,11,0,heldout
pad,0,95,0.325,0.3,9,4,12,4,heldout
pad,0,105,0.325,0.3,8,7,13,7,heldout
pad,0,115,0.325,0.3,3,1,8,1,heldout
pad,0,118,0.325,0.3,6,4,7,4,heldout
pad,0,126,0.325,0.3,2,2,7,2,heldout
pad,0,127,0.325,0.3,3,2,7,2,heldout
pad,0,130,0.325,0.3,4,2,7,3,heldout
pad,0,131,0.325,0.3,4,2,13,1,heldout
pad,0,132,0.325,0.3,6,5,10,5,heldout
pad,0,135,0.325,0.3,6,3,11,3,heldout
pad,0,136,0.325,0.3,6,4,7,4,heldout
pad,0,138,0.325,0.3,8,8,12,8,heldout
pad,0,6,0.325,0.5,1,0,6,0,heldout
pad,0,12,0.325,0.5,6,4,10,4,heldout
pad,0,22,0.325,0.5,2,0,4,0,heldout
pad,0,24,0.325,0.5,5,2,8,2,heldout
pad,0,48,0.325,0.5,9,5,12,5,heldout
pad,0,73,0.325,0.5,10,2,8,2,heldout
pad,0,83,0.325,0.5,6,2,14,2,heldout
pad,0,84,0.325,0.5,7,2,12,2,heldout
pad,0,87,0.325,0.5,5,0,8,0,heldout
pad,0,89,0.325,0.5,5,1,7,1,heldout
pad,0,90,0.325,0.5,6,0,6,0,heldout
pad,0,94,0.325,0.5,3,0,11,0,heldout
pad,0,95,0.325,0.5,9,2,12,2,heldout
pad,0,105,0.325,0.5,8,3,13,3,heldout
pad,0,115,0.325,0.5,3,1,8,1,heldout
pad,0,118,0.325,0.5,6,2,7,2,heldout
pad,0,126,0.325,0.5,2,1,7,1,heldout
pad,0,127,0.325,0.5,3,2,7,2,heldout
pad,0,130,0.325,0.5,4,0,7,0,heldout
pad,0,131,0.325,0.5,4,1,13,1,heldout
pad,0,132,0.325,0.5,6,4,10,4,heldout
pad,0,135,0.325,0.5,6,2,11,2,heldout
pad,0,136,0.325,0.5,6,1,7,1,heldout
pad,0,138,0.325,0.5,8,5,12,5,heldout
pad,0,-1,0.35,0.3,96,76,189,76,val
pad,0,-1,0.35,0.5,96,44,189,44,val
pad,0,6,0.35,0.3,1,0,4,0,heldout
pad,0,12,0.35,0.3,6,4,9,4,heldout
pad,0,22,0.35,0.3,2,1,4,1,heldout
pad,0,24,0.35,0.3,5,2,10,2,heldout
pad,0,48,0.35,0.3,9,9,12,9,heldout
pad,0,73,0.35,0.3,10,7,10,7,heldout
pad,0,83,0.35,0.3,6,5,12,5,heldout
pad,0,84,0.35,0.3,7,5,13,5,heldout
pad,0,87,0.35,0.3,5,5,9,5,heldout
pad,0,89,0.35,0.3,5,5,7,5,heldout
pad,0,90,0.35,0.3,6,3,6,3,heldout
pad,0,94,0.35,0.3,3,1,10,1,heldout
pad,0,95,0.35,0.3,9,6,12,6,heldout
pad,0,105,0.35,0.3,8,7,13,7,heldout
pad,0,115,0.35,0.3,3,2,7,2,heldout
pad,0,118,0.35,0.3,6,4,7,4,heldout
pad,0,126,0.35,0.3,2,2,5,2,heldout
pad,0,127,0.35,0.3,3,2,9,2,heldout
pad,0,130,0.35,0.3,4,2,6,3,heldout
pad,0,131,0.35,0.3,4,2,12,1,heldout
pad,0,132,0.35,0.3,6,4,10,4,heldout
pad,0,135,0.35,0.3,6,3,10,3,heldout
pad,0,136,0.35,0.3,6,4,7,4,heldout
pad,0,138,0.35,0.3,8,8,13,8,heldout
pad,0,6,0.35,0.5,1,0,4,0,heldout
pad,0,12,0.35,0.5,6,4,9,4,heldout
pad,0,22,0.35,0.5,2,0,4,0,heldout
pad,0,24,0.35,0.5,5,2,10,2,heldout
pad,0,48,0.35,0.5,9,7,12,7,heldout
pad,0,73,0.35,0.5,10,2,10,2,heldout
pad,0,83,0.35,0.5,6,3,12,3,heldout
pad,0,84,0.35,0.5,7,3,13,3,heldout
pad,0,87,0.35,0.5,5,2,9,2,heldout
pad,0,89,0.35,0.5,5,1,7,1,heldout
pad,0,90,0.35,0.5,6,1,6,1,heldout
pad,0,94,0.35,0.5,3,0,10,0,heldout
pad,0,95,0.35,0.5,9,3,12,3,heldout
pad,0,105,0.35,0.5,8,4,13,4,heldout
pad,0,115,0.35,0.5,3,2,7,2,heldout
pad,0,118,0.35,0.5,6,2,7,2,heldout
pad,0,126,0.35,0.5,2,1,5,1,heldout
pad,0,127,0.35,0.5,3,2,9,2,heldout
pad,0,130,0.35,0.5,4,0,6,0,heldout
pad,0,131,0.35,0.5,4,1,12,1,heldout
pad,0,132,0.35,0.5,6,4,10,4,heldout
pad,0,135,0.35,0.5,6,2,10,2,heldout
pad,0,136,0.35,0.5,6,2,7,2,heldout
pad,0,138,0.35,0.5,8,5,13,5,heldout
pad,0,-1,0.375,0.3,96,76,176,76,val
pad,0,-1,0.375,0.5,96,47,176,47,val
pad,0,6,0.375,0.3,1,0,4,0,heldout
pad,0,12,0.375,0.3,6,4,11,4,heldout
pad,0,22,0.375,0.3,2,1,4,1,heldout
pad,0,24,0.375,0.3,5,3,11,3,heldout
pad,0,48,0.375,0.3,9,9,12,9,heldout
pad,0,73,0.375,0.3,10,8,11,8,heldout
pad,0,83,0.375,0.3,6,5,13,5,heldout
pad,0,84,0.375,0.3,7,7,11,7,heldout
pad,0,87,0.375,0.3,5,5,9,5,heldout
pad,0,89,0.375,0.3,5,5,7,5,heldout
pad,0,90,0.375,0.3,6,3,6,3,heldout
pad,0,94,0.375,0.3,3,1,10,1,heldout
pad,0,95,0.375,0.3,9,6,12,6,heldout
pad,0,105,0.375,0.3,8,7,11,7,heldout
pad,0,115,0.375,0.3,3,2,7,2,heldout
pad,0,118,0.375,0.3,6,4,6,4,heldout
pad,0,126,0.375,0.3,2,2,5,2,heldout
pad,0,127,0.375,0.3,3,2,8,2,heldout
pad,0,130,0.375,0.3,4,2,6,3,heldout
pad,0,131,0.375,0.3,4,2,10,1,heldout
pad,0,132,0.375,0.3,6,4,8,4,heldout
pad,0,135,0.375,0.3,6,6,13,6,heldout
pad,0,136,0.375,0.3,6,4,8,4,heldout
pad,0,138,0.375,0.3,8,8,12,8,heldout
pad,0,6,0.375,0.5,1,0,4,0,heldout
pad,0,12,0.375,0.5,6,4,11,4,heldout
pad,0,22,0.375,0.5,2,0,4,0,heldout
pad,0,24,0.375,0.5,5,3,11,3,heldout
pad,0,48,0.375,0.5,9,7,12,7,heldout
pad,0,73,0.375,0.5,10,3,11,3,heldout
pad,0,83,0.375,0.5,6,3,13,3,heldout
pad,0,84,0.375,0.5,7,4,11,4,heldout
pad,0,87,0.375,0.5,5,2,9,2,heldout
pad,0,89,0.375,0.5,5,1,7,1,heldout
pad,0,90,0.375,0.5,6,1,6,1,heldout
pad,0,94,0.375,0.5,3,0,10,0,heldout
pad,0,95,0.375,0.5,9,3,12,3,heldout
pad,0,105,0.375,0.5,8,4,11,4,heldout
pad,0,115,0.375,0.5,3,2,7,2,heldout
pad,0,118,0.375,0.5,6,2,6,2,heldout
pad,0,126,0.375,0.5,2,1,5,1,heldout
pad,0,127,0.375,0.5,3,2,8,2,heldout
pad,0,130,0.375,0.5,4,1,6,1,heldout
pad,0,131,0.375,0.5,4,1,10,1,heldout
pad,0,132,0.375,0.5,6,4,8,4,heldout
pad,0,135,0.375,0.5,6,4,13,4,heldout
pad,0,136,0.375,0.5,6,2,8,2,heldout
pad,0,138,0.375,0.5,8,5,12,5,heldout
pad,0,-1,0.4,0.3,96,82,175,82,val
pad,0,-1,0.4,0.5,96,49,175,49,val
pad,0,6,0.4,0.3,1,1,3,1,heldout
pad,0,12,0.4,0.3,6,4,12,4,heldout
pad,0,22,0.4,0.3,2,1,3,1,heldout
pad,0,24,0.4,0.3,5,3,11,3,heldout
pad,0,48,0.4,0.3,9,9,12,9,heldout
pad,0,73,0.4,0.3,10,9,14,9,heldout
pad,0,83,0.4,0.3,6,5,11,5,heldout
pad,0,84,0.4,0.3,7,7,8,7,heldout
pad,0,87,0.4,0.3,5,5,8,5,heldout
pad,0,89,0.4,0.3,5,5,8,5,heldout
pad,0,90,0.4,0.3,6,3,6,3,heldout
pad,0,94,0.4,0.3,3,1,11,1,heldout
pad,0,95,0.4,0.3,9,6,10,6,heldout
pad,0,105,0.4,0.3,8,7,10,7,heldout
pad,0,115,0.4,0.3,3,2,7,2,heldout
pad,0,118,0.4,0.3,6,4,5,4,heldout
pad,0,126,0.4,0.3,2,2,5,2,heldout
pad,0,127,0.4,0.3,3,2,7,2,heldout
pad,0,130,0.4,0.3,4,2,6,3,heldout
pad,0,131,0.4,0.3,4,2,10,1,heldout
pad,0,132,0.4,0.3,6,4,8,4,heldout
pad,0,135,0.4,0.3,6,6,11,6,heldout
pad,0,136,0.4,0.3,6,5,7,5,heldout
pad,0,138,0.4,0.3,8,8,12,8,heldout
pad,0,6,0.4,0.5,1,0,3,0,heldout
pad,0,12,0.4,0.5,6,4,12,4,heldout
pad,0,22,0.4,0.5,2,1,3,1,heldout
pad,0,24,0.4,0.5,5,3,11,3,heldout
pad,0,48,0.4,0.5,9,7,12,7,heldout
pad,0,73,0.4,0.5,10,7,14,7,heldout
pad,0,83,0.4,0.5,6,3,11,3,heldout
pad,0,84,0.4,0.5,7,4,8,4,heldout
pad,0,87,0.4,0.5,5,4,8,4,heldout
pad,0,89,0.4,0.5,5,2,8,2,heldout
pad,0,90,0.4,0.5,6,1,6,1,heldout
pad,0,94,0.4,0.5,3,0,11,0,heldout
pad,0,95,0.4,0.5,9,3,10,3,heldout
pad,0,105,0.4,0.5,8,5,10,5,heldout
pad,0,115,0.4,0.5,3,2,7,2,heldout
pad,0,118,0.4,0.5,6,2,5,2,heldout
pad,0,126,0.4,0.5,2,1,5,1,heldout
pad,0,127,0.4,0.5,3,2,7,2,heldout
pad,0,130,0.4,0.5,4,2,6,2,heldout
pad,0,131,0.4,0.5,4,1,10,1,heldout
pad,0,132,0.4,0.5,6,4,8,4,heldout
pad,0,135,0.4,0.5,6,4,11,4,heldout
pad,0,136,0.4,0.5,6,4,7,4,heldout
pad,0,138,0.4,0.5,8,5,12,5,heldout
pad,0,-1,0.425,0.3,96,81,169,81,val
pad,0,-1,0.425,0.5,96,55,169,55,val
pad,0,6,0.425,0.3,1,1,1,1,heldout
pad,0,12,0.425,0.3,6,4,12,4,heldout
pad,0,22,0.425,0.3,2,1,3,1,heldout
pad,0,24,0.425,0.3,5,4,10,4,heldout
pad,0,48,0.425,0.3,9,9,11,9,heldout
pad,0,73,0.425,0.3,10,9,14,9,heldout
pad,0,83,0.425,0.3,6,6,11,6,heldout
pad,0,84,0.425,0.3,7,7,8,7,heldout
pad,0,87,0.425,0.3,5,5,7,5,heldout
pad,0,89,0.425,0.3,5,5,8,5,heldout
pad,0,90,0.425,0.3,6,3,6,3,heldout
pad,0,94,0.425,0.3,3,1,8,1,heldout
pad,0,95,0.425,0.3,9,6,9,6,heldout
pad,0,105,0.425,0.3,8,7,10,7,heldout
pad,0,115,0.425,0.3,3,2,7,2,heldout
pad,0,118,0.425,0.3,6,4,7,4,heldout
pad,0,126,0.425,0.3,2,2,5,2,heldout
pad,0,127,0.425,0.3,3,2,8,2,heldout
pad,0,130,0.425,0.3,4,2,6,3,heldout
pad,0,131,0.425,0.3,4,3,10,2,heldout
pad,0,132,0.425,0.3,6,4,7,4,heldout
pad,0,135,0.425,0.3,6,6,10,6,heldout
pad,0,136,0.425,0.3,6,5,7,5,heldout
pad,0,138,0.425,0.3,8,8,12,8,heldout
pad,0,6,0.425,0.5,1,0,1,0,heldout
pad,0,12,0.425,0.5,6,4,12,4,heldout
pad,0,22,0.425,0.5,2,1,3,1,heldout
pad,0,24,0.425,0.5,5,3,10,3,heldout
pad,0,48,0.425,0.5,9,8,11,8,heldout
pad,0,73,0.425,0.5,10,7,14,7,heldout
pad,0,83,0.425,0.5,6,3,11,3,heldout
pad,0,84,0.425,0.5,7,5,8,5,heldout
pad,0,87,0.425,0.5,5,5,7,5,heldout
pad,0,89,0.425,0.5,5,2,8,2,heldout
pad,0,90,0.425,0.5,6,1,6,1,heldout
pad,0,94,0.425,0.5,3,0,8,0,heldout
pad,0,95,0.425,0.5,9,4,9,4,heldout
pad,0,105,0.425,0.5,8,5,10,5,heldout
pad,0,115,0.425,0.5,3,2,7,2,heldout
pad,0,118,0.425,0.5,6,4,7,4,heldout
pad,0,126,0.425,0.5,2,1,5,1,heldout
pad,0,127,0.425,0.5,3,2,8,2,heldout
pad,0,130,0.425,0.5,4,2,6,2,heldout
pad,0,131,0.425,0.5,4,1,10,1,heldout
pad,0,132,0.425,0.5,6,4,7,4,heldout
pad,0,135,0.425,0.5,6,4,10,4,heldout
pad,0,136,0.425,0.5,6,4,7,4,heldout
pad,0,138,0.425,0.5,8,5,12,5,heldout
pad,0,-1,0.45,0.3,96,84,163,84,val
pad,0,-1,0.45,0.5,96,59,163,59,val
pad,0,6,0.45,0.3,1,1,1,1,heldout
pad,0,12,0.45,0.3,6,4,12,4,heldout
pad,0,22,0.45,0.3,2,1,3,1,heldout
pad,0,24,0.45,0.3,5,4,12,4,heldout
pad,0,48,0.45,0.3,9,9,11,9,heldout
pad,0,73,0.45,0.3,10,9,13,9,heldout
pad,0,83,0.45,0.3,6,6,11,6,heldout
pad,0,84,0.45,0.3,7,7,8,7,heldout
pad,0,87,0.45,0.3,5,5,6,5,heldout
pad,0,89,0.45,0.3,5,5,8,5,heldout
pad,0,90,0.45,0.3,6,3,6,3,heldout
pad,0,94,0.45,0.3,3,1,8,1,heldout
pad,0,95,0.45,0.3,9,8,11,8,heldout
pad,0,105,0.45,0.3,8,7,10,7,heldout
pad,0,115,0.45,0.3,3,2,7,2,heldout
pad,0,118,0.45,0.3,6,4,7,4,heldout
pad,0,126,0.45,0.3,2,2,6,2,heldout
pad,0,127,0.45,0.3,3,2,6,2,heldout
pad,0,130,0.45,0.3,4,4,7,5,heldout
pad,0,131,0.45,0.3,4,3,10,2,heldout
pad,0,132,0.45,0.3,6,4,6,4,heldout
pad,0,135,0.45,0.3,6,6,9,6,heldout
pad,0,136,0.45,0.3,6,6,9,6,heldout
pad,0,138,0.45,0.3,8,8,11,8,heldout
pad,0,6,0.45,0.5,1,1,1,1,heldout
pad,0,12,0.45,0.5,6,4,12,4,heldout
pad,0,22,0.45,0.5,2,1,3,1,heldout
pad,0,24,0.45,0.5,5,3,12,3,heldout
pad,0,48,0.45,0.5,9,9,11,9,heldout
pad,0,73,0.45,0.5,10,7,13,7,heldout
pad,0,83,0.45,0.5,6,4,11,4,heldout
pad,0,84,0.45,0.5,7,5,8,5,heldout
pad,0,87,0.45,0.5,5,5,6,5,heldout
pad,0,89,0.45,0.5,5,3,8,3,heldout
pad,0,90,0.45,0.5,6,2,6,2,heldout
pad,0,94,0.45,0.5,3,0,8,0,heldout
pad,0,95,0.45,0.5,9,6,11,6,heldout
pad,0,105,0.45,0.5,8,4,10,4,heldout
pad,0,115,0.45,0.5,3,2,7,2,heldout
pad,0,118,0.45,0.5,6,4,7,4,heldout
pad,0,126,0.45,0.5,2,2,6,2,heldout
pad,0,127,0.45,0.5,3,2,6,2,heldout
pad,0,130,0.45,0.5,4,3,7,3,heldout
pad,0,131,0.45,0.5,4,2,10,2,heldout
pad,0,132,0.45,0.5,6,4,6,4,heldout
pad,0,135,0.45,0.5,6,4,9,4,heldout
pad,0,136,0.45,0.5,6,5,9,5,heldout
pad,0,138,0.45,0.5,8,5,11,5,heldout
pad,0,-1,0.475,0.3,96,86,158,86,val
pad,0,-1,0.475,0.5,96,64,158,64,val
pad,0,6,0.475,0.3,1,1,1,1,heldout
pad,0,12,0.475,0.3,6,5,12,5,heldout
pad,0,22,0.475,0.3,2,1,2,1,heldout
pad,0,24,0.475,0.3,5,4,12,4,heldout
pad,0,48,0.475,0.3,9,9,11,9,heldout
pad,0,73,0.475,0.3,10,9,12,9,heldout
pad,0,83,0.475,0.3,6,6,11,6,heldout
pad,0,84,0.475,0.3,7,7,8,7,heldout
pad,0,87,0.475,0.3,5,5,6,5,heldout
pad,0,89,0.475,0.3,5,5,7,5,heldout
pad,0,90,0.475,0.3,6,3,6,3,heldout
pad,0,94,0.475,0.3,3,2,8,2,heldout
pad,0,95,0.475,0.3,9,8,11,8,heldout
pad,0,105,0.475,0.3,8,8,10,8,heldout
pad,0,115,0.475,0.3,3,3,7,2,heldout
pad,0,118,0.475,0.3,6,6,8,6,heldout
pad,0,126,0.475,0.3,2,2,6,2,heldout
pad,0,127,0.475,0.3,3,2,6,3,heldout
pad,0,130,0.475,0.3,4,4,7,5,heldout
pad,0,131,0.475,0.3,4,4,10,3,heldout
pad,0,132,0.475,0.3,6,4,6,4,heldout
pad,0,135,0.475,0.3,6,6,9,6,heldout
pad,0,136,0.475,0.3,6,6,9,6,heldout
pad,0,138,0.475,0.3,8,8,12,8,heldout
pad,0,6,0.475,0.5,1,1,1,1,heldout
pad,0,12,0.475,0.5,6,5,12,5,heldout
pad,0,22,0.475,0.5,2,1,2,1,heldout
pad,0,24,0.475,0.5,5,4,12,4,heldout
pad,0,48,0.475,0.5,9,9,11,9,heldout
pad,0,73,0.475,0.5,10,7,12,7,heldout
pad,0,83,0.475,0.5,6,4,11,4,heldout
pad,0,84,0.475,0.5,7,5,8,5,heldout
pad,0,87,0.475,0.5,5,5,6,5,heldout
pad,0,89,0.475,0.5,5,3,7,3,heldout
pad,0,90,0.475,0.5,6,2,6,2,heldout
pad,0,94,0.475,0.5,3,0,8,0,heldout
pad,0,95,0.475,0.5,9,6,11,6,heldout
pad,0,105,0.475,0.5,8,4,10,4,heldout
pad,0,115,0.475,0.5,3,2,7,2,heldout
pad,0,118,0.475,0.5,6,6,8,6,heldout
pad,0,126,0.475,0.5,2,2,6,2,heldout
pad,0,127,0.475,0.5,3,2,6,2,heldout
pad,0,130,0.475,0.5,4,4,7,4,heldout
pad,0,131,0.475,0.5,4,3,10,3,heldout
pad,0,132,0.475,0.5,6,4,6,4,heldout
pad,0,135,0.475,0.5,6,4,9,4,heldout
pad,0,136,0.475,0.5,6,5,9,5,heldout
pad,0,138,0.475,0.5,8,7,12,7,heldout
pad,0,-1,0.5,0.3,96,88,150,88,val
pad,0,-1,0.5,0.5,96,67,150,67,val
pad,0,6,0.5,0.3,1,1,1,1,heldout
pad,0,12,0.5,0.3,6,5,12,5,heldout
pad,0,22,0.5,0.3,2,1,2,1,heldout
pad,0,24,0.5,0.3,5,4,12,4,heldout
pad,0,48,0.5,0.3,9,9,10,9,heldout
pad,0,73,0.5,0.3,10,9,10,9,heldout
pad,0,83,0.5,0.3,6,6,11,6,heldout
pad,0,84,0.5,0.3,7,7,9,7,heldout
pad,0,87,0.5,0.3,5,5,6,5,heldout
pad,0,89,0.5,0.3,5,5,7,5,heldout
pad,0,90,0.5,0.3,6,6,8,6,heldout
pad,0,94,0.5,0.3,3,2,6,2,heldout
pad,0,95,0.5,0.3,9,8,11,8,heldout
pad,0,105,0.5,0.3,8,7,10,7,heldout
pad,0,115,0.5,0.3,3,3,7,2,heldout
pad,0,118,0.5,0.3,6,6,7,6,heldout
pad,0,126,0.5,0.3,2,2,6,2,heldout
pad,0,127,0.5,0.3,3,3,5,4,heldout
pad,0,130,0.5,0.3,4,4,7,5,heldout
pad,0,131,0.5,0.3,4,4,10,3,heldout
pad,0,132,0.5,0.3,6,4,5,4,heldout
pad,0,135,0.5,0.3,6,6,9,6,heldout
pad,0,136,0.5,0.3,6,6,9,6,heldout
pad,0,138,0.5,0.3,8,8,12,8,heldout
pad,0,6,0.5,0.5,1,1,1,1,heldout
pad,0,12,0.5,0.5,6,5,12,5,heldout
pad,0,22,0.5,0.5,2,1,2,1,heldout
pad,0,24,0.5,0.5,5,4,12,4,heldout
pad,0,48,0.5,0.5,9,9,10,9,heldout
pad,0,73,0.5,0.5,10,7,10,7,heldout
pad,0,83,0.5,0.5,6,4,11,4,heldout
pad,0,84,0.5,0.5,7,5,9,5,heldout
pad,0,87,0.5,0.5,5,5,6,5,heldout
pad,0,89,0.5,0.5,5,4,7,4,heldout
pad,0,90,0.5,0.5,6,5,8,5,heldout
pad,0,94,0.5,0.5,3,0,6,0,heldout
pad,0,95,0.5,0.5,9,6,11,6,heldout
pad,0,105,0.5,0.5,8,4,10,4,heldout
pad,0,115,0.5,0.5,3,2,7,2,heldout
pad,0,118,0.5,0.5,6,6,7,6,heldout
pad,0,126,0.5,0.5,2,2,6,2,heldout
pad,0,127,0.5,0.5,3,2,5,2,heldout
pad,0,130,0.5,0.5,4,4,7,4,heldout
pad,0,131,0.5,0.5,4,3,10,3,heldout
pad,0,132,0.5,0.5,6,4,5,4,heldout
pad,0,135,0.5,0.5,6,4,9,4,heldout
pad,0,136,0.5,0.5,6,5,9,5,heldout
pad,0,138,0.5,0.5,8,8,12,8,heldout
pad,0,-1,0.525,0.3,96,89,142,89,val
pad,0,-1,0.525,0.5,96,70,142,70,val
pad,0,6,0.525,0.3,1,1,1,1,heldout
pad,0,12,0.525,0.3,6,5,14,5,heldout
pad,0,22,0.525,0.3,2,1,2,1,heldout
pad,0,24,0.525,0.3,5,5,12,5,heldout
pad,0,48,0.525,0.3,9,9,10,9,heldout
pad,0,73,0.525,0.3,10,9,10,9,heldout
pad,0,83,0.525,0.3,6,5,11,5,heldout
pad,0,84,0.525,0.3,7,7,9,7,heldout
pad,0,87,0.525,0.3,5,5,6,5,heldout
pad,0,89,0.525,0.3,5,5,7,5,heldout
pad,0,90,0.525,0.3,6,6,8,6,heldout
pad,0,94,0.525,0.3,3,3,6,3,heldout
pad,0,95,0.525,0.3,9,8,9,8,heldout
pad,0,105,0.525,0.3,8,7,10,7,heldout
pad,0,115,0.525,0.3,3,3,6,2,heldout
pad,0,118,0.525,0.3,6,6,7,6,heldout
pad,0,126,0.525,0.3,2,2,5,2,heldout
pad,0,127,0.525,0.3,3,3,5,4,heldout
pad,0,130,0.525,0.3,4,4,7,5,heldout
pad,0,131,0.525,0.3,4,4,11,3,heldout
pad,0,132,0.525,0.3,6,4,5,4,heldout
pad,0,135,0.525,0.3,6,6,9,6,heldout
pad,0,136,0.525,0.3,6,6,10,6,heldout
pad,0,138,0.525,0.3,8,8,11,8,heldout
pad,0,6,0.525,0.5,1,1,1,1,heldout
pad,0,12,0.525,0.5,6,5,14,5,heldout
pad,0,22,0.525,0.5,2,1,2,1,heldout
pad,0,24,0.525,0.5,5,5,12,5,heldout
pad,0,48,0.525,0.5,9,9,10,9,heldout
pad,0,73,0.525,0.5,10,5,10,5,heldout
pad,0,83,0.525,0.5,6,4,11,4,heldout
pad,0,84,0.525,0.5,7,6,9,6,heldout
pad,0,87,0.525,0.5,5,5,6,5,heldout
pad,0,89,0.525,0.5,5,4,7,4,heldout
pad,0,90,0.525,0.5,6,6,8,6,heldout
pad,0,94,0.525,0.5,3,2,6,2,heldout
pad,0,95,0.525,0.5,9,7,9,7,heldout
pad,0,105,0.525,0.5,8,4,10,4,heldout
pad,0,115,0.525,0.5,3,2,6,2,heldout
pad,0,118,0.525,0.5,6,6,7,6,heldout
pad,0,126,0.525,0.5,2,2,5,2,heldout
pad,0,127,0.525,0.5,3,2,5,2,heldout
pad,0,130,0.525,0.5,4,4,7,4,heldout
pad,0,131,0.525,0.5,4,3,11,3,heldout
pad,0,132,0.525,0.5,6,3,5,3,heldout
pad,0,135,0.525,0.5,6,4,9,4,heldout
pad,0,136,0.525,0.5,6,5,10,5,heldout
pad,0,138,0.525,0.5,8,7,11,7,heldout
pad,0,-1,0.55,0.3,96,89,141,89,val
pad,0,-1,0.55,0.5,96,78,141,78,val
pad,0,6,0.55,0.3,1,1,1,1,heldout
pad,0,12,0.55,0.3,6,5,14,5,heldout
pad,0,22,0.55,0.3,2,1,2,1,heldout
pad,0,24,0.55,0.3,5,5,11,5,heldout
pad,0,48,0.55,0.3,9,9,10,9,heldout
pad,0,73,0.55,0.3,10,9,10,9,heldout
pad,0,83,0.55,0.3,6,5,10,5,heldout
pad,0,84,0.55,0.3,7,7,7,7,heldout
pad,0,87,0.55,0.3,5,5,6,5,heldout
pad,0,89,0.55,0.3,5,5,7,5,heldout
pad,0,90,0.55,0.3,6,6,8,6,heldout
pad,0,94,0.55,0.3,3,3,5,3,heldout
pad,0,95,0.55,0.3,9,8,9,8,heldout
pad,0,105,0.55,0.3,8,7,8,7,heldout
pad,0,115,0.55,0.3,3,3,6,2,heldout
pad,0,118,0.55,0.3,6,6,7,6,heldout
pad,0,126,0.55,0.3,2,2,5,2,heldout
pad,0,127,0.55,0.3,3,3,5,4,heldout
pad,0,130,0.55,0.3,4,4,6,5,heldout
pad,0,131,0.55,0.3,4,4,10,3,heldout
pad,0,132,0.55,0.3,6,3,5,3,heldout
pad,0,135,0.55,0.3,6,6,9,6,heldout
pad,0,136,0.55,0.3,6,6,8,6,heldout
pad,0,138,0.55,0.3,8,8,10,8,heldout
pad,0,6,0.55,0.5,1,1,1,1,heldout
pad,0,12,0.55,0.5,6,5,14,5,heldout
pad,0,22,0.55,0.5,2,1,2,1,heldout
