x,y,kind
699463.9288451938,4647779.358522473,road
699442.7521349095,4647776.996080025,road
699422.2797603966,4647772.138928445,road
699401.0035197185,4647773.023862563,road
699379.7443406777,4647774.62987406,road
699358.4756740436,4647776.0459404085,road
699337.1622722354,4647776.566391921,road
699315.8484134987,4647777.066149627,road
699294.533354365,4647777.3566449545,road
699273.2219964392,4647776.75832249,road
699251.9317237654,4647775.648484598,road
699230.9416559156,4647772.201418777,road
699210.4864182725,4647766.191824832,road
699697.6260514238,4647830.374584591,road
699675.9113963842,4647833.276738722,road
699654.1807141892,4647836.055395455,road
699632.3206708512,4647836.24248864,road
699610.4703403017,4647834.898758922,road
699588.6686528134,4647832.867543024,road
699566.7619098047,4647832.659329598,road
699544.8543926466,4647832.610628009,road
699523.0862774329,4647830.290540658,road
699501.3121307899,4647831.604995096,road
699479.563350367,4647834.236947529,road
699457.7879105802,4647836.638301423,road
699443.2482959618,4647852.49675094,road
699424.5009755534,4647862.592075645,road
699405.4026197484,4647873.083900815,road
699386.974872067,4647884.931552797,road
699745.2433068043,4647886.336606377,road
699724.481717884,4647888.394632842,road
699704.2027135628,4647892.223357112,road
699684.0558861417,4647886.71119716,road
699664.4651661117,4647879.512979494,road
699643.6201761926,4647878.719942349,road
699622.8218303205,4647880.64353745,road
699601.9902304919,4647882.167680174,road
699581.2288883994,4647880.716041648,road
699560.450749776,4647880.7848886745,road
699539.6176782855,4647882.269863374,road
699518.824773455,4647884.065739762,road
699498.196196439,4647887.342990556,road
699477.5652735013,4647890.605123243,road
699456.9042036214,4647893.41824923,road
699436.102984945,4647891.524083438,road
699415.4911484891,4647888.218015636,road
699394.7804526894,4647885.587580498,road
699376.3434734285,4647892.506843521,road
699356.8282321614,4647897.965019447,road
699336.1206785064,4647896.8010259215,road
699315.4567384438,4647893.754693117,road
699294.7584923715,4647891.048783362,road
699273.9022257465,4647889.910932346,road
699253.0459591215,4647888.7730813315,road
699232.1985104159,4647887.510134385,road
699211.3888581747,4647885.710985679,road
699190.5792059334,4647883.911836974,road
699169.7077539715,4647883.155529982,road
699148.8312590381,4647882.484320805,road
699127.9547641046,4647881.813111628,road
699107.0782691711,4647881.141902451,road
699303.0583630856,4647964.510977817,road
699323.2300542614,4647942.51837792,road
699342.5448179616,4647919.862032136,road
699361.7855491411,4647897.467436046,road
699403.3898450845,4647944.004744293,road
699421.3910897603,4647929.678008618,road
699443.1196364698,4647926.142612825,road
699464.7209140103,4647934.142715267,road
699484.7974917248,4647943.913339869,road
699506.5695722266,4647936.589271809,road
699529.3596177542,4647935.112419901,road
699550.8356616995,4647943.22904976,road
699573.7028311478,4647943.994995952,road
699595.9356910544,4647938.01945127,road
699617.7795992668,4647930.768732249,road
699469.8674219373,4647990.313278932,road
699477.4428983091,4647963.6874735765,road
699484.9321154958,4647937.043084709,road
699491.6349129033,4647910.354137515,road
699505.1771177084,4647886.2339002695,road
699351.9640901074,4648006.339883329,road
699370.2247623503,4647996.118040224,road
699390.5145527623,4647991.096576464,road
699410.7345582027,4647986.528305024,road
699431.6035584986,4647987.162148908,road
699452.4463651651,4647989.015996493,road
699473.2961195736,4647990.159761531,road
699493.4469962644,4647985.066389693,road
699514.1849022007,4647982.756382135,road
699535.0256237119,4647984.654421685,road
699555.6383014949,4647988.142708263,road
699576.5432850901,4647988.275818088,road
699597.4332064488,4647987.031063947,road
699618.273498754,4647985.799362607,road
699638.0025644234,4647978.820666809,road
699657.6446103165,4647971.602892731,road
699677.7356291866,4647966.078737979,road
699698.3998127584,4647962.920530531,road
699719.3054594221,4647961.975985763,road
699740.2080743277,4647960.967344056,road
699760.889658523,4647958.45045708,road
699781.1915630664,4647953.374552268,road
699801.0239728872,4647946.695199908,road
699820.856382708,4647940.015847548,road
699840.5738714039,4647933.01315535,road
699860.5540530079,4647928.506300613,road
699881.1823722288,4647931.717887292,road
700034.527973685,4647751.942401986,road
700083.9393868543,4647747.831509816,road
700502.1222756705,4647751.788881573,road
700527.1971412885,4647760.920149919,road
700550.8729884047,4647760.235805349,road
700573.608367108,4647746.186450795,road
700600.1764012121,4647740.61525504,road
700083.9393868543,4647747.831509816,road
700110.5202920004,4647750.388796495,road
700137.0185372632,4647753.671905621,road
700163.457840595,4647751.525851652,road
700174.0479400664,4647770.090600779,road
700179.7295124071,4647796.182821253,road
700063.8477114744,4647848.529807503,road
700097.6948659121,4647849.483893518,road
700131.553735689,4647849.822397793,road
700179.7295124071,4647796.182821253,road
700189.1114053518,4647821.586392494,road
700196.3108280281,4647847.64378784,road
700200.9578824879,4647874.3097052835,road
700206.1672706131,4647900.875172917,road
700212.1456258481,4647927.226402681,road
700335.6777655388,4647885.284200409,road
700309.8821368106,4647892.243580983,road
700283.2480379888,4647894.824762245,road
700257.9739691095,4647901.62126648,road
700236.8349906467,4647917.834483787,road
700222.9141530015,4647940.596716304,road
700016.6790896169,4647889.650174797,road
700036.3714359114,4647878.231464007,road
700058.7434541802,4647879.2327979095,road
700079.726905371,4647888.1355845835,road
700094.5353268962,4647905.015220542,road
700103.488000879,4647925.939272158,road
700108.6459751636,4647948.196630835,road
700114.0763681245,4647970.388289424,road
700120.7884212865,4647992.248854444,road
700292.8763580818,4647830.895162814,road
700306.2411389265,4647849.262131999,road
700319.896952996,4647867.409410866,road
700334.8564927916,4647884.452643802,road
700348.0216922817,4647902.428521993,road
700355.3967426973,4647923.818039219,road
700364.3726605633,4647944.644065676,road
700375.7123980969,4647964.320546023,road
700388.0820962794,4647983.365432273,road
700400.7501494994,4648002.213375719,road
700414.4000412889,4648020.343729361,road
700431.8395698131,4648034.801849521,road
700448.2129123849,4648050.278673514,road
700066.5415732921,4647946.287374661,road
700081.5391432999,4647973.16312587,road
700089.2129560059,4648003.599228869,road
700090.0673381555,4648035.349850075,road
699746.2370615985,4648021.737006009,road
699766.8381912608,4648023.508611978,road
699787.4393209232,4648025.280217948,road
699808.0404505855,4648027.051823918,road
699828.6615332605,4648028.473571926,road
699849.3305025275,4648029.055672017,road
699869.9994717946,4648029.637772108,road
699890.6684410616,4648030.2198722,road
699911.3374103286,4648030.8019722905,road
699932.0063795956,4648031.384072382,road
699952.6753488627,4648031.966172473,road
699973.3456197352,4648032.4987728195,road
699994.0166178775,4648033.003715267,road
700014.6876160199,4648033.508657714,road
700035.3586141622,4648034.013600162,road
700056.0296123046,4648034.51854261,road
700076.700610447,4648035.023485057,road
700097.3716085893,4648035.528427505,road
700117.9283371161,4648037.389395161,road
700138.3923323455,4648040.350818861,road
700158.858922418,4648043.2837037975,road
700179.5214473724,4648044.061645687,road
700200.1839723269,4648044.839587576,road
700220.8465704437,4648045.61557348,road
700241.5094743925,4648046.383383013,road
700262.1723783413,4648047.151192547,road
700282.8352822902,4648047.919002079,road
700303.498186239,4648048.686811613,road
700324.1610901878,4648049.4546211455,road
700344.8273375022,4648050.052436678,road
700365.5044524787,4648050.097684045,road
700386.1815674553,4648050.142931412,road
700406.8586824319,4648050.18817878,road
700427.5357974083,4648050.233426146,road
700448.2129123849,4648050.278673514,road
700010.3475240411,4647881.143827945,road
700007.9467310662,4647878.874774077,road
699816.7201430026,4647911.875870097,road
699838.5279066156,4647904.942394396,road
699856.1576551364,4647889.688299024,road
699874.1874188735,4647877.411003084,road
699897.4583322324,4647875.424537204,road
699920.8063965837,4647874.544706337,road
699944.1679066314,4647874.738913673,road
699967.0369771235,4647878.929736236,road
699989.9764100098,4647883.348750155,road
700013.2663127976,4647885.0651658345,road
700010.3475240411,4647881.143827945,road
700034.2219020205,4647913.10641879,road
700060.5779467269,4647943.028669157,road
699617.7795992668,4647930.768732249,road
699651.028279202,4647941.757977244,road
699688.4213071247,4647938.534452065,road
699816.7201430026,4647911.875870097,road
699799.9491018356,4647935.051795801,road
699783.3919811366,4647958.377846146,road
699767.299925833,4647982.03026907,road
699800.7355600533,4648026.423550549,road
699820.402058215,4648015.401554479,road
699837.06299395,4648000.260681803,road
699855.7302184426,4647987.62132731,road
699873.0972991365,4647973.305150276,road
699889.5866022697,4647957.966906377,road
699907.4797826641,4647944.57537047,road
699928.8751082768,4647937.976635695,road
699950.5170231574,4647931.921360093,road
699971.393071962,4647923.419247368,road
699993.1770353846,4647917.639471888,road
699757.635631967,4648064.564356216,road
699705.8546544424,4648057.125704187,road
699775.1391715629,4648066.468366785,road
699802.5273809164,4648064.060888364,road
699830.1388583627,4648063.657981668,road
699855.9399861704,4648054.887659911,road
699882.539293721,4648060.859071451,road
699906.5201561106,4648074.418860088,road
700016.2371873531,4648096.391222806,road
700017.5635807808,4648065.908641232,road
699631.2021044204,4648152.745434428,road
699647.9610403465,4648137.925791589,road
699666.4210752244,4648125.438231109,road
699682.7447169508,4648110.443977823,road
699701.0408112274,4648097.971047713,road
699721.3992505223,4648088.806114984,road
699740.9393297293,4648078.019770809,road
699758.3771817925,4648063.987227142,road
699775.6136064949,4648049.686515174,road
699793.5425135377,4648036.40689593,road
700430.4395282919,4648033.854305473,road
700456.2311447156,4648026.096056107,road
700482.32411036,4648035.40352594,road
700504.0965940288,4648054.532332165,road
700530.4338972033,4648066.6598318415,road
700264.8419242062,4648088.235115175,road
700294.5526682538,4648076.538260349,road
700324.207522573,4648064.765685426,road
700352.5547521927,4648050.069261642,road
700131.4735424601,4648170.8784626275,road
700123.5571029445,4648149.020485572,road
700113.0968330893,4648128.060832855,road
700105.2185840699,4648105.8899131585,road
700099.164107918,4648083.138547904,road
700084.4471960767,4648065.035870433,road
700073.8359557185,4648044.323644133,road
700448.2129123849,4648050.278673514,road
700470.3395269191,4648051.952420932,road
700491.2419210359,4648057.315348988,road
700509.979478621,4648069.201998513,road
700528.0517109747,4648082.044880373,road
700545.7104901038,4648095.481993934,road
700563.6383904852,4648108.54350374,road
700582.0400487352,4648120.94380514,road
700600.4417069854,4648133.34410654,road
700618.1400286481,4648146.684521603,road
700635.2305568679,4648160.8373427475,road
700652.3210850876,4648174.990163892,road
700194.8278132575,4648116.52929881,road
700216.1879325324,4648118.329253095,road
700237.3673373993,4648114.7195395855,road
700257.9656589594,4648108.561629431,road
700278.8196521103,4648103.273675702,road
700300.0173028146,4648100.094100581,road
700321.4924941651,4648100.90598958,road
700342.925039946,4648102.786311145,road
700363.5910973577,4648107.813281348,road
700367.1979100942,4648120.651680502,road
700348.7324797396,4648131.693382065,road
700330.5227525096,4648143.15170761,road
700311.6284298366,4648153.434165626,road
700293.525299537,4648164.821999869,road
700272.9603839142,4648171.107270944,road
700251.6700064741,4648171.083610917,road
700231.4594943714,4648163.77996518,road
700210.6229047267,4648158.962684338,road
700448.2129123849,4648050.278673514,road
700467.0248568828,4648064.792317271,road
700487.7168477635,4648076.490680534,road
700508.0134703084,4648088.776588343,road
700523.3067791803,4648106.766870181,road
700533.8874763346,4648128.029247923,road
700544.4129342238,4648149.280701322,road
700562.3550323503,4648164.788913308,road
700576.827208117,4648183.349569859,road
700590.0856643291,4648202.956718911,road
700590.3868506027,4648226.211045581,road
700158.7377397988,4648048.918840698,road
700168.9937604101,4648068.516432163,road
700177.7147908045,4648088.779426749,road
700185.2089358096,4648109.587150758,road
700193.821348306,4648129.935007673,road
700204.2210145445,4648149.454740017,road
700217.9185453352,4648166.612430865,road
700234.1543769466,4648181.622260598,road
700248.9751584552,4648198.027258508,road
700262.716439004,4648215.301742974,road
700273.8641769168,4648234.333107179,road
700194.8278132575,4648116.52929881,road
700168.4385455594,4648140.400112991,road
700144.8052836745,4648171.529580342,road
700361.948814797,4648179.903732696,road
700336.7609315991,4648169.18980114,road
700309.0298823422,4648170.174278394,road
