pit_bottom_elev_m,rim_mean_elev_m,rim_max_elev_m,depth_from_rim_mean_m,depth_from_rim_max_m,rim_radius_m,effective_radius_m,diameter_m,aspect_ratio,rim_symmetry_std_m,volume_approx_m3,lrm5_depth_m,lrm11_depth_m,slope_inner_deg,original_index,tile,notes,max_zscore,mean_zscore,mahalanobis,iso_anomaly_score,PC1_depth_volume,PC2_size_vs_slope,PC3_rim_asymmetry,z_depth_from_rim_mean_m,z_depth_from_rim_max_m,z_rim_radius_m,z_effective_radius_m,z_diameter_m,z_aspect_ratio,z_rim_symmetry_std_m,z_volume_approx_m3,z_lrm5_depth_m,z_lrm11_depth_m,z_slope_inner_deg,anomaly_reason,anomaly_reason_zscore,anomaly_rank
455.3538,456.1218,456.9812,0.7680,1.6273,7.5000,5.7439,15.0000,0.0512,1.0565,45.2393,-0.0861,0.0580,20.5277,357,9t,,1.7066,0.5960,2.5400,0.4120,1.3807,-1.0741,1.5112,0.1237,-0.0021,0.8392,0.0253,0.8392,-0.2728,0.7413,0.5869,0.3640,1.0551,1.7066,slope_inner_deg,1.7066,507
488.8710,489.5343,489.9788,0.6632,1.1077,5.0000,5.3852,10.0000,0.0663,0.1190,17.3635,-0.3095,-0.5511,11.7163,400,9t,,1.1994,0.7090,2.5347,0.4270,-2.0797,1.4003,0.2731,-0.1686,-0.7350,-0.9120,-0.9504,-0.9120,0.2331,-1.1994,-0.6903,-1.1441,-0.5862,0.2678,rim_symmetry_std_m,-1.1994,508
431.4069,431.7360,431.9902,0.3292,0.5833,4.0000,5.0990,8.0000,0.0411,0.1532,5.5152,-0.1572,-0.2679,7.2181,89,9t,,1.7286,1.0236,2.5307,0.4770,-3.7738,-0.0133,0.3991,-1.1007,-1.4746,-1.6124,-1.7286,-1.6124,-0.6091,-1.1285,-1.2332,-0.1160,0.1769,-0.4667,effective_radius_m,-1.7286,509
490.9584,491.4660,493.1031,0.5076,2.1447,7.5000,5.5210,15.0000,0.0338,1.2321,29.8982,-0.1459,-0.2130,6.6411,798,mk5,,1.1046,0.5990,2.5278,0.4059,0.7830,-1.2703,0.2535,-0.6029,0.7275,0.8392,-0.5809,0.8392,-0.8535,1.1046,-0.1160,-0.0398,0.3248,-0.5610,rim_symmetry_std_m,1.1046,510
584.5018,584.8975,585.8370,0.3957,1.3351,7.5000,6.0828,15.0000,0.0264,1.1033,23.3081,0.1546,0.3771,13.7486,849,mkf,,1.9889,0.9834,2.5261,0.4504,0.6274,-3.3958,0.4584,-0.9151,-0.4142,0.8392,0.9470,0.8392,-1.1030,0.8381,-0.4180,1.9889,1.9149,0.5996,lrm5_depth_m,1.9889,511
523.8062,524.1732,525.0659,0.3670,1.2598,7.5000,5.6569,15.0000,0.0245,1.2243,21.6183,0.1021,0.3110,16.2105,674,mk5,,1.7368,0.9572,2.5197,0.4465,0.2955,-3.1414,1.3878,-0.9951,-0.5206,0.8392,-0.2114,0.8392,-1.1670,1.0886,-0.4954,1.6346,1.7368,1.0017,lrm11_depth_m,1.7368,512
469.9392,470.2663,471.0598,0.3271,1.1206,7.5000,5.6569,15.0000,0.0218,0.9006,19.2670,-0.0243,0.1447,7.1365,271,9t,,1.2884,0.7764,2.5194,0.4178,-0.3214,-2.6564,-0.0383,-1.1065,-0.7169,0.8392,-0.2114,0.8392,-1.2560,0.4184,-0.6031,0.7813,1.2884,-0.4801,lrm11_depth_m,1.2884,513
637.3113,637.8295,638.9518,0.5182,1.6405,7.5000,5.3852,15.0000,0.0345,1.1472,30.5274,0.0271,0.2096,19.5629,838,mkf,,1.5491,0.8368,2.5182,0.4231,0.6248,-2.1928,2.0928,-0.5731,0.0164,0.8392,-0.9504,0.8392,-0.8297,0.9290,-0.0872,1.1282,1.4634,1.5491,slope_inner_deg,1.5491,514
501.8007,502.4385,503.5005,0.6378,1.6998,5.0000,5.8310,10.0000,0.0638,0.7504,16.6980,-0.1643,-0.4752,7.1167,670,mk5,,0.9120,0.4028,2.5137,0.4325,-0.9797,0.5015,-0.3035,-0.2395,0.1000,-0.9120,0.2621,-0.9120,0.1481,0.1075,-0.7208,-0.1638,-0.3818,-0.4833,rim_radius_m,-0.9120,515
482.0096,482.5711,482.9787,0.5615,0.9691,7.5000,6.3246,15.0000,0.0374,0.4289,33.0765,-0.0167,-0.0833,6.9149,417,9t,,1.6046,0.7282,2.5137,0.4260,0.3038,-1.8332,-1.5345,-0.4524,-0.9305,0.8392,1.6046,0.8392,-0.7332,-0.5578,0.0296,0.8328,0.6742,-0.5162,effective_radius_m,1.6046,516
439.9612,441.1525,442.4756,1.1912,2.5144,7.5000,6.3246,15.0000,0.0794,1.0636,70.1688,-0.2242,-0.4827,10.5874,37,9t,,1.7291,0.9133,2.5126,0.4525,3.1192,1.0037,-0.7128,1.3045,1.2490,0.8392,1.6046,0.8392,0.6710,0.7560,1.7291,-0.5679,-0.4019,0.0834,volume_approx_m3,1.7291,517
467.6211,468.8528,470.0252,1.2317,2.4041,6.0000,5.7439,12.0000,0.1026,0.7513,46.4336,-0.2901,-0.8892,13.1152,287,9t,,1.4973,0.7422,2.5081,0.4691,1.2259,2.7498,0.2146,1.4174,1.0934,-0.2115,0.0253,-0.2115,1.4480,0.1095,0.6416,-1.0127,-1.4973,0.4962,lrm11_depth_m,-1.4973,518
558.3365,558.7560,560.1834,0.4194,1.8469,7.5000,5.8310,15.0000,0.0280,0.8256,24.7067,-0.1067,-0.1043,5.0226,833,mkf,,1.0501,0.5847,2.5069,0.3958,0.3320,-1.7604,-0.6402,-0.8489,0.3075,0.8392,0.2621,0.8392,-1.0501,0.2633,-0.3539,0.2251,0.6176,-0.8253,aspect_ratio,-1.0501,519
513.8382,514.1337,515.5774,0.2955,1.7392,7.5000,5.8310,15.0000,0.0197,0.8929,17.4083,-0.0643,-0.1791,4.2384,620,mk5,,1.3264,0.6898,2.5063,0.4120,0.0378,-2.1608,-0.7343,-1.1945,0.1556,0.8392,0.2621,0.8392,-1.3264,0.4026,-0.6883,0.5111,0.4161,-0.9533,aspect_ratio,-1.3264,520
432.1962,433.0723,434.1716,0.8761,1.9753,4.5000,5.3852,9.0000,0.0973,0.6713,18.5783,-0.3669,-0.7254,13.2486,28,9t,,1.5314,0.8596,2.5043,0.4696,-1.0952,2.6759,0.9871,0.4253,0.4887,-1.2622,-0.9504,-1.2622,1.2708,-0.0562,-0.6347,-1.5314,-1.0560,0.5180,lrm5_depth_m,-1.5314,521
465.7535,466.2784,466.8323,0.5248,1.0788,5.0000,5.3852,10.0000,0.0525,0.5957,13.7403,-0.1779,-0.4009,7.1388,63,9t,,0.9504,0.5746,2.5032,0.4210,-2.0155,0.1846,0.1610,-0.5548,-0.7758,-0.9120,-0.9504,-0.9120,-0.2298,-0.2125,-0.8564,-0.2557,-0.1816,-0.4797,effective_radius_m,-0.9504,522
475.1600,476.0000,477.0848,0.8400,1.9247,7.5000,5.8310,15.0000,0.0560,0.9180,49.4781,-0.1119,-0.4567,6.9925,623,mk5,,0.8392,0.4596,2.5012,0.3884,1.4507,-0.2310,-0.5809,0.3245,0.4173,0.8392,0.2621,0.8392,-0.1123,0.4546,0.7811,0.1897,-0.3320,-0.5036,rim_radius_m,0.8392,523
418.9210,419.5391,420.0845,0.6181,1.1635,6.5000,5.3852,13.0000,0.0475,0.5620,27.3461,-0.2427,-0.4954,10.6509,360,9t,,0.9504,0.3920,2.4995,0.4168,-0.8083,0.1795,0.2610,-0.2946,-0.6563,0.1387,-0.9504,0.1387,-0.3951,-0.2824,-0.2330,-0.6928,-0.4362,0.0938,effective_radius_m,-0.9504,524
540.3580,540.8492,542.4139,0.4912,2.0560,7.5000,6.0828,15.0000,0.0327,1.1788,28.9347,0.0826,0.0714,10.0759,691,mk5,,1.5027,0.7741,2.4895,0.4211,1.2386,-2.4792,-0.0066,-0.6486,0.6024,0.8392,0.9470,0.8392,-0.8900,0.9944,-0.1602,1.5027,1.0911,-0.0001,lrm5_depth_m,1.5027,525
595.7561,596.3245,598.0165,0.5684,2.2604,7.5000,5.7439,15.0000,0.0379,1.4238,33.4827,-0.0386,0.0119,18.3795,748,mk5,,1.5014,0.7515,2.4804,0.4220,1.5481,-1.7025,1.6110,-0.4332,0.8907,0.8392,0.0253,0.8392,-0.7178,1.5014,0.0482,0.6845,0.9307,1.3558,rim_symmetry_std_m,1.5014,526
441.6010,442.2708,442.6873,0.6698,1.0863,4.0000,5.0990,8.0000,0.0837,0.2739,11.2231,-0.3547,-0.5225,13.8135,252,9t,,1.7286,1.0094,2.4788,0.4680,-2.7753,2.1209,1.2275,-0.1502,-0.7652,-1.6124,-1.7286,-1.6124,0.8153,-0.8786,-0.9717,-1.4488,-0.5093,0.6102,effective_radius_m,-1.7286,527
468.8978,469.5006,470.1288,0.6028,1.2310,7.5000,6.3246,15.0000,0.0402,0.3324,35.5069,-0.1028,-0.2868,4.5989,283,9t,,1.6046,0.6357,2.4779,0.4102,0.4094,-1.1484,-1.9681,-0.3373,-0.5611,0.8392,1.6046,0.8392,-0.6412,-0.7577,0.1410,0.2511,0.1258,-0.8944,effective_radius_m,1.6046,528
528.2681,528.5669,530.0167,0.2988,1.7486,7.5000,5.8310,15.0000,0.0199,1.0710,17.5988,-0.0584,-0.0648,3.1138,551,mk5,,1.3192,0.7706,2.4771,0.4145,0.1656,-2.3915,-0.6665,-1.1855,0.1689,0.8392,0.2621,0.8392,-1.3192,0.7713,-0.6796,0.5510,0.7242,-1.1369,aspect_ratio,-1.3192,529
489.4965,489.9336,490.6520,0.4371,1.1555,7.5000,5.6569,15.0000,0.0291,0.3936,25.7493,-0.1711,-0.2487,7.1713,491,9t,,1.0106,0.5652,2.4732,0.3995,-0.4780,-1.2382,-0.6511,-0.7995,-0.6675,0.8392,-0.2114,0.8392,-1.0106,-0.6310,-0.3061,-0.2097,0.2285,-0.4744,aspect_ratio,-1.0106,530
428.2118,428.7117,429.2998,0.4999,1.0880,7.0000,6.4031,14.0000,0.0357,0.3327,25.6516,-0.0463,-0.2127,0.8702,6,9t,,1.8183,0.7730,2.4703,0.4634,-0.2293,-1.5856,-2.4054,-0.6243,-0.7628,0.4889,1.8183,0.4889,-0.7910,-0.7570,-0.3106,0.6328,0.3255,-1.5033,effective_radius_m,1.8183,531
478.3130,478.6161,479.4852,0.3032,1.1722,7.5000,5.3852,15.0000,0.0202,0.9506,17.8577,-0.0261,0.1716,18.5004,796,mk5,,1.3756,0.9501,2.4702,0.4327,-0.3297,-2.5523,1.7462,-1.1733,-0.6440,0.8392,-0.9504,0.8392,-1.3094,0.5220,-0.6677,0.7692,1.3610,1.3756,slope_inner_deg,1.3756,532
479.4800,479.8730,480.2428,0.3930,0.7628,4.5000,5.8310,9.0000,0.0437,0.1849,8.3333,-0.0940,-0.3197,5.8270,184,9t,,1.2622,0.7877,2.4684,0.4506,-2.6761,-0.3669,-0.8509,-0.9227,-1.2215,-1.2622,0.2621,-1.2622,-0.5249,-1.0629,-1.1041,0.3108,0.0371,-0.6939,rim_radius_m,-1.2622,533
554.5042,555.1271,556.4449,0.6230,1.9408,7.5000,6.0828,15.0000,0.0415,1.2349,36.6969,-0.0222,0.0335,3.4249,603,mk5,,1.1106,0.7381,2.4675,0.4040,1.3633,-1.8953,-0.8046,-0.2809,0.4400,0.8392,0.9470,0.8392,-0.5962,1.1106,0.1955,0.7958,0.9889,-1.0861,rim_symmetry_std_m,1.1106,534
421.1968,422.0094,422.5883,0.8126,1.3916,7.0000,6.0828,14.0000,0.0580,0.1682,41.6963,-0.1902,-0.5533,9.1824,32,9t,,1.0974,0.4682,2.4639,0.4176,0.3422,0.3803,-1.2760,0.2481,-0.3347,0.4889,0.9470,0.4889,-0.0439,-1.0974,0.4246,-0.3385,-0.5923,-0.1460,rim_symmetry_std_m,-1.0974,535
433.4229,433.7678,434.5656,0.3449,1.1427,7.5000,6.0000,15.0000,0.0230,0.4079,20.3151,-0.0575,-0.0661,5.1575,523,9t,,1.2164,0.7815,2.4614,0.4101,-0.4101,-2.1722,-1.2422,-1.0569,-0.6856,0.8392,0.7219,0.8392,-1.2164,-0.6013,-0.5551,0.5574,0.7206,-0.8032,aspect_ratio,-1.2164,536
428.7104,429.5933,430.1873,0.8829,1.4770,6.0000,5.6569,12.0000,0.0736,0.5283,33.2835,-0.2911,-0.7271,13.8119,54,9t,,1.0604,0.4409,2.4589,0.4198,-0.2204,1.5630,0.2120,0.4442,-0.2142,-0.2115,-0.2114,-0.2115,0.4756,-0.3522,0.0391,-1.0195,-1.0604,0.6100,lrm11_depth_m,-1.0604,537
466.9900,467.2951,467.7027,0.3051,0.7127,4.5000,5.3852,9.0000,0.0339,0.1472,6.4708,-0.0462,-0.2241,2.7413,498,9t,,1.2922,1.0220,2.4587,0.4607,-3.2702,-0.8124,-0.5652,-1.1677,-1.2922,-1.2622,-0.9504,-1.2622,-0.8513,-1.1410,-1.1894,0.6336,0.2947,-1.1978,depth_from_rim_max_m,-1.2922,538
485.3547,485.7190,486.6372,0.3643,1.2826,4.0000,5.3852,8.0000,0.0455,0.3858,6.1037,-0.1499,-0.2890,5.6112,794,mk5,,1.6124,0.8089,2.4583,0.4463,-2.9311,0.0566,0.0720,-1.0027,-0.4884,-1.6124,-0.9504,-1.6124,-0.4622,-0.6471,-1.2063,-0.0665,0.1198,-0.7291,rim_radius_m,-1.6124,539
461.8358,462.7792,463.2559,0.9435,1.4201,5.0000,5.3852,10.0000,0.0943,0.4755,24.6995,-0.2354,-0.6998,11.3850,407,9t,,1.1705,0.6829,2.4552,0.4238,-1.1071,2.0808,0.4731,0.6132,-0.2944,-0.9120,-0.9504,-0.9120,1.1705,-0.4614,-0.3542,-0.6433,-0.9871,0.2137,aspect_ratio,1.1705,540
479.6170,480.6446,481.3992,1.0276,1.7822,6.5000,5.3852,13.0000,0.0790,0.4554,45.4633,-0.2873,-0.7421,13.3422,211,9t,,1.1010,0.6072,2.4544,0.4276,0.3452,1.8732,0.4344,0.8479,0.2163,0.1387,-0.9504,0.1387,0.6586,-0.5031,0.5972,-0.9939,-1.1010,0.5333,lrm11_depth_m,-1.1010,541
493.2540,493.7831,493.9639,0.5292,0.7099,7.0000,6.0828,14.0000,0.0378,0.0658,27.1534,-0.1310,-0.3380,5.3540,160,9t,,1.3094,0.6255,2.4537,0.4501,-0.7930,-0.9316,-1.7559,-0.5427,-1.2961,0.4889,0.9470,0.4889,-0.7211,-1.3094,-0.2418,0.0612,-0.0121,-0.7711,rim_symmetry_std_m,-1.3094,542
494.4170,495.2328,497.0128,0.8158,2.5959,7.5000,6.0828,15.0000,0.0544,1.2440,48.0543,-0.1559,-0.4269,7.5303,729,mk5,,1.3639,0.6393,2.4529,0.4015,2.2208,-0.2455,-0.5184,0.2570,1.3639,0.8392,0.9470,0.8392,-0.1662,1.1292,0.7159,-0.1069,-0.2517,-0.4158,depth_from_rim_max_m,1.3639,543
475.4216,476.0070,476.8559,0.5854,1.4343,7.5000,5.8310,15.0000,0.0390,0.4512,34.4804,-0.0762,-0.3927,4.6213,580,mk5,,0.8908,0.4880,2.4478,0.3929,0.2012,-1.0158,-1.2101,-0.3859,-0.2744,0.8392,0.2621,0.8392,-0.6801,-0.5117,0.0939,0.4309,-0.1595,-0.8908,slope_inner_deg,-0.8908,544
469.9374,470.8006,471.1236,0.8632,1.1862,6.5000,6.3246,13.0000,0.0664,0.2620,38.1910,-0.0671,-0.4641,2.6980,119,9t,,1.6046,0.5771,2.4460,0.4527,0.1535,0.0102,-2.1990,0.3893,-0.6243,0.1387,1.6046,0.1387,0.2357,-0.9034,0.2639,0.4923,-0.3519,-1.2048,effective_radius_m,1.6046,545
480.1556,480.8513,481.5169,0.6957,1.3613,7.5000,6.0000,15.0000,0.0464,0.5938,40.9789,-0.1622,-0.1916,6.9249,530,9t,,0.8392,0.4495,2.4411,0.3914,0.6556,-0.8117,-0.9771,-0.0781,-0.3774,0.8392,0.7219,0.8392,-0.4341,-0.2166,0.3917,-0.1496,0.3824,-0.5146,rim_radius_m,0.8392,546
439.8372,440.8564,441.6676,1.0192,1.8304,7.5000,6.0000,15.0000,0.0679,0.7302,60.0338,-0.1685,-0.5530,6.8396,121,9t,,1.2648,0.5854,2.4399,0.4069,1.7772,0.5214,-1.0651,0.8244,0.2842,0.8392,0.7219,0.8392,0.2873,0.0658,1.2648,-0.1922,-0.5916,-0.5285,volume_approx_m3,1.2648,547
534.6712,535.0155,535.3500,0.3443,0.6788,4.5000,5.2421,9.0000,0.0383,0.2274,7.3011,-0.0865,-0.2300,4.3161,754,mk5,,1.3399,0.9705,2.4367,0.4502,-3.2637,-0.5446,-0.1252,-1.0585,-1.3399,-1.2622,-1.3395,-1.2622,-0.7058,-0.9749,-1.1514,0.3615,0.2788,-0.9406,depth_from_rim_max_m,-1.3399,548
443.7341,444.3907,445.0642,0.6566,1.3301,6.0000,6.0000,12.0000,0.0547,0.1911,24.7527,-0.1821,-0.4633,7.9330,408,9t,,1.0501,0.3904,2.4354,0.4133,-0.7898,0.2315,-1.0685,-0.1872,-0.4213,-0.2115,0.7219,-0.2115,-0.1552,-1.0501,-0.3518,-0.2841,-0.3498,-0.3500,rim_symmetry_std_m,-1.0501,549
483.8935,484.6861,485.2360,0.7926,1.3425,6.0000,5.8310,12.0000,0.0661,0.1837,29.8804,-0.2433,-0.6069,12.6879,424,9t,,1.0655,0.4134,2.4345,0.4091,-0.5974,1.0651,-0.3619,0.1923,-0.4038,-0.2115,0.2621,-0.2115,0.2240,-1.0655,-0.1168,-0.6971,-0.7367,0.4264,rim_symmetry_std_m,-1.0655,550
431.0923,431.6172,432.1907,0.5248,1.0983,4.5000,5.0990,9.0000,0.0583,0.2762,11.1297,-0.1815,-0.3661,7.9574,337,9t,,1.7286,0.7413,2.4297,0.4381,-2.7562,0.5967,0.5391,-0.5548,-0.7482,-1.2622,-1.7286,-1.2622,-0.0347,-0.8739,-0.9760,-0.2802,-0.0880,-0.3460,effective_radius_m,-1.7286,551
475.3868,476.2058,476.7647,0.8190,1.3779,4.5000,5.3852,9.0000,0.0910,0.1314,17.3682,-0.3080,-0.6803,15.2435,426,9t,,1.2622,0.9027,2.4287,0.4444,-1.8903,2.3729,0.7640,0.2661,-0.3540,-1.2622,-0.9504,-1.2622,1.0587,-1.1736,-0.6901,-1.1338,-0.9344,0.8438,rim_radius_m,-1.2622,552
691.3798,691.9725,692.9034,0.5928,1.5237,7.5000,5.6569,15.0000,0.0395,0.5834,34.9172,-0.1010,-0.3832,4.2107,783,mkf,,0.9578,0.4341,2.4283,0.3911,0.2159,-0.9234,-0.8980,-0.3652,-0.1483,0.8392,-0.2114,0.8392,-0.6635,-0.2381,0.1139,0.2639,-0.1340,-0.9578,slope_inner_deg,-0.9578,553
543.3184,543.6815,544.6641,0.3632,1.3457,7.5000,5.3852,15.0000,0.0242,0.8265,21.3918,-0.0970,-0.0850,8.1800,705,mk5,,1.1756,0.6591,2.4275,0.4092,-0.3831,-1.8985,0.3044,-1.0059,-0.3993,0.8392,-0.9504,0.8392,-1.1756,0.2651,-0.5058,0.2906,0.6696,-0.3097,aspect_ratio,-1.1756,554
477.0268,477.6481,478.3076,0.6213,1.2808,7.5000,5.8310,15.0000,0.0414,0.3305,36.5980,-0.1527,-0.4660,7.8234,316,9t,,0.8392,0.4618,2.4261,0.3905,0.1298,-0.5452,-0.9954,-0.2856,-0.4909,0.8392,0.2621,0.8392,-0.5999,-0.7615,0.1910,-0.0855,-0.3571,-0.3679,rim_radius_m,0.8392,555
464.4115,465.2297,465.9537,0.8182,1.5422,5.5000,5.8310,11.0000,0.0744,0.3813,25.9180,-0.0684,-0.5198,3.9654,71,9t,,0.9979,0.4739,2.4256,0.4184,-0.7105,0.5837,-1.0641,0.2637,-0.1222,-0.5618,0.2621,-0.5618,0.5026,-0.6565,-0.2984,0.4839,-0.5021,-0.9979,slope_inner_deg,-0.9979,556
485.6265,486.3950,487.0741,0.7685,1.4475,7.5000,5.6081,15.0000,0.0512,1.0563,45.2680,-0.0665,0.0042,18.2436,477,9t,,1.3336,0.6131,2.4251,0.4152,1.1391,-1.0890,1.3754,0.1250,-0.2557,0.8392,-0.3441,0.8392,-0.2717,0.7409,0.5882,0.4962,0.9098,1.3336,slope_inner_deg,1.3336,557
466.8835,468.0475,469.0195,1.1640,2.1360,7.0000,5.6569,14.0000,0.0831,0.6711,59.7280,-0.2198,-0.7957,12.1544,139,9t,,1.2507,0.6690,2.4245,0.4466,1.6235,1.7776,-0.0126,1.2285,0.7153,0.4889,-0.2114,0.4889,0.7957,-0.0565,1.2507,-0.5385,-1.2455,0.3393,volume_approx_m3,1.2507,558
483.3398,484.3486,485.2508,1.0089,1.9110,7.5000,5.8310,15.0000,0.0673,1.0584,59.4280,-0.0182,-0.0339,18.2666,476,9t,,1.3374,0.7589,2.4243,0.4275,2.1600,-0.5548,1.0933,0.7957,0.3980,0.8392,0.2621,0.8392,0.2644,0.7452,1.2370,0.8225,0.8072,1.3374,slope_inner_deg,1.3374,559
456.1743,456.8673,457.3057,0.6931,1.1314,5.0000,5.6569,10.0000,0.0693,0.5044,18.1441,-0.1656,-0.5133,7.4780,370,9t,,0.9120,0.4812,2.4207,0.4073,-1.5284,0.7416,-0.2978,-0.0854,-0.7016,-0.9120,-0.2114,-0.9120,0.3329,-0.4017,-0.6546,-0.1726,-0.4846,-0.4243,rim_radius_m,-0.9120,560
441.6141,442.2206,442.8421,0.6064,1.2280,4.0000,5.0990,8.0000,0.0758,0.2732,10.1611,-0.3235,-0.4852,13.6803,352,9t,,1.7286,0.9575,2.4178,0.4631,-2.7906,1.8025,1.2475,-0.3271,-0.5654,-1.6124,-1.7286,-1.6124,0.5503,-0.8802,-1.0204,-1.2385,-0.4088,0.5885,effective_radius_m,-1.7286,561
359.6793,360.7317,361.5026,1.0524,1.8233,6.5000,5.8310,13.0000,0.0810,0.4115,46.5611,-0.1059,-0.6571,6.8799,195,9t,,0.9171,0.4835,2.4174,0.4157,0.6966,1.1052,-0.9244,0.9171,0.2743,0.1387,0.2621,0.1387,0.7224,-0.5940,0.6475,0.2305,-0.8719,-0.5220,depth_from_rim_mean_m,0.9171,562
436.1602,436.8237,437.6883,0.6635,1.5282,4.0000,5.3852,8.0000,0.0829,0.5151,11.1173,-0.3392,-0.5410,12.5032,70,9t,,1.6124,0.8118,2.4134,0.4631,-2.1386,1.9837,0.8975,-0.1679,-0.1420,-1.6124,-0.9504,-1.6124,0.7889,-0.3794,-0.9765,-1.3441,-0.5592,0.3963,rim_radius_m,-1.6124,563
460.1291,461.0049,461.6140,0.8758,1.4849,4.5000,5.3852,9.0000,0.0973,0.4863,18.5725,-0.2383,-0.6678,11.2806,46,9t,,1.2698,0.7461,2.4103,0.4331,-1.5052,2.1588,0.5876,0.4245,-0.2030,-1.2622,-0.9504,-1.2622,1.2698,-0.4390,-0.6350,-0.6635,-0.9007,0.1966,aspect_ratio,1.2698,564
578.6405,579.4864,581.4365,0.8459,2.7960,7.5000,5.8310,15.0000,0.0564,1.3866,49.8268,-0.2137,-0.4135,10.8117,567,mk5,,1.6462,0.6437,2.4101,0.4086,2.3493,0.0801,0.3618,0.3410,1.6462,0.8392,0.2621,0.8392,-0.0991,1.4245,0.7971,-0.4971,-0.2156,0.1201,depth_from_rim_max_m,1.6462,565
462.4673,462.8267,463.7133,0.3593,1.2460,7.5000,5.3852,15.0000,0.0240,0.7310,21.1671,-0.1063,-0.0229,14.1054,501,9t,,1.1841,0.6978,2.4095,0.4174,-0.4249,-1.8749,0.9550,-1.0165,-0.5400,0.8392,-0.9504,0.8392,-1.1841,0.0675,-0.5161,0.2278,0.8371,0.6579,aspect_ratio,-1.1841,566
544.2472,545.1474,545.8466,0.9002,1.5994,7.5000,6.4031,15.0000,0.0600,0.5213,53.0266,-0.0596,-0.2795,4.6932,548,mk5,,1.8183,0.6300,2.4088,0.4216,1.5311,-0.5590,-1.8938,0.4925,-0.0415,0.8392,1.8183,0.8392,0.0221,-0.3666,0.9437,0.5428,0.1456,-0.8790,effective_radius_m,1.8183,567
444.7500,445.6766,446.1049,0.9266,1.3549,5.5000,6.0000,11.0000,0.0842,0.1248,29.3537,-0.1346,-0.6468,6.5248,25,9t,,1.1874,0.5836,2.3921,0.4282,-0.6584,1.2866,-1.2928,0.5663,-0.3863,-0.5618,0.7219,-0.5618,0.8324,-1.1874,-0.1410,0.0364,-0.8441,-0.5800,rim_symmetry_std_m,-1.1874,568
443.6625,444.3500,445.0114,0.6875,1.3489,4.5000,5.5210,9.0000,0.0764,0.6383,14.5790,-0.2477,-0.5191,10.2298,406,9t,,1.2622,0.5786,2.3870,0.4332,-1.7124,1.3118,0.4290,-0.1009,-0.3949,-1.2622,-0.5809,-1.2622,0.5698,-0.1244,-0.8179,-0.7266,-0.5002,0.0251,rim_radius_m,-1.2622,569
504.5693,504.9758,506.1352,0.4065,1.5659,7.5000,6.0828,15.0000,0.0271,0.8667,23.9463,-0.0779,0.0150,4.6667,612,mk5,,1.0789,0.6960,2.3843,0.4052,0.3701,-2.1697,-0.9777,-0.8849,-0.0888,0.8392,0.9470,0.8392,-1.0789,0.3484,-0.3887,0.4192,0.9390,-0.8834,aspect_ratio,-1.0789,570
362.4711,362.9762,363.7172,0.5050,1.2461,5.0000,5.3852,10.0000,0.0505,0.6997,13.2218,-0.1647,-0.3664,7.8242,354,9t,,0.9504,0.5205,2.3835,0.4278,-1.8589,0.0460,0.3625,-0.6100,-0.5399,-0.9120,-0.9504,-0.9120,-0.2961,0.0026,-0.8801,-0.1667,-0.0886,-0.3678,effective_radius_m,-0.9504,571
489.3488,489.9448,490.0707,0.5960,0.7219,4.0000,5.0990,8.0000,0.0745,0.0663,9.9862,-0.2732,-0.4772,10.6426,419,9t,,1.7286,0.9828,2.3820,0.4730,-3.2913,1.5495,0.6686,-0.3562,-1.2791,-1.6124,-1.7286,-1.6124,0.5067,-1.3085,-1.0284,-0.8990,-0.3872,0.0925,effective_radius_m,-1.7286,572
436.6122,436.7690,437.1114,0.1568,0.4992,6.5000,5.8310,13.0000,0.0121,0.2094,6.9361,-0.0936,-0.0957,3.5174,73,9t,,1.5933,0.8639,2.3800,0.4718,-2.1246,-2.1747,-1.3066,-1.5817,-1.5933,0.1387,0.2621,0.1387,-1.5821,-1.0123,-1.1681,0.3137,0.6407,-1.0710,depth_from_rim_max_m,-1.5933,573
411.7393,412.7874,413.7089,1.0481,1.9696,7.5000,6.0414,15.0000,0.0699,0.8109,61.7397,-0.0701,-0.2974,5.7288,193,9t,,1.3429,0.6460,2.3799,0.4124,2.0344,-0.0602,-1.0163,0.9052,0.4806,0.8392,0.8344,0.8392,0.3519,0.2328,1.3429,0.4721,0.0973,-0.7099,volume_approx_m3,1.3429,574
483.7578,484.3842,485.0010,0.6264,1.2432,7.5000,5.8310,15.0000,0.0418,0.3980,36.9000,-0.2314,-0.4041,8.6846,490,9t,,0.8392,0.4731,2.3795,0.3968,0.1535,-0.3909,-0.8171,-0.2713,-0.5440,0.8392,0.2621,0.8392,-0.5885,-0.6218,0.2048,-0.6164,-0.1903,-0.2273,rim_radius_m,0.8392,575
546.8081,547.6647,548.8701,0.8566,2.0620,6.0000,6.0828,12.0000,0.0714,0.7340,32.2918,-0.0997,-0.5199,2.7939,572,mk5,,1.1892,0.4361,2.3779,0.4434,0.4430,0.4398,-1.3151,0.3708,0.6109,-0.2115,0.9470,-0.2115,0.4023,0.0737,-0.0063,0.2721,-0.5022,-1.1892,slope_inner_deg,-1.1892,576
